 	Marisa	e	Nico	ee	non	hanno	mangiato	mai	</S>
M	0.110619715	0.110613905	0.110641725	0.110732625	0.1106139975	0.110807157	0.11142649	0.11148331	0.11306108
a	0.109975025	0.109964285	0.110003715	0.110170249667	0.1099640925	0.110209873667	0.111323666667	0.11129593	0.117093163333
r	0.109397401667	0.10938592	0.109456558333	0.109566436556	0.1093950775	0.110684735889	0.110707663556	0.110686166667	0.120720024444
ì	0.109346440556	0.109335747	0.109418897778	0.109454485519	0.109348691167	0.11092751063	0.110156299185	0.110125322222	0.121886566148
s	0.103941986852	0.103930721	0.103982380926	0.104247296506	0.104072235722	0.121239358877	0.104877136395	0.105407097407	0.148301763383
a	0.100937877284	0.100903040333	0.100988228642	0.101784255502	0.101086530241	0.123921847959	0.102993153465	0.103084851136	0.164300217794
e	0.101804837428	0.101729953444	0.101974231214	0.102921721834	0.101792728414	0.110422897653	0.112164622488	0.111510965712	0.155678049265
N	0.100920622476	0.100855094481	0.101104633738	0.101622000611	0.100880029471	0.104547812551	0.125819640829	0.122484668571	0.141765496422
ì	0.100194677492	0.0999180564937	0.101558217913	0.100401310204	0.0999878144903	0.10188931085	0.12369804361	0.117812209524	0.154540365474
c	0.0933364058307	0.0928239404979	0.095045275971	0.0934548284013	0.0930903881634	0.111197743617	0.107201646537	0.102910446508	0.210939348491
h	0.0944784852769	0.094135560166	0.0950084103237	0.0946268644671	0.0944086380545	0.117568514539	0.102954524179	0.101053178836	0.20576584283
o	0.0867261434256	0.085864056722	0.0873063051079	0.099894411489	0.0859712426848	0.108355881513	0.116075691393	0.107944879612	0.221861390943
e	0.0569867714752	0.0557677179073	0.057768026036	0.0764377428297	0.0558204942283	0.0802809115043	0.114246600464	0.121834219871	0.380857496981
n	0.0430129171584	0.0417956426358	0.0474847396787	0.0520643349432	0.0419556614094	0.0550325661681	0.112262813488	0.12546797329	0.48092332566
è	0.0408953863861	0.0372149295453	0.0581903932262	0.0549667499811	0.0378064904698	0.066180270056	0.140234297829	0.105674957763	0.458836498553
c	0.0289648237954	0.0247210111818	0.0465281627421	0.0443363359937	0.0257491811566	0.0689596100187	0.12997874261	0.0969778725877	0.533784239518
h	0.0386453519318	0.0366946407273	0.045200660914	0.0457632279979	0.0375040547189	0.0688810180062	0.0984081742033	0.108275830863	0.520627029839
u	0.0389326407106	0.0373525396424	0.0429262137713	0.0436383227993	0.0376628584063	0.0567790090021	0.0664655810678	0.110486120288	0.56575669328
n	0.0161026551369	0.0140842028475	0.0186428140571	0.0186186543998	0.0143687649688	0.0261262706674	0.0579969866893	0.132620053429	0.70143959776
f	0.00956412644563	0.0077600051825	0.0122009473524	0.0139665387999	0.00806170545627	0.0195349108891	0.0787224522298	0.125522226143	0.724667099253
a	0.00550611872854	0.00440300198883	0.00815680020747	0.0100993896133	0.00457905303876	0.015728487363	0.0567367624099	0.174129007048	0.720661366418
m	0.00197096421418	0.00149107597094	0.00293328102916	0.00345424193443	0.00159347291259	0.00697886508767	0.02744935247	0.187675848349	0.766452902139
è	0.00241865636273	0.000740303170313	0.00301928374639	0.00187549036148	0.00193689445053	0.00608950959589	0.0240542608233	0.15418866545	0.80567694738
n	0.00264147947758	0.000495826803438	0.00329916001546	0.00136799807383	0.00211126421351	0.0058639461653	0.0212075136078	0.18095629515	0.782056505793
a	0.00109692906253	0.000187922569813	0.00143450974182	0.000504953146277	0.000896156194503	0.0027934814551	0.0167263862026	0.25452906505	0.721830605264
m	0.00052908700751	9.30025776043e-05	0.000600501800607	0.000242972760426	0.000444817164834	0.00162898988503	0.0168541480675	0.288959271683	0.690647248421
a	0.000218990033837	5.03057560014e-05	0.000272263970369	0.000150429309142	0.000180165991611	0.00110328192834	0.0149376466892	0.338551963894	0.644534992807
i	8.78345789457e-05	1.98621198005e-05	9.8728810623e-05	5.41567302807e-05	8.20904448703e-05	0.00059157241278	0.0125589528964	0.371166614631	0.615340207602
</S>	5.66777539729e-05	1.27315649002e-05	5.59091558115e-05	2.91445374904e-05	5.60605489352e-05	0.00041583386139	0.0110551529482	0.305959597315	0.682358903801
