 	qui	nella	casa	ha	la	luce	accesa	significa	che	ancora	stanno	svegli	non	sono	addormentati	</S>
e	0.0618003915	0.061835964	0.061806056	0.0630432725	0.061793443	0.061792767	0.061855609	0.061861984	0.0619148595	0.061837284	0.0625979775	0.061799502	0.061820162	0.0619139365	0.0621812065	0.070145612
t	0.0614089811667	0.061451508	0.0614156433333	0.0648357158333	0.0614085696667	0.061398505	0.0615769713333	0.061477734	0.0617453908333	0.0614593073333	0.0622240848333	0.0614047406667	0.061454532	0.0616667131667	0.0619945265	0.073077082
t	0.0617040120556	0.061725348	0.0617072607778	0.0650376476111	0.0617103632222	0.0616977303333	0.0618732404444	0.0617348506667	0.0620388822778	0.0617348864444	0.0619979122778	0.0616993102222	0.061746529	0.0619386153889	0.0621205711667	0.0695328406667
ù	0.0619503750185	0.0619595136667	0.0619519135926	0.0635030198704	0.0619549744074	0.0619499954444	0.0620309001481	0.0619706545556	0.0621067604259	0.0619690324815	0.0621395867593	0.0619505520741	0.061975278	0.0620536511296	0.0621854027222	0.0683483735556
s	0.0619207073395	0.0619260645556	0.0619217555309	0.0640863432901	0.0619309244691	0.0619227518148	0.0620346523827	0.0619367998519	0.062139051142	0.0619386341605	0.0620808399198	0.0619223846914	0.061950607	0.0620432020432	0.0624150062407	0.0678302511852
t	0.0621512201132	0.0621534491852	0.0621516638436	0.06410061443	0.0621608904897	0.0621524686049	0.0622533647942	0.062156725284	0.0623476313807	0.0621613147202	0.0622154766399	0.0621517645638	0.0621744823333	0.0622598230144	0.0626593140802	0.0647497837284
o	0.0622502053711	0.0622592763951	0.0622522512812	0.0629379394767	0.0622537148299	0.0622523442016	0.0622871185981	0.062281315428	0.0623197614602	0.0622707802401	0.06261834888	0.0622552691879	0.0622631951111	0.0623087586715	0.0625483546934	0.0646413679095
s	0.0617655377904	0.0617804371317	0.0617687550937	0.0641480844922	0.0617759382766	0.0617670297339	0.0618916935327	0.061807013476	0.0620089078201	0.06180151108	0.0622529662933	0.0617716907293	0.0618306737037	0.0621689715572	0.0637321335645	0.0677286746365
p	0.0606994485968	0.0607105490439	0.0607017616979	0.0637521414974	0.0607133410922	0.060705769578	0.0608666931776	0.060741510492	0.0610159006067	0.06074560936	0.0609898887644	0.0607057645764	0.0608355405679	0.0613282965191	0.0635848385215	0.0819029468788
ì	0.0597097328656	0.059724996348	0.0597132682326	0.0646772171658	0.0597383470307	0.059727814526	0.0599977687259	0.0597937628307	0.0602450322022	0.0597907287867	0.0603311702548	0.0597242115255	0.0598647795226	0.0601624015064	0.0615531295072	0.0952456056263
t	0.0597507742885	0.0597664424493	0.0597545757442	0.0701120123886	0.0598103930102	0.059768885842	0.0603432745753	0.0598235252769	0.0608735654007	0.0598395462622	0.0604181987516	0.0597636138418	0.0599103078409	0.0603145281688	0.0622537845024	0.0874965568754
i	0.0602345514295	0.0602602911498	0.0602406482481	0.0688677774629	0.0602842633367	0.0602498329473	0.0607294308584	0.060332672759	0.0611729118002	0.0603280920874	0.0613039975839	0.0602515492806	0.0603706772803	0.0608083717229	0.0629368508341	0.0816280992918
è	0.0570478438098	0.0571014887166	0.0570594690827	0.0835874244876	0.0574364577789	0.0571095389824	0.0606890462861	0.0572031285863	0.0635098806001	0.0574016433625	0.0591045001946	0.0570646697602	0.0573976824268	0.0577666085743	0.0592302396114	0.101290381764
c	0.0559600292699	0.0560644862389	0.0559738136942	0.0962107034959	0.0564585679263	0.0559862193275	0.0610793094287	0.0560249461954	0.0651347655334	0.0563369521208	0.0575749577315	0.0559139252534	0.0563600831423	0.0568100828581	0.0578059565371	0.100305167255
h	0.05954599609	0.0596414627463	0.0595553072314	0.0813436844986	0.0597131533088	0.0595103554425	0.0617191708096	0.0595314863985	0.0635416805111	0.0596551937069	0.0601202719105	0.0594802484178	0.0596907800474	0.0600054676194	0.0604320045124	0.0765136957517
i	0.0603169336967	0.0603981789154	0.0603314040771	0.0683277541662	0.0603778071029	0.0603179824808	0.0610877036032	0.0604917614662	0.0617266875037	0.060463272569	0.0625712166368	0.0603255118059	0.0604123166825	0.0606370525398	0.0614597918375	0.0807546169172
o	0.0586995628989	0.0593442129718	0.0587648276924	0.0686933740554	0.0583094763676	0.0582746851603	0.0589900918677	0.0587743464887	0.0596388165012	0.058559825523	0.0628161512123	0.0583194362686	0.0586559355608	0.0603681441799	0.0611076419458	0.100683490639
l	0.0581622569663	0.0592160696573	0.0582542932308	0.0784703213518	0.0574544137892	0.0573608533868	0.0587149736226	0.0578791814962	0.0599751511671	0.0576787955077	0.0607418527374	0.0573998897562	0.0579755511869	0.06090487006	0.0605493989819	0.0992621385463
ù	0.0548818719888	0.0555100725524	0.0549375087436	0.0949607617839	0.0549292709297	0.0544929701289	0.0594740605409	0.0547671434987	0.0634001507224	0.0549628991692	0.0566327952458	0.0544338595854	0.055302030729	0.0574413253533	0.058603789994	0.115269497849
s	0.0432204973296	0.0434479648508	0.0432541769145	0.0965991652613	0.0448474503099	0.043362223043	0.056163126847	0.0433584788329	0.0633307149075	0.0444141743897	0.0465857577486	0.0431326418618	0.045478973243	0.0515314674511	0.067795161998	0.223478039283
t	0.0441341237765	0.0442227156169	0.0441568106382	0.0791127017538	0.04584217077	0.0443533870143	0.0559254196157	0.0442352549443	0.0613120496358	0.0453217411299	0.0470757895829	0.0441394132873	0.046509083081	0.0535319281504	0.073440608666	0.226686806428
r	0.0559976589255	0.0560301542056	0.0560055212127	0.0691153139179	0.05657304559	0.0560710586714	0.0600034452052	0.0560355996481	0.0618709252119	0.0564022230433	0.0570257961943	0.0560002370958	0.0568469933603	0.0591761387168	0.0662510908887	0.120594790809
o	0.0570417396418	0.0572481564019	0.0570887930709	0.063993810306	0.0572493661967	0.0571071035571	0.0585343250684	0.0577314178827	0.059268412404	0.0575832436811	0.0651969977314	0.0571573006986	0.0574314134534	0.0585578802389	0.0628313979629	0.115978638936
a	0.0538909155473	0.0558523114673	0.0540934460236	0.0707598324353	0.0526648880656	0.0525711578524	0.0543376383561	0.0540730436276	0.0557557781347	0.053473221227	0.0677292139105	0.0527367385662	0.0534321704845	0.057517362413	0.0607825229876	0.150329772979
n	0.0506161685158	0.0533781894891	0.0508610213412	0.0923348808118	0.0490810343552	0.0485604126175	0.0548616927854	0.0498539588759	0.0596650550449	0.0497379260757	0.0593622299702	0.0486267988554	0.0502479228282	0.0565449538043	0.0596124036625	0.16665536766
a	0.0474812281719	0.049100370163	0.0476544864471	0.0935439436039	0.0471710401184	0.0467129852058	0.0539233509285	0.048334050292	0.0592615133483	0.0482886766919	0.0596627386567	0.0466918156185	0.0494834422761	0.0560357242681	0.0678431612208	0.178811482553
m	0.0482562880573	0.0499597553877	0.0484759788157	0.0831135845346	0.0475231530395	0.0474563594019	0.0512711113095	0.0500054440973	0.0544460267828	0.049616259564	0.0605614228856	0.0476009898728	0.051507826092	0.066342905756	0.0765742437403	0.167288657518
m	0.0537739126858	0.0552242841292	0.0539542662719	0.0759185781782	0.0528795873465	0.0528160488006	0.0548774564365	0.0546511436991	0.0568198189276	0.0545301715213	0.0579926656285	0.0530025119576	0.055799208364	0.0705973759187	0.0718657129134	0.125297279173
è	0.0473498675619	0.0482009103764	0.0474988720906	0.0707380260594	0.0478154297822	0.0473827189335	0.0534427191455	0.0494504468997	0.0567948049759	0.0493682185071	0.0644987465428	0.0474376779859	0.050102961788	0.0570462369729	0.0666521309711	0.196220263058
n	0.0437394125206	0.0444273917921	0.0438796686969	0.0813182233531	0.0447310219274	0.0440793723112	0.0525118967152	0.0461890216332	0.0572603893253	0.046167734169	0.0651018398476	0.044072772662	0.0467609439293	0.051023944991	0.063110578657	0.225625804353
o	0.0471414225069	0.0481214775974	0.0473537282323	0.0777360057844	0.0475844539758	0.0473719821037	0.0514046705717	0.0503398205444	0.0540950631084	0.0494129753897	0.0773335856159	0.0476426542207	0.0483464059764	0.0507980013303	0.0600861095523	0.195231628118
s	0.039931013169	0.0412933685325	0.0401969507441	0.0724626485948	0.0407645779919	0.0400077633679	0.0480486028572	0.0432816081815	0.0524202887028	0.0426824644632	0.074086949872	0.0402950554069	0.0414455353255	0.0476583137768	0.0688590485174	0.266565782706
i	0.035044041723	0.0363308575108	0.035280139248	0.0727419345316	0.0360588199973	0.0351962091226	0.0450528336191	0.0382516533938	0.0503408722343	0.0380273534877	0.0646541149573	0.0353245881356	0.0381613551085	0.0472222232589	0.0807084168391	0.311604584235
g	0.0386975589077	0.0439989805036	0.0392616420827	0.0737275631772	0.0363556329991	0.0337421740409	0.050035409873	0.0365567711313	0.0550455590781	0.0376105511626	0.0643437193191	0.0335046120452	0.0378241747028	0.0463018344196	0.0692813242797	0.303712511412
n	0.0409882106359	0.0472196058345	0.0415732970276	0.0870954677257	0.0382389199997	0.0350304556803	0.058696804291	0.0374734120438	0.066271383026	0.0399425303875	0.0542196814397	0.0340877010151	0.0438313265676	0.0542100881399	0.0699924180932	0.251128720471
i	0.036189974212	0.0396612676115	0.0367037603425	0.0827954425752	0.0361802139999	0.0354556212268	0.0501518827637	0.0420675956813	0.056635308342	0.0414706924625	0.0759598761466	0.0351990126717	0.0447587745225	0.05595292938	0.0856402360311	0.245177406824
f	0.0371355447373	0.0403333635372	0.0376621417808	0.0862577475251	0.0373507963333	0.0366622330756	0.0485016549212	0.0431660332271	0.055341830114	0.0422842058208	0.0809578020489	0.0370947818906	0.0411510418408	0.0502441647933	0.078174833677	0.247681822275
i	0.0344019572458	0.0366491108457	0.0347382135936	0.0821599525084	0.0346732364444	0.0338972126919	0.0447516316404	0.0377318890757	0.0516607047047	0.0379064196069	0.0641695440163	0.0343235932969	0.0370559649469	0.0443340662644	0.0719134362257	0.319633064092
k	0.0300488627486	0.0320062516152	0.0303617735312	0.0710321541695	0.0301089474815	0.029747221564	0.0381187035468	0.0338304296919	0.0444770175682	0.0370628635356	0.0573628086721	0.0305964137656	0.0349772059823	0.0526979684215	0.110577198742	0.336994188031
è	0.0273225539162	0.0288432642051	0.0276386738437	0.0694588647232	0.0347746534938	0.0308908375213	0.0487885691823	0.033780150564	0.0536286118561	0.0468969765119	0.0611131568907	0.0286356592552	0.0494451133274	0.0710789228072	0.124986076247	0.262717942677
i	0.0204935493054	0.0223085954017	0.0209084119479	0.0551608559077	0.0312470388313	0.0256582591738	0.0484802110608	0.0291323308547	0.050847990952	0.0419157971706	0.0757947156302	0.0222613257517	0.0473713484425	0.0618390929357	0.0955981034157	0.350982380892
k	0.0258773281018	0.0286478508006	0.0262967006493	0.0680855663026	0.0303736382771	0.0269507817246	0.0476506506869	0.0305997856182	0.0539308593173	0.0362077873902	0.0685367918767	0.0260990585839	0.0372539114808	0.0500670846452	0.0811912458052	0.362230973631
a	0.0287990710339	0.0310849139335	0.0291080352164	0.0756537854342	0.030855575759	0.0287762392415	0.0463223998956	0.0316439025394	0.0543178614391	0.0345236921301	0.0585142356256	0.028744403528	0.0350569744936	0.0451817208817	0.0733397219351	0.36807749121
a	0.0233649100113	0.0269931619778	0.0240210677388	0.0535627838114	0.021701597253	0.0204218524138	0.0333774382985	0.0258855531798	0.0393006864797	0.02519795371	0.0547589935419	0.0210534715093	0.0297282994979	0.0593650046272	0.102958147312	0.438309093737
n	0.0234310083371	0.0278567893259	0.0242162629129	0.0512685146038	0.0212245340843	0.0198692098046	0.0370003524328	0.0270328430599	0.0433049164932	0.0287706592367	0.0492837911806	0.0201121315031	0.0360628808326	0.0863226948757	0.150065035771	0.354178354579
k	0.0283751331124	0.0307829921086	0.0287807836376	0.0677682995346	0.0290330430281	0.0286899982682	0.0455134181443	0.03533561602	0.0520329901644	0.0396851877456	0.0531597703935	0.0281663518344	0.0470194652775	0.0855855582919	0.15285103659	0.247220328193
ò	0.0247865037041	0.0260873257029	0.0251526182125	0.0602118695115	0.0317540680094	0.0333672520894	0.0490525167148	0.0384632576733	0.0513914547215	0.0514655225819	0.0853803534645	0.0280332886115	0.0546123604258	0.0747710840973	0.12880820353	0.236662309398
r	0.0193165062347	0.0202464995676	0.0196586110708	0.0522606995038	0.0310427873365	0.0301610090298	0.0537579169049	0.0323005065578	0.0548231375738	0.049857108194	0.0879876911548	0.0230181622038	0.0485358068086	0.0583908093658	0.0944179611767	0.324224763133
a	0.0180838362449	0.0191213908559	0.0183653356903	0.0509828131679	0.0262221774455	0.0224477330099	0.0456639883016	0.0243923755193	0.0485365148579	0.0325934950647	0.0648237503849	0.0197496664013	0.0313884462695	0.0364410871219	0.0623341253922	0.478853264378
s	0.0152570022483	0.0166554766186	0.0155490395634	0.0426748533893	0.0213124381485	0.01711299567	0.0369538661005	0.0192716085064	0.0400123086193	0.0253468046882	0.0539998544616	0.0161187464671	0.0238816420898	0.0347476230406	0.0872005901307	0.533905181459
t	0.0231294090828	0.0242581202062	0.0233305621878	0.0631507534631	0.0280702410495	0.0240927922233	0.0441860500335	0.0253532865021	0.0500201052064	0.0307521902294	0.0484143491539	0.0233798488224	0.0302977553633	0.0438279770135	0.103951880044	0.41378471382
è	0.0221650582609	0.0250849880687	0.0230077520626	0.060567853821	0.0279872836832	0.0264985440744	0.0426088580112	0.035842960834	0.0467739140688	0.0484300854098	0.0693614463846	0.0250272739408	0.0357476047878	0.0593549250045	0.103896220015	0.347645284607
o	0.0116331473203	0.0178332570229	0.0133419913542	0.0318973222737	0.0184982238944	0.0178761590248	0.0303347900037	0.0357980136113	0.0300267286896	0.0528542264699	0.0813994201282	0.0170561489803	0.0295277552626	0.0663503383348	0.135632316672	0.409940204869
n	0.0143959644401	0.021482041341	0.0159295137847	0.0338772590912	0.0220135216315	0.0169242850083	0.0338662240012	0.0286172328704	0.0338392635632	0.0423239278233	0.0724149637094	0.0159342506601	0.0286238780875	0.0573005687783	0.128532498891	0.433924631623
e	0.0138359606134	0.019561369447	0.0149017091949	0.0304917030304	0.0208689365438	0.0148778241361	0.0313229253337	0.0217734612901	0.0313648888544	0.0335193002744	0.0565908735698	0.0133059230867	0.0257282083625	0.0455492335928	0.109843846297	0.516463830541
t	0.00851522867113	0.0125674024823	0.0093055379983	0.0180166623435	0.0127388938479	0.0101413238454	0.0215813201112	0.01742819443	0.0219047299515	0.0321295987581	0.0445656788566	0.00919929256223	0.0233245441208	0.0611349058643	0.191335498766	0.50611117018
s	0.00918068722371	0.0133644541608	0.0100547989994	0.0215267357812	0.0140368739493	0.0158795989485	0.0325913577037	0.03417972181	0.0340727333172	0.0483787729194	0.0718438172855	0.0149625705207	0.0299961380403	0.0774318272881	0.245317429589	0.32718250006
ù	0.00719496817457	0.0122775797203	0.00923579843313	0.0194290092604	0.0150125096498	0.0249845246495	0.0379103472346	0.0523929969367	0.0366553244391	0.0664684456398	0.0969577944285	0.0235560868402	0.0298667093468	0.0718778557627	0.187135793196	0.30904426002
n	0.00723947582486	0.0118770719068	0.00978841924438	0.0159781737535	0.0166396535499	0.0251917138832	0.0297561747449	0.0390393306456	0.026791173813	0.0578769985466	0.0733724668095	0.0205494682801	0.0307437541156	0.0694621392542	0.146445351065	0.419248630007
n	0.00751434094162	0.0109899678689	0.00918568108146	0.0158083999178	0.0162643685166	0.0195478556277	0.025838813915	0.0269063938819	0.0239665126043	0.0452825748489	0.0664028356032	0.0134836234267	0.0320838357052	0.0585695307514	0.188271137022	0.439884143336
i	0.00380074586721	0.00612781432297	0.00487224456049	0.00889114560593	0.0100282114055	0.0128974878759	0.018603703305	0.0199769316273	0.0165628688681	0.0353477306163	0.0546433105344	0.0092529348089	0.0257509065684	0.0411995272505	0.208544455674	0.523499967779
t	0.00225165727574	0.00380365270766	0.00298752852016	0.00465278916864	0.00544799143517	0.00709418529197	0.0102457080017	0.0101313695424	0.00922948528937	0.0235036048721	0.0306739665115	0.00539101080297	0.0185904958561	0.0484189760835	0.269858598558	0.547718962593
i	0.00155323112858	0.00253364388255	0.00194818463339	0.00293443199621	0.00328559767839	0.00400062489732	0.0057526901539	0.00555991846747	0.00570074849646	0.016546277224	0.0204229629705	0.00315632096766	0.0126536590854	0.0463480393612	0.285316006186	0.582287674198
e	0.000641336129527	0.00123588065752	0.000913188124463	0.00111666679874	0.00136958675946	0.00181878355577	0.00241355163797	0.00283104694249	0.00235336196549	0.00790769817467	0.00966294745683	0.00182420072255	0.00723714782847	0.0241266221204	0.350728028729	0.583819944733
n	0.000731086759842	0.00166692440251	0.00112812162815	0.00101921205958	0.00127027098649	0.00204894997526	0.00237138631266	0.00513420348083	0.0031318301885	0.0177887585582	0.0162573358189	0.00237582847418	0.00666371794282	0.0482205673735	0.495234309576	0.394957448244
ì	0.00128620678661	0.00275039583417	0.00269807920938	0.00177463691986	0.0032618228955	0.00572254065842	0.00515081020422	0.0104719598269	0.00536148936283	0.0261301601861	0.0288332086063	0.0105581268247	0.00824060798094	0.0569829254578	0.403493223192	0.427283752748
p	0.00130975829554	0.00247358169806	0.00304996236979	0.00181023303995	0.00347392855517	0.00619912591947	0.00514185143474	0.0105153244423	0.00451470608761	0.018566252062	0.0261374402021	0.0126234670749	0.00767121679365	0.0347492664859	0.417129494397	0.444634374249
l	0.000798297708513	0.00127124375269	0.0016193082666	0.00120624462665	0.00171373627506	0.00304317773982	0.00264873824491	0.00597612454743	0.00259152379587	0.0111063347873	0.0175552940674	0.00548749959163	0.00572504759788	0.0233832584953	0.494627348132	0.42124684475
o	0.000384487449504	0.000581179222563	0.000730289405533	0.000708686598883	0.000944089781687	0.00160358155661	0.00148985666497	0.00288792374914	0.00169743420862	0.0065450851291	0.0106765530891	0.00274271503054	0.00692391539929	0.0179373261651	0.504687099377	0.43945977825
