 	se	vieni	ogni	giorno	a	casa	mia	compra	il	pane	</S>
a	0.090132995	0.090135825	0.090135725	0.0901357925	0.09016771	0.090407795	0.09031567	0.094360585	0.093056443	0.09037105	0.090780385
n	0.0900622983333	0.0900655883333	0.090065375	0.0900814275	0.09010075	0.0903596183333	0.0902603833333	0.0946153216667	0.0932192313333	0.0903364466667	0.0908335296667
è	0.0904852227778	0.0904867341111	0.0904888096667	0.0905717071667	0.0905076146667	0.0906325327778	0.0905868961111	0.0925480418889	0.0919630021111	0.0906800788889	0.0910493332222
r	0.0878162789259	0.0878177593704	0.0878199798889	0.0880171923889	0.0878437895556	0.0879535875926	0.0886819403704	0.089030051963	0.0920387673704	0.0992264162963	0.103754209741
k	0.0869766759753	0.0869781914568	0.0869782002963	0.0871530911296	0.0870001931852	0.0870855225309	0.0880774567901	0.0876964106543	0.0919307511235	0.102070825432	0.108052645247
e	0.0883140269918	0.0883136001523	0.0883174817654	0.0883746940432	0.0883233110617	0.0883748675103	0.0887033855967	0.0887089968848	0.0901954437078	0.093792295144	0.108581880416
s	0.0764532989973	0.0764535560508	0.0764576305885	0.0766467900144	0.0765353403539	0.0770219645034	0.0835872751989	0.0788353642949	0.101806789236	0.125399308381	0.150802703472
e	0.0688193463324	0.0688145920169	0.0688397001962	0.0690537700048	0.0689269834513	0.0696485068345	0.0782858600663	0.0720288534316	0.102643273079	0.134066441127	0.198872704491
k	0.0760583154441	0.0760584180056	0.0760866367321	0.0765100766683	0.0761584611504	0.0767650436115	0.0798283850221	0.0820685811439	0.092839187693	0.104942337042	0.182684580164
a	0.0790066618147	0.0790084480019	0.0790420069107	0.0795710788894	0.0791284437168	0.0798513158705	0.0809996963407	0.0883946837146	0.0917969558977	0.095450364014	0.167750335388
i	0.0685649689382	0.068863707334	0.0686022003036	0.0693155022965	0.0693177179056	0.0749278886235	0.0732615067802	0.141379747905	0.129267728633	0.0810202060047	0.155478808463
m	0.0549299253127	0.055328327778	0.0549983167679	0.0557386584322	0.0567772726352	0.0698035162078	0.0648950469267	0.219921029302	0.188752152878	0.0698033833349	0.109052386154
