 	avete	cucinato	le	verdure	</S>
è	0.16278463	0.163677035	0.18469242	0.17520929	0.313636605
c	0.165199993333	0.167598455	0.192600873333	0.17651866	0.298082018333
h	0.133439704444	0.138248005	0.194414511111	0.16456943	0.369328329444
e	0.103925828148	0.107904911667	0.190380837037	0.137382873333	0.460405533148
t	0.071398352716	0.0896017705557	0.260326065679	0.123330597778	0.455343197716
e	0.045714499572	0.0752454495186	0.335349441893	0.105198840259	0.438491752572
m	0.0334786611907	0.0680714291729	0.318220733964	0.18321132442	0.397017877524
a	0.0212236077302	0.0547172740576	0.259621007988	0.26449480814	0.399943319175
r	0.0137381859101	0.0426806223525	0.215174312663	0.283761446047	0.444645429725
à	0.00914343030337	0.0322744764842	0.158985200221	0.247937107016	0.551659799908
t	0.00693477676779	0.0192786748614	0.0925424627403	0.293680127339	0.587563966636
a	0.0056051735426	0.0145228276871	0.0941537942468	0.50826267578	0.377455512212
t	0.00333996580087	0.00764304296237	0.0924444214156	0.641535358593	0.255037170737
a	0.00256581451029	0.00597781698746	0.0973437338052	0.688980086198	0.205132516912
l	0.0011014511801	0.00356174682915	0.101005899935	0.521703328733	0.372627588971
à	0.0006855953267	0.00232327170972	0.224934501978	0.358905196244	0.41315146299
c	0.0004069462289	0.00174979843657	0.299374880659	0.338089862081	0.360378540997
h	0.000222530637967	0.00175064714552	0.282594506886	0.298763990694	0.416668346999
a	0.000167638447656	0.00553515578184	0.305411608962	0.323230990231	0.365654585666
n	0.000163695895885	0.00625743451061	0.242147596321	0.480671150077	0.270760083889
a	0.000268511251962	0.00544339375354	0.233215268774	0.536602103359	0.22447067663
</S>	0.000384954875981	0.00746151237677	0.259840309387	0.47160300168	0.260710163315
