 	vado	cercando	una	macchina	che	consuma	poca	benzina	</S>
p	0.111075468	0.11107589	0.111073605	0.111073013	0.111125095	0.111126155	0.11116949	0.11110589	0.111175395
à	0.110934509333	0.11095315	0.110934165	0.110932421	0.111280310333	0.111253721667	0.111297761667	0.111062306667	0.111351686667
o	0.109095289778	0.109321436667	0.109084971667	0.109066558333	0.111557877111	0.112727967222	0.116098162222	0.110390098889	0.112657671889
c	0.108182593259	0.108428155556	0.108133469222	0.108109397444	0.11118325537	0.113409074074	0.119329520741	0.11013744963	0.113087095296
e	0.108000617753	0.108048046852	0.107932511741	0.107926813815	0.113242504457	0.112703391025	0.11694698358	0.110622331543	0.114576799765
r	0.105758339251	0.105761210617	0.105711759247	0.105846367938	0.113751332819	0.123084311675	0.114739002527	0.109442672181	0.115905001255
k	0.106663806417	0.106657423539	0.106642255082	0.106819907313	0.111526564273	0.126054173892	0.112682515509	0.109151060727	0.113802293752
è	0.104998458806	0.105161424513	0.105010118361	0.105059217104	0.111646578091	0.114988267964	0.10948187017	0.107597580242	0.136056481251
o	0.100796069602	0.101462661504	0.100845482787	0.100819035701	0.110178122697	0.112634491321	0.112740075057	0.104508236747	0.156015807084
n	0.100736323201	0.101412050501	0.100778487596	0.100829138567	0.111262077566	0.121430859107	0.114992791686	0.105222187249	0.143336074361
t	0.0970311294003	0.0972833415003	0.0970540491987	0.0976018228557	0.115291529189	0.154844619702	0.108280570562	0.102909774083	0.129703173454
a	0.0800532781334	0.0821884138334	0.0802539543996	0.0807948889519	0.12291299973	0.184531163234	0.118181743521	0.0991616146943	0.151921971151
è	0.0595564637111	0.0627973542778	0.0599311561332	0.0600551056506	0.127818131577	0.177434244411	0.126292116174	0.114693894898	0.21142156705
n	0.0555811489037	0.0571945040926	0.0559313753777	0.0560882585502	0.129768458859	0.164081084804	0.106704623725	0.126513229633	0.24813735235
a	0.0479375693012	0.0519526250309	0.0484741597926	0.0487774891834	0.118644301286	0.189152504935	0.145578004575	0.113166673211	0.236316714117
m	0.0429780061004	0.047363701677	0.0430339185975	0.0435968363945	0.102110173762	0.219031151645	0.207807711525	0.10317923307	0.190899318039
à	0.0398076030335	0.0422527172257	0.0400626738658	0.0419414171315	0.0917029795873	0.198009203882	0.219597447175	0.125920841023	0.20070516268
k	0.0246460726778	0.0269315034086	0.0255637836219	0.0326700490438	0.0981651398624	0.159912907961	0.189433965725	0.138541710341	0.304134884227
i	0.0175664362259	0.0228386288029	0.0184992312073	0.0258484053479	0.0963021732875	0.165089352654	0.175667468575	0.119609043447	0.358579251409
n	0.0202037780753	0.0250976862676	0.0197819474024	0.0214101554493	0.0720053910958	0.152951477551	0.157463702858	0.107843611149	0.42324225047
a	0.0173674144584	0.0198966234225	0.0162975074675	0.0161262331498	0.0510827503653	0.111152869184	0.197782544286	0.110420630383	0.459873440157
k	0.0080084154528	0.0108521865742	0.00775383175583	0.00802753358327	0.0367405414551	0.123831726395	0.254106661429	0.173658086794	0.377021016719
a	0.0037879621276	0.00481597322473	0.00370733555194	0.00426996576109	0.025867556385	0.103321199798	0.253508487143	0.236589968931	0.36413153224
k	0.00161301438587	0.00216599646824	0.00168821674398	0.0021886986737	0.0152159000283	0.0754697809327	0.307104575714	0.236049322977	0.358504490747
u	0.00080584739529	0.00100186471608	0.00084245213466	0.00123296531123	0.0106190209428	0.0633802053109	0.273649498571	0.297154187659	0.351313996916
n	0.00092569769843	0.00110098210536	0.00106381527155	0.00112788163708	0.00788564691427	0.0648278551036	0.26315618619	0.280603082553	0.379308888972
s	0.00184647486614	0.00396474446845	0.00243972362385	0.00365445204569	0.0265415379714	0.122525276701	0.29133606873	0.203080980851	0.344610742991
u	0.00158933471405	0.00430607315615	0.00229952090262	0.00405272965523	0.0295633829805	0.1015093648	0.18699831291	0.241743113617	0.427938170997
m	0.00060592851335	0.00157650716872	0.00085414322554	0.00152699693174	0.0118743040502	0.0488616941667	0.184983184303	0.227327251206	0.522389980332
