 	qui	dentro	deve	mettere	un	tappeto	</S>
c	0.14261	0.14263753	0.14258899	0.14282885	0.14290205	0.143064455	0.1433681
i	0.141838363333	0.141868733333	0.141821683333	0.142755706667	0.14501767	0.142540181667	0.144157656667
ù	0.138774871111	0.138884107778	0.138707751111	0.140023382222	0.14417768	0.139568727222	0.159863482222
m	0.137905017037	0.138489892593	0.137402143704	0.138618180741	0.14254454	0.139780572407	0.165259687407
è	0.135885879012	0.136549380864	0.135318421235	0.136622620247	0.140463533333	0.137933880802	0.177226295802
s	0.105583255004	0.105828176955	0.107592793745	0.153494236749	0.117072437778	0.160864586934	0.249564485267
a	0.089576513668	0.089780248985	0.0923904762483	0.15924327225	0.126758525926	0.163534812311	0.278716145089
è	0.0928409878893	0.0934485863283	0.0937875770828	0.125403629417	0.142376858642	0.11986861077	0.332273798363
n	0.0917031959631	0.0928274787761	0.0918056590276	0.106791807139	0.121248729547	0.104978080257	0.390645116121
a	0.0827108386544	0.084249724592	0.0821952250092	0.119555541046	0.164928729849	0.0983178167523	0.368042155374
v	0.0674688295515	0.0710846765307	0.0648305236697	0.118962370349	0.189682613283	0.103076308917	0.384894678458
à	0.0558192078505	0.0596191968436	0.0570854918899	0.117976366783	0.204653544428	0.098047661639	0.406798526153
l	0.0344070602835	0.0363330912812	0.04214286563	0.112290798928	0.187262184809	0.0909792025463	0.496584815384
i	0.0216533744278	0.0235857247604	0.0274886628767	0.0898026343093	0.11921614327	0.0994899508488	0.618763538461
è	0.0160392501426	0.0186403724201	0.0185600429589	0.0805948327698	0.150812082757	0.0929617286163	0.62239171282
n	0.0149652690475	0.01785583764	0.0155032913196	0.0643150375899	0.141746530919	0.107592431205	0.638021604273
a	0.0113734123825	0.0133230736133	0.0116788160732	0.03711200953	0.066350616973	0.258702033735	0.601460018091
t	0.00469285029417	0.0055316064711	0.00654987399107	0.0489524401767	0.0856499123243	0.456125064578	0.392498229364
a	0.00207729947806	0.00243817567037	0.00402856219702	0.0511080864256	0.0907085294414	0.495174384859	0.354464959788
p	0.000898421439353	0.00104426827012	0.00213531156567	0.0286390558419	0.0444932308138	0.572377704953	0.350411996596
p	0.000526005293118	0.000594167316707	0.00165186018856	0.021812087614	0.0264663192713	0.667536134984	0.281413382199
è	0.000243611215373	0.000268853878902	0.00115073198285	0.00938406530467	0.0109440233904	0.757931311661	0.2200773784
t	0.000151927202791	0.000206677016301	0.000983733347617	0.00766816020156	0.0181797754301	0.84803793722	0.1247718038
o	0.00012992382093	0.000235293725434	0.00201010868254	0.00674862356719	0.02435016281	0.834747832407	0.131778091267
</S>	9.3596850465e-05	0.000202535277717	0.00276572699127	0.0039956860336	0.018855731905	0.827287396204	0.146799365633
