 	il	lupo	non	cammina	mai	nemmeno	con	la	volpe	</S>
o	0.099660845	0.099670432	0.099648035	0.099660502	0.099654552	0.0996925645	0.099726475	0.101820495	0.09980519	0.100660925
l	0.0986697236667	0.0986788153333	0.0986566683333	0.0987379686667	0.0986626406667	0.0987066515	0.0989182036667	0.109813668333	0.09928352	0.0998721633333
ì	0.0985250698889	0.0985280117778	0.0985363774444	0.0986193508889	0.0985221502222	0.0985501321667	0.0987972998889	0.111355749444	0.0992294866667	0.0993363794444
k	0.098174047963	0.0981755072593	0.0982856871481	0.0982472336296	0.0981730400741	0.0982105853889	0.10019751663	0.107723361815	0.101410362222	0.101402654481
o	0.0979173306543	0.0979207257531	0.0980421590494	0.0979780878765	0.097914933358	0.097962016463	0.10053750221	0.106715375938	0.102016054074	0.10299580616
e	0.0935482668848	0.0935899719177	0.0937219746831	0.0939643892922	0.0935110811193	0.093585918821	0.0952585407367	0.145608358646	0.097260791358	0.0999506973867
n	0.0908846269616	0.0909477973059	0.091189556561	0.0915233614307	0.0908287937064	0.0909229629403	0.0925255649122	0.168150882882	0.0951675584527	0.0978588944622
p	0.0952621869872	0.095296789102	0.0954824455203	0.0955857701436	0.0952367179021	0.0953421243134	0.0961177529707	0.133817454294	0.0976378508176	0.100220891487
r	0.0980040109957	0.0980180663673	0.0980996918401	0.0981228400479	0.0979971793007	0.0980859847711	0.0984462843236	0.112569084765	0.0991650169392	0.101491838829
a	0.0937796289986	0.0938837801224	0.09364085228	0.093659877016	0.0937112697669	0.094159113257	0.0945432881079	0.106823221588	0.0957502789797	0.14004870461
t	0.0749660396662	0.0751001640408	0.0751821690933	0.074954782672	0.0748775599223	0.0758538160857	0.103024639369	0.154968627196	0.118307662993	0.172764521537
ì	0.0671611398887	0.0672956726803	0.0713591980311	0.067875086224	0.0671434333074	0.0689990203619	0.104633191123	0.168012282399	0.127428707664	0.190092220512
m	0.0721738179629	0.0723436028934	0.0781589610104	0.0731803220747	0.0721526311025	0.074035368454	0.098544455041	0.1445694708	0.117867895888	0.196973433504
à	0.0713355939876	0.0717657642978	0.0747938336701	0.0715489173582	0.0711003153675	0.0735574314847	0.095022778347	0.152497856933	0.111921451963	0.206456014501
i	0.0577644013292	0.0586846770993	0.0604625112234	0.0576319424527	0.0572079127892	0.0612275868282	0.0698467551157	0.231894358978	0.0846050439877	0.260674754834
n	0.0441293251097	0.0453561413664	0.0514859970745	0.0462316694842	0.0433167122631	0.0466587072761	0.0541374963719	0.313268359659	0.0810075279959	0.274408021611
e	0.0353828780366	0.0367593124555	0.0435688770248	0.0377856718281	0.034787437421	0.0423349464254	0.0481624137906	0.362373719886	0.0843513809986	0.274493327204
m	0.0228098946789	0.0238558424852	0.0264859893416	0.0263201816094	0.0225100871403	0.0312579748085	0.0499761972635	0.376493019962	0.163318048666	0.256972729068
m	0.033540401893	0.0341075038284	0.0353764321139	0.0376265115365	0.0332470137134	0.0370877942695	0.0607578857545	0.272795456654	0.192858052889	0.262602936356
è	0.034322604631	0.0350884309428	0.034736394138	0.0357333743455	0.0343662475711	0.0462268940898	0.0583245619182	0.167054958885	0.21744463763	0.336701885452
n	0.0250984965437	0.0261714099809	0.0309857648127	0.0270005876152	0.025067705857	0.0401611096966	0.0518713439727	0.158060499628	0.24858748921	0.366995568484
o	0.0208931565146	0.021735647427	0.0281574490042	0.0224019124384	0.0205304222857	0.0286469045655	0.0371321066576	0.134519668876	0.16471257307	0.521270129495
m	0.00922580850487	0.00989846457567	0.0114060024014	0.0102911512461	0.0087304129619	0.0134583933885	0.0224585608859	0.092697335292	0.195362314357	0.626471526498
i	0.00421798467496	0.00471716296189	0.0052788326138	0.0056505499387	0.0038089531373	0.00556364733617	0.0142764146086	0.0794873044307	0.320683484786	0.556315642166
n	0.00191082019832	0.00223146142396	0.0024277811846	0.00413924383623	0.00155604436243	0.00230578895206	0.00696535228287	0.0701256408102	0.440971484929	0.467366370722
a	0.00112315738144	0.00138405457265	0.0014544078597	0.00365299004541	0.00075731217381	0.00113741788302	0.00438127180429	0.0601127596034	0.534431994976	0.391564650241
l	0.000405320227147	0.000510762823883	0.0005195755764	0.0015721009318	0.000283176170937	0.00046597831334	0.0029163973781	0.0420238532011	0.456178301659	0.49512457008
i	0.000161143777582	0.000210915253628	0.0002068050146	0.0008214424606	0.000117180654079	0.00023426739978	0.0024899323927	0.0348298145337	0.47015823722	0.49077027336
p	0.000103465449727	0.000174006018543	0.000131583012333	0.000942489053533	7.0513616793e-05	0.00013891407526	0.00194270389757	0.0402545476446	0.609606559073	0.34663520112
ù	0.000107982293242	0.000319400346181	0.000123481062111	0.00143178325118	9.6261823931e-05	0.000241178745087	0.00246863913252	0.0560353112149	0.633591533024	0.305584413707
n	0.000101018464414	0.000393284298727	0.00011818893537	0.00129904508373	0.000102001069644	0.000291357641696	0.00323034931084	0.081866932405	0.646432561008	0.266165241236
a	7.7049991138e-05	0.000261159020909	9.94270813233e-05	0.00085184192791	6.3927516548e-05	0.000181201557232	0.00280280220361	0.076006547635	0.641005103669	0.278650917079
</S>	4.4868805069e-05	0.000143375892455	5.29456449617e-05	0.000601772513955	3.5783390774e-05	0.000112266883616	0.00171433910181	0.0406498890675	0.632969101835	0.323675638539
