 	la	donna	è	capace	pulire	deve	pulire	la	casa	ogni	giorno	</S>
e	0.0806203475	0.080621392	0.080621595	0.080619307	0.0806377045	0.0808047525	0.083344522	0.082346515	0.085441003	0.082168972	0.081471528	0.101302368
j	0.0784232608333	0.0784279133333	0.0784293483333	0.078423879	0.0784817531667	0.0787405041667	0.0829694473333	0.0814257183333	0.087020835	0.085293034	0.0801857713333	0.112178512667
i	0.0768104669444	0.0768157624444	0.0768176027778	0.0768123096667	0.0768767210556	0.0772566947222	0.0831831191111	0.0810209661111	0.0884783983333	0.08616843	0.0791328857778	0.120626624222
n	0.0750533489815	0.0750595241481	0.0750696009259	0.0750685765556	0.0752094470185	0.0757249935741	0.084165763037	0.080948462037	0.0906905921111	0.0829967786667	0.0780960035926	0.131916928074
è	0.0711382296605	0.0711524880494	0.0711821523086	0.0711839321852	0.0715484123395	0.0725532031914	0.088285397679	0.082342760679	0.0976501537037	0.0797238595556	0.0764131378642	0.146826262691
k	0.0715381032202	0.0715589726831	0.0716039661029	0.0716159673951	0.0721859707798	0.0731413610638	0.089067105893	0.0836605802263	0.100389436235	0.0793827818519	0.0781304442881	0.137725280897
a	0.0747647110734	0.0747802608944	0.0748143540343	0.0748282291317	0.0752794569266	0.0757929570213	0.085672728631	0.0826705400754	0.095411373745	0.080735439284	0.079899498096	0.125350430299
è	0.0700444690245	0.0701549769648	0.0703866920114	0.0704035170439	0.0729790489755	0.0723599206738	0.0881719612103	0.0809362433585	0.0965363082483	0.0803112717613	0.0765874343653	0.1511281401
n	0.0685632050082	0.0687508956549	0.0691410673371	0.069164194348	0.0735061229918	0.0716757218913	0.0889059587368	0.0799252977862	0.0957267234161	0.0801901392538	0.0757811364551	0.158669553367
e	0.0677156570027	0.067824281885	0.0680480904457	0.0680562617827	0.0706200933306	0.0706015552971	0.0914192629123	0.0828437705954	0.101999609805	0.0794183280846	0.0757634088184	0.155689694456
k	0.0656926363342	0.065755407295	0.0658526268152	0.0658420082609	0.0671327434435	0.0682846764324	0.0906805509708	0.0833156915318	0.107829256602	0.0904241343615	0.0764877262728	0.152702541485
a	0.0614465474447	0.061500005765	0.0615674256051	0.0615532194203	0.0625706978145	0.0658559581441	0.0944042236569	0.0873211685106	0.112229928867	0.0982185781205	0.0791392354243	0.154193023828
p	0.0559165851482	0.0561258475883	0.056501342535	0.0564924811401	0.0607307092715	0.0625850887147	0.0972554745523	0.0861956175035	0.113107467956	0.10287129804	0.0780087738081	0.174209304609
à	0.0515815167161	0.0520465681961	0.0529547681783	0.0529796917134	0.0624705030905	0.0628488749049	0.103228608184	0.0848705725012	0.108754488985	0.10094621268	0.0794316032694	0.187886568203
c	0.0418816269054	0.042412528732	0.0434984893928	0.0436103319045	0.0549029143635	0.0555292423016	0.105161546061	0.0844733541671	0.127785207662	0.0945287502267	0.0816193590898	0.224596639401
e	0.0386334266351	0.0389894835773	0.0397207364643	0.0398221346348	0.0477837301212	0.0503849961005	0.0986180970203	0.0840333580557	0.140297922554	0.0948059260756	0.0798674543633	0.247042716467
n	0.042600197545	0.0433395265258	0.0443852254881	0.0442174155449	0.0548304153737	0.0551532647002	0.10028072934	0.0818458593519	0.122493420851	0.0886901333585	0.0762790314544	0.245884755489
a	0.0401503288483	0.0410158808419	0.042149185496	0.041869977515	0.0533282271246	0.0548157209001	0.0940229834467	0.077076569784	0.121890930284	0.116966767786	0.0764602124848	0.240253178496
p	0.0341824492828	0.0353724872806	0.036519758832	0.035868620505	0.0467826600415	0.0496943223	0.0887818161489	0.0720455342613	0.126513680095	0.160199445929	0.0787759061616	0.235263289499
u	0.0271165717609	0.0284627337602	0.0296995692773	0.0289353851683	0.0406193493472	0.0447839227667	0.0757286920496	0.0609804367538	0.126644953365	0.240412328643	0.0808750553872	0.2157409965
l	0.019014458587	0.0197664132534	0.0207107560924	0.0204242810561	0.0289977087824	0.0388700975889	0.0647211206832	0.0576794139179	0.136858777788	0.298080689548	0.123032461796	0.1718438155
i	0.0150054681957	0.0155257517511	0.0163335793641	0.0162090206854	0.0235346335941	0.0347230105296	0.0563913168944	0.0527350476393	0.146517445929	0.328333003183	0.135174390599	0.159517321833
z	0.0108849909319	0.011152064717	0.011644229788	0.0116001795618	0.0166198908647	0.0293535145099	0.0429419099648	0.0469647192131	0.154598921976	0.337412887728	0.176155733533	0.150670947278
z	0.013775220844	0.013962292039	0.014362873596	0.0143539118539	0.0197001506216	0.0404294965033	0.0517280109883	0.0552287107377	0.138676090659	0.248762042576	0.244656214511	0.144364982426
è	0.0150412335147	0.015453843513	0.0162207548653	0.016184726618	0.0225761458739	0.0454269961678	0.0608514669961	0.0635743549126	0.148861763553	0.165936517525	0.199300621504	0.230571567475
s	0.0107070060716	0.0113793190043	0.0130950187884	0.0147067245393	0.0319785972913	0.0415648897226	0.075366352332	0.0629113163042	0.148587594518	0.131984025842	0.141267133835	0.316452015825
s	0.0173204496905	0.0178962586681	0.0196576124295	0.0218725791798	0.0434028870971	0.0459358369075	0.092851832444	0.0660968821014	0.122029964839	0.0998035752807	0.107589307945	0.345542825275
i	0.0186825823302	0.0190405092227	0.0199490448098	0.0203117018266	0.0317714110324	0.0352915496358	0.0693790954813	0.0628091840338	0.129080241613	0.0817356317602	0.0834604926483	0.428488565092
è	0.0104889362101	0.0124558017409	0.0136944796033	0.0132169915422	0.0194595343441	0.0312586445453	0.0468265631604	0.0477738580113	0.129407613871	0.15952241392	0.105697724216	0.410197451697
n	0.00911025507003	0.0164404769136	0.0190753625344	0.0180248050141	0.0221754707814	0.0443063618484	0.0654002127201	0.0419176143371	0.103640454624	0.190593089307	0.130521424739	0.338794500566
