 	mia	sorella	quest	anno	che	viene	vuole	diventare	dottoressa	</S>
a	0.098915865	0.09891911	0.09890881	0.098923105	0.098932473	0.098962238	0.099835738	0.1009806225	0.100020333	0.105601715
d	0.098518175	0.0985293883333	0.0985105433333	0.098526645	0.0985390813333	0.098581488	0.0998673093333	0.102244199167	0.100029154333	0.106654011667
r	0.0991022703333	0.0991140497778	0.0990991231111	0.0991063216667	0.0991136621111	0.0991410493333	0.0999849564444	0.102011139722	0.100022254778	0.103305160556
e	0.0986865554444	0.0986872219259	0.0986827417037	0.0986926905556	0.0986928207037	0.0987013497778	0.0992784974815	0.100439498574	0.0995524915927	0.108586123519
f	0.0979556951481	0.097958050642	0.0979514859012	0.0979647235185	0.0979690935679	0.0979952182593	0.0990015344938	0.101248214858	0.0996065271976	0.112349431173
f	0.0981879083827	0.098193508214	0.0981859053004	0.0981938645062	0.098213627856	0.0982730777531	0.0993396981646	0.101411314953	0.0997938390659	0.110207243724
ì	0.0928392311276	0.0928366440713	0.0928424904335	0.0928541081687	0.092890415952	0.093013099251	0.0941431193882	0.095219891651	0.094403413022	0.158957571241
m	0.0912523920425	0.0912648246904	0.0912562188112	0.0912681073896	0.0913095966507	0.0914995597503	0.0925799451294	0.0933899138837	0.0937016793407	0.172477720414
m	0.0967051873475	0.0967265228968	0.0967048212704	0.0967091637965	0.0967342468836	0.0968707082501	0.0973785670431	0.0976749512946	0.0986918967802	0.125803898138
u	0.0961722924492	0.0961528289656	0.0961493087568	0.0962074079322	0.0962143236279	0.0962816644167	0.099093265681	0.103071381765	0.10042460426	0.120232917379
f	0.0943851408164	0.0943733563219	0.0943545229189	0.0944330926441	0.0944618825426	0.0946229848056	0.0990096418937	0.105338716588	0.101251688087	0.127768969126
ù	0.0803270769388	0.0803425721073	0.080415270973	0.0804470932147	0.0809203275142	0.0828976816019	0.0908842539646	0.090939870196	0.092330516029	0.240495336375
e	0.0665961203129	0.0666061273691	0.066675736991	0.0668783967382	0.0675047558381	0.0703158188673	0.0874330579882	0.097075266732	0.089922095343	0.320992635458
p	0.071299574771	0.071370959123	0.0713394603303	0.0715945269127	0.071849221946	0.0737967129558	0.0894270076627	0.107392470244	0.0942074851143	0.277722575153
p	0.0763013729237	0.0763868563743	0.0764009547768	0.0764908303042	0.0767461006487	0.0786389793186	0.0876294975542	0.0944977680813	0.0907375383714	0.266170098384
ò	0.0682903456412	0.0683229247914	0.0687185749256	0.0687639381014	0.0693222995496	0.0744526631062	0.0866367125181	0.0880008726938	0.0896221894571	0.317869492795
r	0.0471807135471	0.0472133519305	0.0479917526419	0.0479939243671	0.0534253525165	0.0777080677021	0.0894691308394	0.0702044732313	0.104526423152	0.414286830932
k	0.0541160395157	0.0541481183102	0.0547074518806	0.0546838684557	0.0614121561722	0.0883261959007	0.0932871786131	0.0670810300771	0.110666812717	0.361571176977
e	0.0638294158386	0.0637789461034	0.0640113392935	0.0641711438186	0.0664382963907	0.0759002819669	0.085366127871	0.0844779820257	0.093914179239	0.338112308992
t	0.0477303812795	0.0476677520345	0.0478423450978	0.0480621062729	0.0505465894636	0.0629528606556	0.0828077826237	0.0744774870086	0.11383095308	0.424081739664
e	0.0307251234265	0.0306764240115	0.0308142340326	0.031086180091	0.0336169268212	0.0469548028852	0.0696341658746	0.0539798633362	0.110809257693	0.561702999888
e	0.0168525911422	0.0179297196705	0.0166138226775	0.0171834963637	0.0179501916071	0.0231209982951	0.0655365536249	0.111683861112	0.106987485898	0.606141243296
t	0.0161314613807	0.0189072995568	0.0157139308925	0.0162235467879	0.0198329645357	0.027703340765	0.092348245875	0.207915327037	0.145661808633	0.439562064432
è	0.0161793654602	0.0182548605189	0.0170400856308	0.0178859392626	0.0281233905119	0.0482746889217	0.111935106625	0.273616202346	0.190560646211	0.278129741477
l	0.0126495778201	0.013396325173	0.0142503013769	0.0151634054209	0.0256237688373	0.0542383693072	0.115834018875	0.230969370782	0.21229574207	0.305579150492
i	0.0099394156067	0.00998651425767	0.010462904959	0.011608136607	0.0188346989458	0.0406209201024	0.100984596292	0.140588650261	0.17630007069	0.480674140164
n	0.0112446878689	0.0146855389526	0.0114415723197	0.0125545133357	0.0167400306486	0.0326961567008	0.073338997764	0.115667331754	0.137983156897	0.573648056721
a	0.0100049772396	0.0148857902509	0.0102307886199	0.0108763880452	0.0119467096829	0.0239867360669	0.0449234399213	0.0927848305847	0.131170035632	0.649190328907
d	0.00469828359653	0.0066429793503	0.00479351271997	0.00542362611507	0.00631743302763	0.0130939365223	0.0405839756404	0.107365828528	0.256062818544	0.555017609636
i	0.00273987465884	0.00373456437677	0.00284812657999	0.00359027520502	0.00406341764254	0.00910042060743	0.0379328132135	0.119269676176	0.341898339515	0.474822469879
v	0.00113053129295	0.00144888911892	0.00116371346666	0.00193981932834	0.00210196611418	0.00453570803581	0.0313560450712	0.0989705540587	0.458479379838	0.398873353293
e	0.00053478892765	0.000656069526307	0.000584594225553	0.00142229560278	0.00126996197139	0.0027454090786	0.0279124070237	0.0839135933529	0.543071453279	0.337889397764
n	0.000552083959217	0.000855367428769	0.000676762345184	0.00156352853426	0.00117843099046	0.00279491735953	0.0228146176746	0.0954103311176	0.517227391093	0.356926549255
t	0.00150934848641	0.00134391797626	0.00129078228173	0.00260000614475	0.00475026233015	0.00941932378651	0.0330933858915	0.0976131693725	0.537772310364	0.310607459752
è	0.00189933266214	0.00171181025875	0.00276240292724	0.00825664358158	0.0130011454434	0.0164045789288	0.0417082752972	0.0734260487908	0.418461480121	0.422368263251
s	0.00109464463405	0.00148225871292	0.00275608647575	0.00872084927386	0.0131357059478	0.0142479656429	0.0401443024324	0.105556186264	0.423716453374	0.389145551084
s	0.000459233113017	0.00060898878764	0.00110941736192	0.00318765043129	0.0057979878826	0.00792217188097	0.0265091764775	0.100965033088	0.412973377791	0.440466970361
i	0.000190934567672	0.000236648660213	0.00043959093064	0.00129901139376	0.00229652336087	0.00350868479366	0.0111789361592	0.050370219696	0.32179307593	0.60868638012
m	7.81501068907e-05	0.000103455491738	0.000183432941047	0.000589738937253	0.000951028036957	0.00143328631789	0.00567975955307	0.0294221046987	0.453273118643	0.508285926707
e	3.56308139636e-05	5.18642179127e-05	8.66628011823e-05	0.000284824561751	0.000435293095652	0.000624355799297	0.00394963321769	0.0246120240329	0.573632859548	0.396286828902
s	4.15292469879e-05	5.55205059709e-05	9.05313570608e-05	0.000307319073917	0.000696886965217	0.00112544260643	0.00964113493923	0.041484054011	0.487283819849	0.459273749634
s	0.000183645965663	0.000218764978657	0.000978122712354	0.00126764051131	0.00171255968841	0.00419372373548	0.0136249706464	0.0371295760037	0.362106723283	0.578584269878
è	0.000233992315221	0.000310382392886	0.00141766159078	0.00205375650377	0.00214761282947	0.00482688441183	0.00936101388213	0.0208634693346	0.412956967761	0.545828246626
