 	voglio	che	Maria	che	venga	domani	</S>
i	0.14125181	0.141085745	0.14110201	0.14107252	0.141203465	0.146548305	0.147736165
t	0.133202633333	0.133144131667	0.133064276667	0.133105003333	0.134368945	0.190003898333	0.143111131667
è	0.120015541111	0.119806677222	0.119685013556	0.120015051111	0.128115481667	0.258958529444	0.133403720556
l	0.11828604037	0.124100592407	0.117836829185	0.12146029037	0.127707737222	0.246522906481	0.144085576852
o	0.115054240123	0.122052852469	0.113713586395	0.11837365179	0.118962649074	0.239828028827	0.172014958951
k	0.104312145374	0.10996068249	0.103108755465	0.10659321893	0.107054023025	0.254237632942	0.214733542984
a	0.080899918458	0.0861786041633	0.0798738998217	0.0828034996433	0.0831653820083	0.280586674314	0.306492040995
i	0.050209769486	0.0611231213878	0.0682972429406	0.0488116165478	0.0632483700028	0.338103481438	0.370206430332
M	0.0314569864953	0.0504226167959	0.0732016859802	0.0326073915159	0.0761320603343	0.338784520479	0.397394743444
a	0.0236913111651	0.0302040615986	0.0503120666601	0.028838715172	0.0780246174448	0.345189033493	0.443740181148
r	0.024380482055	0.0257906168662	0.02477957222	0.037998164724	0.0642879094816	0.328482694498	0.494280543716
ì	0.0246912723517	0.0284442256221	0.0147067550733	0.0369116912413	0.0522752271605	0.368253731499	0.474717087905
a	0.0168680573506	0.0175861886407	0.00841302365777	0.0186729461138	0.0302524382202	0.583385517166	0.324821852635
n	0.0203391096835	0.0271100576469	0.0271006608526	0.0146638667379	0.0416246329067	0.637637552389	0.231524170878
a	0.0211627226278	0.0296213355056	0.0332338134509	0.0132448447193	0.0503394936356	0.549410707463	0.302987133626
r	0.0078432345426	0.0134824071252	0.0148188506503	0.00670611737977	0.0316458845452	0.425909382488	0.499594151209
t	0.00549307244753	0.0094286967084	0.0096483395501	0.00912763979326	0.0256636148484	0.299510407496	0.641128250403
i	0.00401224940051	0.0046449501428	0.00540249345003	0.00791283929775	0.0388349676161	0.312365235832	0.626827283468
à	0.00154953391817	0.00181026365427	0.00309697005001	0.00294756063258	0.041739141872	0.429085378611	0.519771171156
v	0.00105321323939	0.00147685515142	0.00267288925	0.00219336371086	0.034047221624	0.522810726204	0.435745760385
v	0.000732754236463	0.00120393272881	0.00223463636667	0.00184116776362	0.028836271408	0.461030758735	0.504120513462
r	0.000279186011488	0.00043816937927	0.000934381095557	0.000780611271207	0.019286149336	0.336664386245	0.641617137821
i	0.000137539983163	0.000234378474423	0.00200885478852	0.000508528937069	0.0424607694453	0.258301308748	0.696348612607
</S>	0.000114047696582	0.000212874722212	0.00349636909426	0.000507620503534	0.0640549197226	0.247727649374	0.683886506304
