 	ora	io	sto	studiando	di	di	imparare	di	diventare	maestra	</S>
à	0.08450504	0.0845045475	0.08453233	0.0852790695	0.085637655	0.09562894	0.10321914	0.090039005	0.0863160305	0.085991075	0.114347213
r	0.0841517533333	0.0841520125	0.0842121733333	0.0849323568333	0.0853552963333	0.0954398683333	0.103070513333	0.089894975	0.0860545318333	0.086976577	0.115759947667
t	0.0882924191111	0.0882933055	0.0883494577778	0.0885624342778	0.0887632601111	0.0922253061111	0.0948172544443	0.0904272063333	0.0890517472778	0.0905871976667	0.100630419222
e	0.089448901037	0.0894480398333	0.0894906025926	0.0903646880926	0.0897089193704	0.0913334653704	0.0926778448148	0.0909339121111	0.0903114057593	0.0904549458889	0.095827278074
n	0.0894451770123	0.0894441899444	0.0895020775309	0.0905731726975	0.0896849677901	0.0910253964568	0.0922729232716	0.0909310827037	0.0906160952531	0.090275011963	0.096229884358
a	0.0861677090041	0.0861663633148	0.0862417525103	0.0876917742325	0.0869585675967	0.0937326968189	0.0992589960905	0.0907901355679	0.0890824500844	0.0878455306543	0.106064021453
i	0.0751678943347	0.0751700464383	0.0756100775034	0.0774236647442	0.0768742755322	0.0941243806063	0.10926538203	0.0948101845226	0.119847768361	0.0817978202181	0.119908517151
v	0.0719726981116	0.0719782294794	0.0725591325011	0.0732959515814	0.0735738565107	0.0913129438688	0.10802620401	0.0965747595075	0.141613342787	0.080636183406	0.118456715717
ò	0.0689471647039	0.0689541518265	0.0692111065004	0.0694930738605	0.0728679088369	0.0944212932896	0.10874989467	0.0895393831692	0.108453210929	0.0764281544687	0.172934671906
s	0.051142968568	0.0512376172755	0.0551775545001	0.0524499446202	0.0624071229456	0.0877040744299	0.0983792815567	0.0834154577231	0.076525973643	0.0931057281562	0.288454290635
t	0.056770771856	0.0568905977585	0.0620651215	0.0582493448734	0.0674566376485	0.08226897481	0.0869432671856	0.0849211525744	0.074602897881	0.107893699385	0.261937550212
e	0.062606615952	0.0626171399195	0.0649739165	0.0811979216245	0.0704645945495	0.09387136027	0.107446422395	0.103162797525	0.0862099092937	0.088312699795	0.179136620071
s	0.0496432196507	0.0496300486398	0.0516399448333	0.0742291622082	0.0595117135165	0.0990851487567	0.119552500798	0.107079182508	0.0808745787646	0.0901922965983	0.21856219669
t	0.0495685552169	0.0495752528799	0.0509229449444	0.0601680937361	0.0608789011722	0.108939962919	0.125976946933	0.101286608836	0.0731954052549	0.0943244355328	0.225162885563
u	0.040896844739	0.0408438536266	0.0424693483148	0.065104445912	0.0622766803907	0.113620064306	0.135132668978	0.130945447612	0.096779955085	0.0874116838443	0.184518985188
d	0.0338421475797	0.0337725455422	0.0355905671049	0.0622038666373	0.0592712714636	0.108000476435	0.129996366326	0.139363481204	0.113684145028	0.0879461166148	0.196329005063
i	0.0299584478599	0.0299109125141	0.0312346687016	0.0530303745458	0.0542213484879	0.0945069454783	0.112219157109	0.123656190735	0.111501155009	0.0815562042049	0.278204585021
è	0.02014730762	0.0201338211714	0.0216116279005	0.0459435801819	0.0585083628293	0.0766134918261	0.088677975703	0.119996316912	0.161402548336	0.0836073520683	0.303357581674
o	0.0146841713733	0.0146929733905	0.0166270341335	0.035541769394	0.0537358939431	0.060879502942	0.0712422925677	0.114591871971	0.218706746112	0.0848553226894	0.314442403891
n	0.0145636806244	0.0145865481302	0.0178744532112	0.027908079798	0.0421014233144	0.0520837109807	0.0652704598559	0.11182305399	0.227699035371	0.0881469142298	0.33794262463
a	0.0135237032081	0.0135457827101	0.0171568563037	0.027943067266	0.0419927347715	0.0493559709936	0.061366900952	0.10406720333	0.23682072179	0.11165909141	0.322567961543
n	0.0101971854027	0.0102230239034	0.0137796966679	0.0247772950887	0.0390826152572	0.0416840893312	0.0520852313173	0.0970443644433	0.238394557263	0.14372509047	0.329006830514
a	0.0083393708009	0.00835588110113	0.011853401656	0.0175473556962	0.0344820497524	0.0335901357771	0.0413408637724	0.0811071054811	0.209222879088	0.171001380157	0.383159543505
m	0.0053190800003	0.00529909426704	0.00778871998533	0.0137570965654	0.0247754049175	0.024944473259	0.0408867425908	0.0930673524937	0.190639893029	0.226246346719	0.367275791168
à	0.00481666766677	0.00515732685568	0.00919144032844	0.0210105011885	0.0409986143058	0.0440307374197	0.0475274838636	0.109860167498	0.175362077676	0.229938065573	0.312106897056
s	0.00345981688892	0.00462363118523	0.0113861511095	0.0283918207295	0.0731577814353	0.0688291541399	0.0462289969545	0.0930765858327	0.190363162559	0.193420455191	0.287062399019
o	0.00236670276297	0.00343369496174	0.0087194462365	0.0191985112432	0.0645026948118	0.0525727630466	0.0353923016515	0.0639295012776	0.15935369752	0.19473698173	0.395793683006
n	0.00380438465432	0.00426240732058	0.00720325727883	0.0117006704144	0.0391241729373	0.0304669000155	0.0236959652172	0.0482569564259	0.152301229173	0.186583727243	0.492600354335
a	0.00393161566144	0.00420983319353	0.00617538315961	0.0077276128048	0.0232620683124	0.0195071292718	0.0156638932057	0.0402501428086	0.151951100724	0.186202799081	0.541118428112
d	0.00167075929715	0.00176594478451	0.00270780468654	0.00372610393493	0.0108069997708	0.00918060852393	0.0104129532019	0.0337041316029	0.103781097908	0.285184453027	0.537059116037
i	0.000862854280383	0.000915066864837	0.00146782814551	0.00225896463164	0.00577359235693	0.00557498147464	0.00865899263397	0.0315231025343	0.0808235553027	0.408984971009	0.453156078679
v	0.000343869284794	0.000376135924946	0.000709372898503	0.000996801197213	0.00292186258564	0.00404554319155	0.00599458434466	0.0194384395114	0.0551333311009	0.41138043367	0.498659626226
e	0.000166923201598	0.000193706551649	0.000432670112834	0.000540451842404	0.00172130559521	0.00336210225052	0.00495729008155	0.0139877943371	0.0436297997003	0.399730004557	0.531277942075
n	0.000178040197199	0.00022784908055	0.000494724117611	0.000580607557468	0.00163642983174	0.00248967103684	0.00390707059385	0.017129764279	0.0379401415668	0.506890428186	0.428525284025
t	0.000359986299066	0.00048489484685	0.0016073419392	0.00184245241916	0.00811610487725	0.00813834867895	0.00644970603128	0.025120039093	0.0902439728556	0.482077356062	0.375559804675
è	0.000738278133022	0.00112281244895	0.00247973941307	0.00327292400639	0.0146083822924	0.012110053893	0.00876886167709	0.023153736031	0.0995988909519	0.394841858687	0.439304448225
s	0.000682182164341	0.00117863788298	0.00209387163769	0.00343129160213	0.0117014004308	0.00914534549767	0.00887267755903	0.0238260250103	0.0689457636506	0.519714662896	0.350408142742
s	0.00025929249278	0.000586747790993	0.00130928168923	0.00219296797738	0.00606071391027	0.00543597096589	0.00636546921968	0.0194124983368	0.0657695372169	0.469213517632	0.423394010914
o	0.00011610272226	0.000318011513664	0.000627461419743	0.000893507015793	0.00276312970342	0.00254061647196	0.00288041465989	0.0088707150456	0.0526523190723	0.345458112544	0.582879613638
