 	le	canzone	si	scrivono	alla	notte	</S>
a	0.142095245	0.142109525	0.14212193	0.142579665	0.144821045	0.14287444	0.14339816
t	0.140355598333	0.140360015	0.140504043333	0.142257481667	0.146858045	0.141591693333	0.148073146667
r	0.140251942778	0.140244385	0.140426991111	0.142394323889	0.146228501667	0.141134564444	0.149319285556
a	0.141022484259	0.141094938333	0.14110327037	0.14237740463	0.144677937222	0.143422441481	0.146301495185
ù	0.136653504753	0.136706246111	0.136786143457	0.138927364877	0.146926629074	0.140352530494	0.163647568395
d	0.133146454918	0.133102118704	0.133643937819	0.143367501626	0.150189083025	0.135732923498	0.170818022798
i	0.133380994973	0.133457206235	0.134004699273	0.146019533875	0.148866904342	0.136621424499	0.167649304266
a	0.112930956991	0.111857692078	0.113596763091	0.132781397958	0.214550688114	0.1213365915	0.192945958089
g	0.0860308993303	0.0826554573593	0.0852278423637	0.112715655986	0.262410062705	0.0946199321667	0.276340179363
r	0.0977647747768	0.0948247591198	0.0961233854546	0.112431061995	0.206843097568	0.101098249056	0.290914679788
à	0.0973992449256	0.0966345097066	0.0972313384849	0.104699960665	0.139720619189	0.101592351685	0.362721979929
f	0.0577819316419	0.0578742282355	0.0700247961616	0.0920942002217	0.147656093063	0.0804939092283	0.494074826643
u	0.031502628214	0.0335378870785	0.0482965790539	0.0861370867406	0.155263194354	0.0835367030761	0.561725895548
t	0.020393945738	0.0234032020262	0.037059951018	0.0732821389135	0.147764018118	0.0956256690254	0.602471068516
t	0.027777892246	0.0306265290087	0.0453317546727	0.0968107629712	0.158507099373	0.121457617675	0.519488349505
e	0.0278544935487	0.0304516060029	0.0358229866909	0.0829434503237	0.0983228574577	0.236538229225	0.488066393168
t	0.0100898287496	0.0114335247676	0.015946634697	0.0594841981079	0.101684896819	0.303869773075	0.497491141056
s	0.00418216254987	0.00548120282253	0.0108788784657	0.0651966293693	0.106475596273	0.305247134358	0.502538380352
e	0.00200812960829	0.00306868226418	0.00625454976523	0.0379632821564	0.041675353391	0.351936244786	0.557093750117
n	0.000719957919097	0.00106277242139	0.00223733956508	0.0140608988855	0.0156236898637	0.459861958262	0.506433393372
ì	0.000304801505699	0.000411996410463	0.00088729270836	0.00648775179517	0.00732026622123	0.664691442754	0.319896481124
t	0.000754615276566	0.00102524816349	0.00278612848945	0.00847294329839	0.0238037562404	0.692890187585	0.270267157041
t	0.000872991520522	0.00120543593116	0.00346430056315	0.00880238677946	0.0307714760801	0.587756679195	0.36712677568
a	0.000304300666174	0.00042175557072	0.00128720607105	0.00334363324982	0.0163723170267	0.513798199732	0.464472625227
</S>	0.000160938529587	0.00021712471086	0.000664495760525	0.00189258608991	0.0137276090133	0.457252259866	0.526085012614
