 	il	ladro	poteva	entrare	da	qui	</S>
o	0.141107255	0.14206458	0.14109198	0.1424867	0.145968	0.14306383	0.14421768
l	0.137585818333	0.13956121	0.137497843333	0.142898	0.157631446667	0.14138749	0.143438186667
à	0.137316656111	0.139005063333	0.137249734444	0.143212503333	0.159813335556	0.140508156667	0.142894542222
d	0.133868012037	0.134552261111	0.133959413148	0.139490557778	0.155326398519	0.138278065556	0.164525287407
r	0.132867284012	0.133218013704	0.132980239383	0.138238565926	0.153437569506	0.137764588519	0.171493729136
o	0.137077371337	0.137377174568	0.137258843128	0.139673661975	0.144733566502	0.14204021284	0.161839139712
ì	0.131575931779	0.137220534856	0.132716169043	0.136855880658	0.149120645501	0.141547410947	0.170963389904
s	0.115162228593	0.124364296619	0.117833937681	0.124878016886	0.152370855167	0.132567940316	0.232822689968
o	0.105870711531	0.111246553873	0.108257349227	0.120169568962	0.148045568389	0.129988416772	0.276421839989
z	0.0898837225103	0.0950069879577	0.0912799897423	0.115605529654	0.175091772796	0.136197095591	0.296934956663
e	0.0701365175034	0.0769860759859	0.0716543099141	0.103113124885	0.172653886265	0.14846114853	0.356994965554
è	0.0526848725011	0.0663310799953	0.057858256638	0.088756373295	0.138663870755	0.150333662843	0.445371888518
m	0.0310903115004	0.0523965303318	0.036633995546	0.0774411444317	0.135678613585	0.208941244281	0.457818182839
b	0.0198122261668	0.0344577687773	0.023790380182	0.0600176074772	0.105731776862	0.25953564476	0.496654627613
i	0.0121319390556	0.0168327431258	0.016267599394	0.0589960431591	0.0746173946207	0.288125921587	0.533028375871
a	0.0070537223852	0.00839267669193	0.00896875123133	0.0553521043864	0.0528497918736	0.506033230529	0.36134972329
p	0.0036752428284	0.00415710161398	0.00532680837711	0.0268612854621	0.0246681054579	0.689487710176	0.245823739097
ò	0.00233039650947	0.00266658247133	0.0039059110257	0.016349607154	0.0175760556526	0.772109836725	0.185061627699
t	0.000926882499823	0.00113499840044	0.00175476282523	0.0101922655847	0.0152703912175	0.871064778908	0.099655937233
t	0.000365264189941	0.000457601330147	0.000965106285077	0.00775299506157	0.144665970406	0.703433082969	0.142359985744
u	0.000169959103314	0.00100313456338	0.00122251482169	0.0112202206872	0.252755373469	0.526610817656	0.207017988581
</S>	0.000128750221657	0.00173917053169	0.00172082616085	0.0133588088436	0.230321546735	0.544338658828	0.208392244291
