 	ancora	sto	cucinando	e	non	sono	pronto	</S>
a	0.124509462	0.124523327	0.12505965	0.12571282	0.12456404	0.124962883	0.124984905	0.12568292
n	0.124410500667	0.124425539	0.124973816667	0.125685398	0.12449509	0.125169906333	0.124956878333	0.125882883333
k	0.124693433556	0.124699873	0.124904092222	0.125211814	0.124753926667	0.125263648778	0.124956349444	0.125516881111
ò	0.124310321185	0.124315074333	0.124489164074	0.124746291333	0.124545615556	0.124612129593	0.124598916481	0.128382497037
r	0.123380012062	0.123398041444	0.123545512691	0.123771520444	0.123879528519	0.124303869864	0.12392995216	0.133791562346
a	0.117387399021	0.117422900481	0.118105493564	0.118888318815	0.117808829506	0.118645256621	0.12258378072	0.169157997449
s	0.109690249674	0.109924446827	0.110726599188	0.111988318272	0.112923883169	0.12202437554	0.119824346907	0.20289776915
t	0.113239143225	0.113525723609	0.113774543063	0.114539234424	0.117375847723	0.12906797518	0.120373382302	0.17810417305
e	0.102152334408	0.103387859203	0.138950421021	0.159468089808	0.105700422574	0.112391668393	0.112789444101	0.16515977435
m	0.0876202014693	0.0892939030677	0.13798441034	0.172341206603	0.0936545875247	0.133087709464	0.109683948034	0.176334034783
a	0.0797748504898	0.0808849186892	0.114666463447	0.155370918868	0.0987100691749	0.141641453155	0.118640066011	0.210311271594
r	0.0751142634966	0.0760066025631	0.104193519816	0.141273766289	0.0980294243916	0.113350224385	0.130437912004	0.261594330531
è	0.0638999728322	0.064471738521	0.081615227272	0.10233087543	0.0759834427972	0.089226884795	0.133327467335	0.38914442351
o	0.0349630226107	0.0355857348403	0.0552665727573	0.0815376951433	0.0429661229324	0.0647290389317	0.132836592445	0.55211520117
c	0.0306376675369	0.0312027269468	0.0457453725858	0.0727161717144	0.0380302579775	0.0914944303106	0.127541664148	0.562631657057
e	0.0266046619123	0.0270404277156	0.0352093315286	0.0539751582381	0.0338239916592	0.0868372727702	0.141078958049	0.595430129019
e	0.0099398226041	0.0103033967219	0.0169623681762	0.0333684374127	0.0162768398864	0.0421443479234	0.28700851935	0.583996199673
n	0.0050036699347	0.00540661932397	0.0138650923921	0.0455935794709	0.0152953086288	0.0769074336411	0.324017793117	0.513910499891
ì	0.0036948930449	0.00417855294132	0.0134203496307	0.046649200157	0.0190506338763	0.0968504878804	0.311935237706	0.504220683297
n	0.00197730967163	0.00230888871377	0.0075887985769	0.0229936701857	0.0153113429588	0.0643948992935	0.342268899235	0.543156201099
e	0.00084982796621	0.00098604314959	0.0031711879663	0.0103421964186	0.00824409655293	0.0419674007645	0.403918486412	0.5305207537
p	0.00031048124907	0.000362640744863	0.00125204662943	0.0046045577962	0.00383063425098	0.0200838822548	0.604281415471	0.365274354567
r	0.000215377501023	0.000407360364954	0.00121367724314	0.00380310769873	0.00567531691699	0.0398030817516	0.596054305157	0.352827801522
ò	0.000172438650341	0.000404813193985	0.00106087419771	0.00283536539958	0.00626269307233	0.0464635235839	0.563766601719	0.379033680507
n	7.38916597803e-05	0.000153940313662	0.000415047097903	0.00164129323319	0.00372377672411	0.0284219008613	0.684718000573	0.280852133502
t	3.08604417934e-05	6.60496418873e-05	0.000170540598634	0.00093734187773	0.00293476794137	0.0220889797871	0.647933683524	0.325837771167
o	1.42513122645e-05	3.18898878958e-05	7.5598277878e-05	0.000693816859243	0.00443982241379	0.022514749429	0.566277461175	0.405952413722
</S>	9.69822533225e-06	1.76150638479e-05	4.5350230439e-05	0.000877268479622	0.0064622272069	0.0301628597145	0.569182405587	0.393242591861
