 	i	bambini	non	lo	possiamo	non	possono	mangiare	il	gelato	prima	che	mangiano	</S>
a	0.069187955	0.069254915	0.069168793	0.0691747105	0.0691977255	0.069169553	0.069196243	0.069184263	0.069366205	0.070856465	0.07175636	0.070291965	0.072200028	0.09199481
p	0.0691539516667	0.0692375116667	0.0691379976667	0.0691358985	0.0691629768333	0.0691346776667	0.0691579943333	0.0691470843333	0.0693474936667	0.0710078516667	0.07186519	0.0703499983333	0.0721792946667	0.0919820886667
e	0.0694747938889	0.0695273238889	0.0694705158889	0.0694621961667	0.0694777222778	0.0694653112222	0.0694725781111	0.0694718614444	0.0696240898889	0.0709333438889	0.0710760633333	0.0702929361111	0.0721031602222	0.0901481115556
t	0.0676188912963	0.0676716046296	0.0676092886296	0.0676050487222	0.0676155540926	0.0676095990741	0.067615286037	0.0677463371481	0.0697322352963	0.083553147963	0.0737942711111	0.0694372987037	0.0711456387407	0.0912457738519
à	0.0640567294321	0.0641027528765	0.0641014608765	0.0640469229074	0.0640852880309	0.0640791396914	0.0640714810123	0.064648915716	0.0726199004321	0.110315712654	0.081970482037	0.0665809102346	0.0688670762469	0.086453171284
c	0.064790902144	0.0648183989588	0.0648625229588	0.0647875589691	0.0648365160103	0.0648324945638	0.0648149026708	0.065417268572	0.0735452168107	0.106787004218	0.0817992290123	0.0665152074115	0.069053808749	0.083138920428
i	0.067469114048	0.0674921529863	0.0674965423196	0.0674673309897	0.0674984120034	0.0674883295213	0.0674887508903	0.0677148848573	0.0709058856036	0.086290273406	0.0753438363374	0.0687838391372	0.0706048062497	0.0879558101427
a	0.0671312846827	0.0680610963288	0.0668730854399	0.0668549649966	0.0668941906678	0.0668639531738	0.0668816402968	0.0669955189524	0.0689429618679	0.081142977802	0.0785026454458	0.0728702963791	0.0710598387499	0.0909255267142
e	0.0652550962276	0.0686944607763	0.0642314741466	0.0641953396655	0.0642589058893	0.0642097820579	0.0642267500989	0.0643500109841	0.0666207226226	0.081767053934	0.0955663151486	0.0855104754597	0.0704174775833	0.0806961172381
t	0.0599531500759	0.0638389569254	0.0587924397155	0.0587512765552	0.0588181362964	0.058774646686	0.0587946016996	0.0595897256614	0.0697914195409	0.102736577978	0.112032488383	0.0848770184866	0.0689736925278	0.0842758474127
o	0.047851696692	0.0499020179751	0.0472534702385	0.0472660005184	0.0474427217655	0.047263445562	0.0474523872332	0.0492919812205	0.0699398265136	0.110004919326	0.135088856128	0.0705968428289	0.0769391561759	0.153706665804
s	0.0365009282307	0.0380121429917	0.0360630427462	0.0361037465061	0.0363484245885	0.0361106225207	0.0364050807444	0.0402929020735	0.0692683768379	0.100376566442	0.195141888709	0.0782251176096	0.0867834587253	0.174367658601
ò	0.0332730640769	0.0343895123306	0.0344411039154	0.033027895502	0.0339963355295	0.0338523641736	0.0336428702481	0.0452971103578	0.079973916946	0.100539485481	0.217411946236	0.0877509412032	0.0909807895751	0.141422599534
z	0.043871733359	0.0444604107769	0.0457653893051	0.0438062005007	0.0450502261765	0.0450691240579	0.0445113267494	0.0565327281193	0.080596068982	0.0987250934937	0.158959524079	0.0809853857344	0.086470206525	0.125196546511
u	0.0461840277863	0.0466197079256	0.0468586011017	0.0461430775002	0.0467770877255	0.0467540363526	0.0465842695831	0.0514016427064	0.067429467994	0.0923384828312	0.124677180026	0.0682478905781	0.0755392355083	0.194445295504
m	0.0446910812621	0.0453102656419	0.0448280737006	0.0445713598334	0.0449494165752	0.0447853554509	0.0448680825277	0.0471653422355	0.0607173243313	0.0828218342771	0.129532573342	0.0770929621927	0.0723364718361	0.216329883501
e	0.0398715215874	0.0405610585473	0.0397992770669	0.0397095352778	0.0399524371917	0.039784374317	0.0399198955092	0.0409365054118	0.0495563337771	0.0671226664257	0.117284807781	0.0759392407309	0.0857844439454	0.2837779095
e	0.0265175720291	0.0311138775158	0.024709592189	0.0245813090926	0.0249680757306	0.0246311612723	0.0248809021697	0.0254761704706	0.034372932259	0.0540957184752	0.143090975927	0.0683872002436	0.0947280279818	0.398446473167
s	0.0250325346764	0.0312775768386	0.0226426693963	0.0224336550309	0.0230150359102	0.0225840620908	0.0229879467232	0.0281060121569	0.0439757360863	0.0623834241584	0.226015438642	0.0928688500812	0.0995330206606	0.277143991056
ò	0.0206914832255	0.0231979192795	0.0247912261321	0.0201767153436	0.0250337093034	0.0245997700303	0.0237545995744	0.036183119719	0.0536199966954	0.0618974437195	0.246784422881	0.12199418336	0.117326791554	0.199948563685
z	0.0254232544085	0.0271888890932	0.032286237044	0.0255044571145	0.0322796587678	0.0328084083434	0.0303009515248	0.041398839573	0.0521380868985	0.109309923573	0.180008357627	0.11428329112	0.113950720518	0.183118914562
u	0.0236733754028	0.0251903129311	0.0266470004147	0.0236297599382	0.0269867409226	0.0275963849811	0.0260833202749	0.0313012065243	0.0399192962995	0.114626023858	0.113639365876	0.0725802227067	0.181562646839	0.266564341521
n	0.0206211924009	0.0257472325437	0.0226899725382	0.0190788128794	0.0220739459742	0.0216906871937	0.0204974288583	0.0233936301748	0.0368948404332	0.0742870239527	0.130429248625	0.0613621765689	0.196682465613	0.32455131384
f	0.0283907888003	0.0347018261812	0.0301427831794	0.0263692962931	0.0292757336581	0.0285146290646	0.0274963246194	0.0301622353916	0.0537027578111	0.0866083613176	0.199543702875	0.072686385523	0.117773481871	0.234631654613
à	0.0198213767001	0.0219485083271	0.0212501855598	0.0194507229977	0.022357470686	0.0206208935215	0.0209787165398	0.0232357551305	0.0430655286037	0.0616495557725	0.166788508625	0.0665748051743	0.142481970624	0.349775954871
i	0.0074179268667	0.00818099020903	0.0086738096866	0.0075975409659	0.010434347762	0.00839461076383	0.00932729807993	0.0101470505435	0.0197905852012	0.0266667535908	0.0804173322083	0.0469479637248	0.297742823541	0.458260921624
o	0.00274512341557	0.00304825812468	0.0031547275322	0.00289298793797	0.00421162372067	0.00307371728328	0.00393781491664	0.0038554675625	0.00868705489373	0.0119384197969	0.0399348585694	0.0312593889083	0.456297574514	0.424962967208
g	0.00308100226519	0.00344033659656	0.00283772331407	0.00188794076199	0.00362958280689	0.00272944103309	0.00271547162888	0.00261159586883	0.00505326395791	0.0070943375323	0.0457410690231	0.0327027499694	0.387932128171	0.498543365736
e	0.00315819230406	0.00353467949685	0.00271376715696	0.00153784183666	0.0033944123463	0.00260028415403	0.00230163251296	0.00218820558294	0.0038019159193	0.0053560011741	0.0448578446744	0.0304390039898	0.459639596057	0.434476645245
l	0.00115753933702	0.00130197770362	0.000980781564587	0.00055375753822	0.0013164571161	0.000946753074343	0.000948292240987	0.000891683107647	0.00211741240643	0.0027330416547	0.0247889978915	0.0408454253299	0.569091555352	0.352326325082
