 	se	vieni	alle	sette	io	sto	cucinando	</S>
a	0.123131985	0.12313874	0.123271705	0.126752705	0.1235540805	0.1314737925	0.12469202	0.123984965
n	0.122783398333	0.12278984	0.122931820333	0.127078278333	0.1232428355	0.131722294167	0.124501064667	0.124950458333
è	0.122699396111	0.122698976667	0.122791413778	0.129232966111	0.1230406885	0.128975904722	0.124158479556	0.126402162778
r	0.12252440737	0.122523962222	0.122593190926	0.12918124537	0.122847062833	0.128054358241	0.124359489852	0.127916267593
t	0.123646566123	0.123648365741	0.123673919975	0.125932880457	0.123813029611	0.12623966108	0.124885421617	0.128160149198
i	0.115396867041	0.115372346914	0.115680481658	0.149664885486	0.116676930537	0.137548622027	0.121943548872	0.127716303066
s	0.110621019014	0.110594098971	0.111014620553	0.156137331829	0.112542108846	0.143000270676	0.121664392957	0.134426117689
t	0.117595029671	0.11759130299	0.117764851851	0.135268753943	0.118572252949	0.133259163559	0.124340946319	0.135607655896
e	0.0996792888903	0.0995703766633	0.100909256284	0.171970871314	0.105197474316	0.158916857853	0.125767530773	0.137988308632
s	0.0853139836301	0.0851796478878	0.087029589428	0.182779957105	0.093157364772	0.171979982618	0.125181050258	0.169378399544
e	0.0753593755434	0.0752027192959	0.077470126476	0.171775779035	0.085332678924	0.169684960873	0.124890920086	0.220283399848
t	0.0550777611811	0.0549263097653	0.0577877598253	0.179005086345	0.0687429769747	0.204662350291	0.127825120029	0.251972589949
t	0.048581235727	0.0483482022551	0.0523418396084	0.187042952115	0.0691555423249	0.22520262343	0.14523133001	0.224096269983
à	0.0377112642423	0.0375187587517	0.0439184868695	0.176655377372	0.0703806531083	0.193186031143	0.15481885667	0.285810606661
e	0.0242481550808	0.0239442669172	0.0326893932898	0.126506623791	0.0611040367028	0.149685470381	0.140137520557	0.441684555554
v	0.0325789696936	0.0326138939724	0.0396392470966	0.117233162597	0.0591582389009	0.157659776794	0.119188661852	0.441928031851
ò	0.0346997122312	0.0366111993241	0.0407687070322	0.108626900866	0.053992678967	0.147281072265	0.113880020617	0.46413970395
s	0.0204347739104	0.0235020344414	0.0267665683441	0.067529902622	0.049430568989	0.113218797422	0.115417570206	0.583699787983
t	0.0226191861368	0.0246632714805	0.0263389131147	0.070313559874	0.0493227749963	0.108913662474	0.124566550069	0.573262072661
e	0.0192282404789	0.0196409568935	0.0213890084049	0.0641179442913	0.0331718699988	0.074733213158	0.11450658669	0.653212170887
m	0.00857342615963	0.00910765149783	0.0105993765016	0.0517671090971	0.0194543739996	0.086271503386	0.13913007223	0.675096486962
a	0.00442631988654	0.00524500332594	0.00620536713387	0.0473922053657	0.0136975179999	0.0919902081287	0.167194314077	0.663849068987
r	0.00197007022885	0.00226271010198	0.00343909351129	0.0211911434552	0.00937944166663	0.0798099430429	0.184094571359	0.697853032996
è	0.00139094280962	0.00190838790066	0.00405123210376	0.0124756074851	0.0244186645555	0.089212788681	0.199932273786	0.666610120999
o	0.000909944209873	0.00144195409355	0.00344734374459	0.00562499602837	0.0284614433852	0.0507921995603	0.332692204595	0.576629933666
</S>	0.000490116914937	0.000772110886775	0.0018616622873	0.00311158781419	0.0174311434926	0.0298049382801	0.488318352297	0.458210106833
