 	ora	che	loro	non	vengono	più	</S>
à	0.141745245	0.14177385	0.142557055	0.1417651	0.142139285	0.14228295	0.14773649
r	0.141443591667	0.141482443333	0.142254111667	0.14148352	0.141868585	0.14230802	0.14915972
t	0.142065430556	0.142088774444	0.142340130556	0.14209907	0.142251271667	0.142708016667	0.146447316667
e	0.141132586852	0.141212104815	0.143245353519	0.141179363333	0.141967920556	0.142272422222	0.148990262222
k	0.140282755617	0.140383514938	0.143067921173	0.140347744444	0.141781180185	0.142133434074	0.152003484074
a	0.136743968539	0.136870344979	0.140294630391	0.136899181481	0.139040110062	0.141080128025	0.169071664691
c	0.133276792846	0.13342435166	0.137441573464	0.133564853827	0.139432380021	0.142470882675	0.180389151564
ì	0.118230860949	0.11842018722	0.123528181155	0.118652287942	0.126601700007	0.130997025892	0.263569737188
n	0.10539576365	0.105649077073	0.110723207052	0.105904999314	0.112763630002	0.121792620297	0.337770679063
i	0.09737900455	0.0994109103577	0.139959642351	0.0980925031047	0.120005570001	0.123256511766	0.321895833021
e	0.0701757595167	0.0731128834526	0.137128148784	0.0710310643682	0.119275513334	0.124063688922	0.40521292434
n	0.0576882011722	0.0591149711509	0.094707010928	0.0588623447894	0.110699851111	0.131193629641	0.48773397478
è	0.0510800080574	0.052733763717	0.0873110103093	0.0569137192631	0.13202974037	0.17348025988	0.446451484927
r	0.0328910646858	0.0385648535723	0.0669687391031	0.0465959607544	0.122835594123	0.207420493293	0.484723288309
k	0.0450362892286	0.0509585601908	0.0575741820344	0.0567375869181	0.0889371287077	0.176891861098	0.523864396103
o	0.0447586849429	0.0475074998969	0.0543537880115	0.0491077719727	0.0669131039026	0.158696343699	0.578662798701
t	0.018433722181	0.0216411441323	0.0273516926705	0.0229282113242	0.0442640249675	0.1999860879	0.665395099567
t	0.0136813610603	0.0180679803774	0.0348384835568	0.0187019911081	0.0518606576558	0.196716495967	0.666133033189
e	0.0102022310868	0.0134492841525	0.0347453715656	0.013209614636	0.0428164895519	0.224769071989	0.660807944396
p	0.00370308062893	0.00482273903417	0.0121798894019	0.00520807257867	0.0250714168506	0.435497350663	0.513517464799
l	0.00173738399631	0.00234496686806	0.0057153981673	0.00256905402622	0.0353453849502	0.499964576888	0.452323238266
è	0.0010982248521	0.00153911012269	0.00437202325577	0.00501794740874	0.0456778643167	0.402872205629	0.539422626089
o	0.0006204173957	0.000806388435797	0.00279852874792	0.00524809013291	0.0324538987722	0.533019068543	0.42505360203
</S>	0.00031612596535	0.000406313410248	0.00140634986796	0.00274018756145	0.0193955853861	0.679924034272	0.295811371015
