 	Anna	ora	sta	vicino	a	me	dormendo	</S>
i	0.12307429	0.1230179425	0.1231458895	0.123492808	0.12384533	0.13168288	0.123741998	0.12799887
A	0.12253526	0.122419852167	0.1225674545	0.122964176333	0.123446893333	0.13449697	0.123313056667	0.128256346667
n	0.122227626667	0.122129272056	0.1222012015	0.122487041778	0.127048134444	0.130777733333	0.123956862222	0.129172135556
n	0.122637734222	0.122604884019	0.1226320305	0.122833138593	0.128631758148	0.126711241111	0.124589215407	0.129359998519
a	0.123196880074	0.123172184673	0.123252750167	0.123509470864	0.125623767716	0.129139887037	0.124219423469	0.12788565284
à	0.121057861358	0.120997516891	0.121116290056	0.121536424955	0.122728287572	0.130254315679	0.122199847823	0.140109447613
r	0.118445801786	0.11838030263	0.118439090019	0.118840274985	0.125218872524	0.12576621856	0.121137489608	0.153771915871
t	0.119821430595	0.11979258121	0.119810972006	0.120062894995	0.128035734175	0.12391225952	0.122650205203	0.145913901957
e	0.118548520198	0.11848844907	0.118762759335	0.119568951665	0.123085399392	0.136233323173	0.120856908401	0.144455673986
n	0.116294955066	0.115864773023	0.116213961112	0.117222757222	0.119552657797	0.139651021058	0.118442399467	0.156757464662
a	0.109729136689	0.109054847674	0.109597821704	0.111328182407	0.114433419266	0.154538870353	0.114413919822	0.176903794887
s	0.0894747288963	0.088344692558	0.0889794322347	0.0925256841357	0.115522049755	0.187686140118	0.107211053274	0.230256218296
t	0.0830828776321	0.0819547508527	0.0822845704116	0.0872923213786	0.123372626585	0.171028040039	0.107850464425	0.263134359432
è	0.0738716748774	0.0733287536176	0.0744867364705	0.0881657384595	0.121921162195	0.155136953346	0.107421289808	0.305667686477
i	0.0501756009591	0.0488461865392	0.0539869771568	0.0794719008198	0.118347967398	0.196931284449	0.101339084936	0.350900995492
i	0.036479620653	0.0324426698464	0.0385735207189	0.0607117239399	0.0942921051327	0.276544961483	0.0813624816453	0.379592931831
t	0.0298123298843	0.0247515026155	0.0275360012396	0.0470851583133	0.0839653290442	0.355532973828	0.0850405272151	0.34627618061
t	0.0290160122948	0.0260139125385	0.0282526497465	0.0679039861044	0.132071244348	0.351126084609	0.118146255738	0.247469833537
u	0.0232444134316	0.0211713795128	0.0268766082488	0.0804949687015	0.144165194783	0.249635228203	0.134659815246	0.319752367846
m	0.0160417881439	0.0136453475043	0.0201872744163	0.0599643235672	0.107948018261	0.294653322734	0.144997611749	0.342562309282
b	0.0144240333813	0.0124731885014	0.0182405664721	0.0620701085224	0.107561912754	0.333824717578	0.16165153725	0.289753936427
r	0.0182315487938	0.0168265258338	0.023826582824	0.0702592905075	0.106241464251	0.220643469193	0.135882127083	0.408088995476
ò	0.0182434702646	0.0163646679446	0.0251509729413	0.0578910211692	0.105123488084	0.135544755398	0.127699153694	0.513982458492
s	0.0111118325549	0.0096153901482	0.0168005364138	0.0446389023897	0.0993597826947	0.0924655007993	0.140897191231	0.585110862831
e	0.0064313264183	0.00567739780273	0.00891848023793	0.0260008414632	0.0623079892316	0.0654370139331	0.136461203744	0.688765754277
m	0.00494354323943	0.00315839192091	0.00495963941264	0.0130190413877	0.0431967327439	0.0738497549777	0.138316412915	0.718556484759
è	0.00442023214648	0.00251253007364	0.00414090763755	0.0104587403626	0.041064541248	0.0790396849926	0.133292955972	0.725070411586
n	0.00330366598216	0.00260826639121	0.00390513891252	0.0113088101209	0.053512069416	0.0824160116642	0.145620528657	0.697325487195
a	0.00242098711072	0.0022477555304	0.00244333988917	0.00709302406363	0.0454806050387	0.0796250225547	0.216890686219	0.643798575732
s	0.00112007888691	0.000927022143467	0.00103377164806	0.00397358371121	0.0371160535796	0.0956980995182	0.355616845406	0.504514568577
t	0.000949750862303	0.000686228467822	0.00142454494935	0.00480662990374	0.0418863818599	0.110463106506	0.440473955135	0.399309412859
e	0.000638037350768	0.000461442233941	0.00137806116512	0.00362576780125	0.0227660169866	0.050471157502	0.447172058378	0.473487464286
p	0.000275071263589	0.000209596479314	0.000613958670373	0.00145564507708	0.0114723570289	0.021792314334	0.569751352793	0.394429688095
l	0.00046516540453	0.000239304146438	0.000883781123458	0.00258742516903	0.015813747343	0.0331126246113	0.532765074264	0.414132846032
ò	0.000530064608177	0.000390696592146	0.00113044480782	0.00335592328968	0.017036236781	0.0433338765371	0.485142914755	0.449079835344
n	0.000239272731392	0.000325784396715	0.000727413369273	0.00181252392989	0.0115702915937	0.0269633693457	0.689930338252	0.268430993448
n	9.97994351307e-05	0.000127001081238	0.000317981227758	0.00079440937663	0.0076546813979	0.0147982322819	0.634076746084	0.342131129483
i	4.63740677102e-05	6.0412426746e-05	0.000142747147253	0.000395903638877	0.00387460301263	0.0106322514273	0.525493682028	0.459354019828
</S>	3.11596138551e-05	4.8288588373e-05	9.52775736265e-05	0.000271738639438	0.00223238052631	0.0109588112136	0.563110241014	0.423252094914
