 	è	che	stanno	ancora	alzati	</S>
è	0.163287505	0.163295025	0.16465654	0.177201435	0.16344633	0.168113155
n	0.163134718333	0.163151231667	0.164519836667	0.177242615	0.16330825	0.168643318333
a	0.152996276111	0.153052090556	0.160441122222	0.218738821667	0.154516036667	0.160255602778
s	0.142502458704	0.144144770185	0.154118540741	0.239628670556	0.146907775556	0.172697754259
t	0.148063489568	0.150336400062	0.154722086914	0.199581233519	0.152273675185	0.19502309142
a	0.127682821523	0.128661396687	0.154160265638	0.246498324506	0.134437708395	0.208559430473
s	0.0949285621743	0.0963148055623	0.135249075213	0.311181804835	0.111395364465	0.250930356824
ù	0.0730563367248	0.0743898375208	0.122453621738	0.290106974945	0.116381283155	0.323611942275
n	0.0656924832416	0.0667559981736	0.112462842246	0.222810471648	0.111356059385	0.420922130758
e	0.0566052187472	0.0582559693912	0.110472425749	0.177471953883	0.120061771462	0.477132670253
a	0.0303420792491	0.0345282797971	0.10825298525	0.231747504628	0.154622973821	0.440506230084
n	0.019944926083	0.027267299599	0.0893271850833	0.370824734876	0.150058261274	0.342577630028
k	0.0282817480277	0.034268979533	0.111478791694	0.387609028292	0.126526930425	0.311834510009
ò	0.0275529018426	0.0340711358443	0.107366539231	0.234008517097	0.242970316808	0.35403057667
r	0.0188666281142	0.0306690979481	0.0629647037437	0.118360426699	0.261782851269	0.507356295557
a	0.0128362015381	0.022712373696	0.0343014345479	0.0616510574663	0.26281318609	0.605685735186
o	0.00446773603937	0.008048787212	0.0128836115493	0.0224811379888	0.52202359203	0.430095128395
r	0.00222912120646	0.00531905667067	0.0162140932498	0.0460060062629	0.62790694401	0.302324772798
t	0.00289115703549	0.00718743922356	0.0261227860833	0.0630106347543	0.500890848003	0.399897097599
ì	0.0028398339785	0.00603762580785	0.0184866820944	0.0323025306514	0.467990049334	0.472343245866
</S>	0.00209104073925	0.00407067550392	0.0100238196472	0.0180345099257	0.513041074667	0.452738872933
