 	questa	canzone	venne	scritta	molti	anni	fa	da	un	nostro	poeta	</S>
t	0.082817155	0.08281741	0.083349405	0.082821615	0.08378746	0.08290768	0.08295774	0.082930625	0.0831396	0.083202945	0.08381634	0.085451965
ù	0.0826929336667	0.082692512	0.0835296616667	0.0826982783333	0.0842193103333	0.0828318533333	0.0828953586667	0.0828554536667	0.0831269733333	0.0831258216667	0.0837102666667	0.0856215216667
s	0.0821651632222	0.082164866	0.0834082638889	0.0821721694444	0.0844193121111	0.0823526477778	0.0823018395556	0.0822805232222	0.0826446644444	0.0831420272222	0.0847026968889	0.0882458038889
o	0.0820530477407	0.0820524353333	0.083161595963	0.0820594498148	0.0840608307037	0.0822161525926	0.0821448211852	0.0821352277407	0.0825241114815	0.0832525924074	0.0851084082963	0.089231302963
t	0.0804845959136	0.0804885917778	0.0837977899877	0.0804992566049	0.0863014502346	0.0809695408642	0.0805933170617	0.0805961559136	0.0813540771605	0.0830931508025	0.0869225074321	0.0948995446543
r	0.0800139053045	0.0800203005926	0.0840495513292	0.0800316308683	0.0870734267449	0.0806013302881	0.0800897590206	0.0801039419712	0.0809290123868	0.0830049882675	0.087557717144	0.0965244535514
a	0.0820694071015	0.0820706521975	0.0834779484431	0.0820747009561	0.0845424522483	0.0822758134294	0.0821250196735	0.0821265193237	0.0824675374623	0.0832505540892	0.0846728503813	0.0888465595171
v	0.0819257010338	0.0819348293992	0.0851751861477	0.0819311489854	0.0876368740828	0.0823982044765	0.0820249212245	0.0820295631079	0.0823592024874	0.0830833180297	0.0832050954604	0.0862959681724
ù	0.0775783970113	0.0775910031331	0.0989805620492	0.0776340096618	0.108877304694	0.0817341414922	0.0786051417415	0.0784400957026	0.0794111208291	0.0786859113432	0.0784859971535	0.0839763477241
d	0.0725548956704	0.072574697711	0.108740909016	0.0726503098873	0.125052896231	0.0794979021641	0.0738902355805	0.0736972219009	0.0753984322764	0.0757120324477	0.0787840757178	0.0914463962414
i	0.0745336218901	0.0745525259037	0.0990195213387	0.0746006466291	0.111262870077	0.0790054057214	0.0756469735268	0.0754905706336	0.0773260594255	0.0786944708159	0.0826053335726	0.0972620107471
ì	0.0712224562967	0.0712536943012	0.111861480446	0.071491951543	0.119697956692	0.0881165599071	0.0742503478423	0.0738773168779	0.0766980044752	0.0747081869386	0.0746726211909	0.0921494535824
r	0.0624916594322	0.0625350087671	0.135197913482	0.062950499181	0.144694162231	0.093161397969	0.0656534802808	0.0654357472926	0.0687431494917	0.0683317203129	0.0723371020636	0.0984681728608
t	0.0676536214774	0.067672886589	0.120556993161	0.067937735727	0.12847303241	0.0878573909897	0.0688264044269	0.0688537427642	0.0707275564972	0.0726848914376	0.0792202723545	0.0995354639536
e	0.0762101204925	0.076203825863	0.0963689997203	0.0763042785757	0.10106827247	0.0833518053299	0.0772460881423	0.0771349529214	0.0786631788324	0.0794088138125	0.0809317857848	0.0971078746512
g	0.0726354851642	0.0728856602877	0.11033975324	0.0727764345252	0.117601824157	0.0855260497766	0.0740714293808	0.0739550456405	0.0758185029441	0.0764288412708	0.0752423569283	0.0927186068837
r	0.0706379500547	0.0709867900959	0.122694114413	0.0708134698417	0.135346314719	0.0868101879255	0.0716780964603	0.0716709098802	0.0728391209814	0.0732275904236	0.0718989673094	0.0813964256279
a	0.0733069366849	0.0734097716986	0.103239141471	0.0733882032806	0.115358409573	0.0808516326418	0.0749805621534	0.0747430899601	0.0767308469938	0.0768982001412	0.0755852691031	0.101507871876
m	0.0716282522283	0.0721975808995	0.0928733518237	0.0716517697602	0.104148357858	0.0761230775473	0.0736306640511	0.0739435299867	0.0804199223313	0.0976824267137	0.0767655130344	0.108935523959
m	0.0742218374094	0.0749603956332	0.0902412086079	0.0742211419201	0.0993197226193	0.0772163825158	0.075171028017	0.0758877099956	0.0824342841104	0.105366242238	0.0786676176781	0.0922924229863
è	0.0654850424698	0.0657032358777	0.092209979536	0.0657190139734	0.0983459808731	0.0777639908386	0.071989274339	0.0713684719985	0.0787599467035	0.091510980746	0.0818995158927	0.139244595995
n	0.0567493041566	0.0568197326259	0.109955879845	0.0571188879911	0.121010966958	0.0778313552795	0.065108303113	0.0640915526662	0.0717048175678	0.081525393582	0.0781833619642	0.159900483665
o	0.0618537830522	0.0617997808753	0.108217556615	0.0619498826637	0.121957915653	0.0754717734265	0.0661802077043	0.0656954375554	0.0725190208559	0.082207381194	0.0757459139881	0.146401386222
p	0.0603365606841	0.0628295156251	0.111649925538	0.0603882785546	0.122584338551	0.0810384258088	0.0644433642348	0.0643838058518	0.0740438552853	0.0902828070647	0.0719092756627	0.136109883741
o	0.0540703648947	0.057698154875	0.113468395179	0.0544548681849	0.126744346184	0.0812680832696	0.0682469530783	0.0675661136173	0.0874877750951	0.100435232355	0.0645609348876	0.123998792914
d	0.0471663772982	0.049233832625	0.103833698393	0.048025028395	0.117044842061	0.0801618510899	0.0679950070261	0.0677081055391	0.099956858365	0.121901430785	0.0616072302959	0.135365760971
d	0.0505306880994	0.0518949042083	0.108061519464	0.0514329841317	0.120759587354	0.0839790336966	0.068279848342	0.0678693978464	0.0950055561217	0.111302098262	0.0621931167653	0.128691293657
h	0.0634009976998	0.0638362967361	0.098590484488	0.0638383480439	0.111405179118	0.0783904045655	0.076027856114	0.0746219492821	0.0888250533739	0.0870110340873	0.0698171522551	0.124235231219
ù	0.0579049832333	0.0577347382454	0.0883920611627	0.0579163150146	0.097026299706	0.0718900165218	0.0665459147047	0.065879133094	0.0856568691246	0.116970431362	0.0855713807517	0.148511807073
