 	non	ho	scritto	mai	una	lettera	al	mio	fratello	</S>
e	0.0986829075	0.098732715	0.0987322325	0.098687775	0.098687295	0.0989492645	0.10107889	0.10821975	0.098978705	0.0992504525
n	0.0984458608333	0.0984964516667	0.0984986441667	0.098451385	0.0984538116667	0.0992956645	0.101446701333	0.108253815	0.0987896583333	0.0998680041667
è	0.0990548169444	0.0990752472222	0.0990911747222	0.0990598433333	0.0990680372222	0.100321818167	0.101159895111	0.102855905	0.0992501394444	0.101063124722
g	0.0993765423148	0.0994056290741	0.0994630349074	0.0993806461111	0.0993873990741	0.100295540056	0.100748665037	0.101281245	0.0995022264815	0.101159074907
r	0.0996677774383	0.099697041358	0.0997562616358	0.0996690187037	0.0996708630247	0.100075292019	0.100299298346	0.100683963	0.0997416954938	0.100738810302
a	0.0992846824794	0.0992957834527	0.0993210272119	0.0992991329012	0.0993175423416	0.0996368993397	0.100409679449	0.100763339	0.0997298301646	0.102942088767
t	0.0931017541598	0.0931282774842	0.093238382404	0.0931204909671	0.0933117287805	0.10917560178	0.105189178483	0.104044319667	0.0975430150549	0.118147212922
s	0.0915943580533	0.0916250541614	0.0917598508013	0.0916007903224	0.0918331395935	0.112810273927	0.106526651494	0.104616651556	0.096973571685	0.120659637641
a	0.0943383146844	0.0943577747205	0.0944417782671	0.0944493301075	0.0946679531978	0.103935492642	0.107157247165	0.107018190852	0.0983866572283	0.11124726588
m	0.0932050452281	0.0933347715735	0.0934103674224	0.0933551913692	0.0935665643993	0.0996429588807	0.108844580722	0.118766765617	0.0981454224094	0.107728328627
à	0.0852721467427	0.0856614771912	0.0867716824741	0.0853667084564	0.0856167247998	0.110048106294	0.117982748574	0.113470478539	0.0903979608031	0.139411946209
i	0.0753761389142	0.0758215123971	0.077470099158	0.0756833078188	0.0762604849333	0.114017442098	0.132346992858	0.113163389513	0.0830706852677	0.176789915403
è	0.0713544129714	0.073286858799	0.0797404647193	0.0717487642729	0.0723452316444	0.102790320699	0.127024710953	0.121403615171	0.0819125800892	0.198393008468
n	0.0758673109905	0.078847010933	0.0887894449064	0.0760604314243	0.0763724805481	0.1000542069	0.112127966984	0.110398557057	0.0850298166964	0.196452759489
a	0.0685056716635	0.0702289136443	0.0759502423021	0.0689674981414	0.0697748051827	0.108781505633	0.149597898995	0.127338479019	0.0802159812321	0.18063901983
g	0.0514775705545	0.0608006812148	0.0693293847674	0.0516228337138	0.0516815677276	0.098021695211	0.163549112998	0.163254759673	0.0659309294107	0.224331463277
r	0.0635655101848	0.0755123270716	0.0855265615891	0.0632216079046	0.0623797515759	0.0871282500703	0.123139060999	0.149126055224	0.0727224364702	0.217678427759
à	0.0593448513949	0.0658060856905	0.0753866521964	0.0595767886349	0.0600278885253	0.0905464216901	0.127693263666	0.122940032075	0.0767398521567	0.26193814592
m	0.0330646337983	0.0382658052302	0.0498036170655	0.033489886545	0.0356272681751	0.08921132523	0.127632231222	0.117243080692	0.0761426907189	0.399519451973
m	0.0429192729328	0.0455103370767	0.0528081323552	0.0430803798483	0.045094912725	0.0883965397433	0.102444323741	0.103682085231	0.0975922969063	0.378471750658
a	0.0420941298443	0.0431988410256	0.0467041294517	0.0433919062828	0.0454006899083	0.0785126699144	0.104842221247	0.10362083841	0.171935892302	0.320298713553
s	0.0177821890148	0.0187512726085	0.0233273818172	0.0194442197609	0.0242381313028	0.0683994409715	0.140638917082	0.160270256137	0.200288604101	0.326859597851
o	0.0076581502516	0.00855026955617	0.0131952881724	0.00840438548697	0.0134507658343	0.0450664871905	0.115193541027	0.158678877712	0.3191759547	0.310626259284
n	0.0055886297972	0.0115483509387	0.0170430916241	0.00586053872899	0.00730345434477	0.0251417542635	0.0883011256757	0.142497074904	0.338265471567	0.358450479761
a	0.00479804852073	0.0123917562229	0.0180117685614	0.004804366043	0.00458187661492	0.0166974389545	0.0795629035586	0.132217469635	0.318639843856	0.408294506587
d	0.00183616656191	0.00492299225097	0.0071753483738	0.00194367871433	0.00213195287164	0.00970113218483	0.0662672928529	0.118381271212	0.331450477952	0.456189668862
e	0.000814111547437	0.00236966497699	0.00337069511793	0.000883658331443	0.00106851021388	0.00673076097828	0.0571693832843	0.104573252737	0.415122789317	0.407897176287
r	0.000358509299279	0.00111562878566	0.00169363989931	0.000420200327148	0.000864675461293	0.00463242810943	0.0497658067614	0.133118013246	0.457083653106	0.350947462096
f	0.00022623571976	0.000739407311887	0.00122925771644	0.000323503909049	0.00104441815376	0.00572172903648	0.0496769204205	0.150859246082	0.396474361035	0.393704920699
ò	0.000127285976587	0.000546147977296	0.000655369168813	0.000743253979683	0.00227284408459	0.00516074234549	0.0228752641735	0.067025605694	0.595035793678	0.305557663566
m	7.68809998623e-05	0.000454225132432	0.000429181016271	0.000814158048561	0.00245651353486	0.0035197179485	0.0166034489245	0.0509149505647	0.705695217893	0.219035674522
m	3.07301025541e-05	0.000192350303477	0.000249010606424	0.000284805078187	0.000928104844953	0.00175016981617	0.0127564709748	0.0474331088549	0.717783272631	0.218591971507
u	1.44325704514e-05	9.9326475159e-05	0.000108028461808	0.000155467499396	0.000420248031651	0.000833485372057	0.00568641472493	0.0301243009516	0.664541857544	0.298016433836
</S>	1.23884372257e-05	9.75991345795e-05	7.8484838904e-05	0.000161943099698	0.000336065400825	0.000521463536029	0.00397101946246	0.0289876094758	0.591445428772	0.374387981918
