 	le	buone	canzoni	si	scrivono	alla	notte	</S>
t	0.124432665	0.124450993	0.124500685	0.12773491	0.12475737	0.12452229	0.124517555	0.12508355
a	0.123370155	0.123390442667	0.123445158333	0.127737426667	0.123792811333	0.12404509	0.127714631667	0.126504293333
k	0.122415651667	0.122415055889	0.122502232778	0.130341138889	0.122967635111	0.123930636667	0.128440765556	0.126986871111
à	0.116868445222	0.116859625296	0.116956297593	0.159114726296	0.118621255037	0.118214232222	0.119289453519	0.13407596037
j	0.105243211407	0.105490588432	0.106465689198	0.214797632099	0.113015481679	0.108394590741	0.10789245784	0.138700350123
o	0.100156542136	0.100490581477	0.101760566399	0.239356734033	0.110747397226	0.10513014358	0.103878034613	0.138479973374
t	0.0836479550453	0.0846192168257	0.0873450334663	0.300312268011	0.105910625742	0.08997200886	0.0891115575377	0.159081317791
r	0.0851135726818	0.0863099466086	0.0895531458221	0.288947366004	0.109452038581	0.09059506062	0.0903917881792	0.159637089264
a	0.101599727561	0.10207200887	0.103187598607	0.206055555335	0.112483071527	0.112303490207	0.11202157906	0.150276979755
v	0.0965316508537	0.0966586796233	0.097400462869	0.219518121778	0.106319979176	0.113114358402	0.113698849687	0.156757903252
ù	0.0793492529512	0.0793139555411	0.0800003232897	0.208529887259	0.103457493059	0.0924781344673	0.0925565585623	0.264314377751
d	0.0547481836504	0.0575216341804	0.0642196800966	0.211530335753	0.105882464353	0.0720627481558	0.0704689328541	0.363566002584
i	0.0449346375501	0.0488613887268	0.0574155113655	0.207215278584	0.102220953451	0.0862243427186	0.0743069609514	0.378820917528
a	0.04295065385	0.0430200535756	0.0410216977885	0.129482700861	0.0797661421503	0.11255161424	0.0781899836505	0.473017122509
i	0.03577807295	0.0350967175252	0.0287640699295	0.0689404229537	0.0714211230501	0.13703857808	0.0826485245502	0.540312457503
g	0.0398985859833	0.0410037735084	0.0320276956432	0.0543906256512	0.0768693676834	0.13779761936	0.0744332455167	0.543579059168
r	0.0502714509944	0.0511195581695	0.0422420515477	0.0989629685504	0.0797410758945	0.101396289787	0.0596219758389	0.516644576389
à	0.0360773563315	0.0363575063898	0.0335095471159	0.0988939281835	0.0669448962982	0.0715909075957	0.0730317369463	0.583594068796
f	0.0153250336772	0.0193694987966	0.017433812472	0.0469125550612	0.0458781464327	0.0572084485319	0.115755123982	0.682117366265
u	0.00669391795907	0.0120092311322	0.010329028724	0.0241402124871	0.0310603564776	0.0387305311773	0.285140354661	0.591896382088
t	0.00385814768636	0.0095446825774	0.008620801308	0.016584232629	0.0326432074925	0.0638351370591	0.41719937822	0.447714437363
t	0.00292788687879	0.0087862150258	0.00825769110267	0.016800431543	0.0352435334975	0.0729967476864	0.349646799407	0.505340729121
e	0.0011632704896	0.00324841904993	0.00319870658956	0.00902743391767	0.0169914025492	0.0300450087288	0.295258013136	0.641067759707
a	0.0004483577012	0.00115673064798	0.00121927015185	0.00314416667256	0.0062513204664	0.0116129533096	0.434700694379	0.541466499902
t	0.000941446025067	0.00263616230599	0.00696234245062	0.00705081818752	0.0316058850555	0.0830604073365	0.464044448126	0.403698496634
s	0.00117952341502	0.00339806143533	0.00978128981687	0.00961050372917	0.0412702266852	0.108767096446	0.494405956042	0.331587348878
è	0.000562857191673	0.00147618716711	0.00430556172229	0.00459453865639	0.0155381444517	0.0401000377153	0.648953885347	0.284468799626
n	0.000276781753224	0.00054020456437	0.00148916801743	0.00173324444213	0.00557754176057	0.0162174230051	0.619601761782	0.354563906542
ì	0.000115950076408	0.000213089057457	0.000562440719143	0.000730076357377	0.00221498663352	0.00770254576837	0.649223803927	0.339237118847
t	0.00141149214147	0.00491863906849	0.00345255795971	0.00678531585246	0.0116364105378	0.0289461931561	0.607636984642	0.335212406282
t	0.00184023991782	0.00651496542483	0.00446835894657	0.00887915151749	0.0150833344459	0.0380840263854	0.514162728214	0.410967225427
a	0.000683986216607	0.00222742863794	0.00158324292219	0.00310046587916	0.0055859961053	0.0224396511285	0.520617182738	0.443762075142
</S>	0.000430470668303	0.00113664746047	0.000811234431095	0.00160381564958	0.00306133158765	0.0217952290643	0.499022451369	0.472138837571
