 	i	bambini	non	possono	mangiare	il	gelato	prima	di	mangiare	</S>
t	0.09085758	0.09085935	0.09085792	0.090861005	0.090872135	0.090868427	0.091024317	0.0909448305	0.0909416	0.090885965	0.091026835
a	0.08330475	0.0833066166667	0.083304388	0.083321325	0.0833204683333	0.0833232823333	0.0835201403333	0.0839058351667	0.0845396866667	0.0982077683333	0.149945728333
p	0.08073728	0.0807453755556	0.0807385073333	0.080759615	0.0807657111111	0.0807685774444	0.0810075134444	0.0816027417222	0.0826333822222	0.100626362778	0.169614948111
e	0.0842073066667	0.0842208551852	0.0842090091111	0.0842259783333	0.084240592037	0.0842660091481	0.0853056031481	0.0853938825741	0.0862770607407	0.0944486375927	0.143205074704
t	0.0812217742222	0.0812427670617	0.0812218997037	0.0812488747778	0.0813178573457	0.081906781716	0.0998761730494	0.091097762858	0.0868207369136	0.0898778625309	0.144167512901
ì	0.0757830714074	0.0758025643539	0.0758222465679	0.0758450985926	0.0760068824486	0.078270442572	0.128332677683	0.106034922286	0.0844026156379	0.0837722275103	0.139927288967
a	0.0728125851358	0.0728809614513	0.0728491355226	0.0730660378642	0.0730212388162	0.0756104041907	0.127853887228	0.113204945429	0.0952530152126	0.0832871278368	0.140160712989
e	0.0741027217119	0.0748320838171	0.0740238185075	0.0743583306214	0.0741501309387	0.0757621797302	0.106641493743	0.11129088681	0.125074705071	0.0854412292789	0.124322437663
s	0.0721055905706	0.073079797939	0.0719975295025	0.0721883035405	0.0722511649796	0.0744982249101	0.115683634581	0.115455780603	0.126831770024	0.0830234827596	0.122884735888
ò	0.0606889591902	0.061100103313	0.0609957075008	0.0609046945135	0.0623686779932	0.0766704816367	0.131070461527	0.134994256868	0.106751593675	0.0899997459199	0.154455358629
z	0.0619368187301	0.062495461771	0.0625005718336	0.0627938478378	0.0674137909977	0.0828448305456	0.124117237176	0.130308705623	0.099675953225	0.09566912864	0.15024368621
u	0.05861711191	0.0592275785903	0.0589150729445	0.0597405542793	0.0639995586659	0.0687231685152	0.105225092392	0.110367819874	0.0937569077417	0.0829661762133	0.23846096207
n	0.0569536096367	0.0573993275301	0.0570979683148	0.0576178947598	0.0592092278886	0.0620937411717	0.0977594007973	0.106535364625	0.0943342192472	0.0778400687378	0.273159177357
e	0.0495419765456	0.04995847751	0.0496250714383	0.0500846142533	0.0507158776295	0.0524217247239	0.0787131475991	0.0944023515417	0.0883282197491	0.0926264495793	0.343582092452
f	0.0341031675152	0.0344939695033	0.0340839191461	0.0345413824178	0.0347228662098	0.0375531905746	0.0679632581997	0.118521193847	0.13993188325	0.100783908193	0.363301254151
à	0.0274525232717	0.0278078305011	0.027889783382	0.0277162800059	0.0280007249699	0.0316138275249	0.0609370223999	0.112743741282	0.14259823775	0.0782429443977	0.434997041384
i	0.0120066687906	0.0123222422337	0.0125985211273	0.0125126611353	0.01237213089	0.0148145630416	0.0294163108	0.066169258094	0.0764546239167	0.145990964799	0.605342013795
t	0.0100319441969	0.0124080841446	0.0101673660424	0.0108463763118	0.01210744863	0.0172905202139	0.0421398976	0.128125070365	0.143457315972	0.191471398266	0.421954561265
o	0.00863883119897	0.0115190619449	0.0086520605108	0.00934940270393	0.0113664832433	0.0174575752046	0.0439175070333	0.134666410122	0.150127100324	0.253975192755	0.350330363755
g	0.00598929786632	0.00945073721163	0.00550179750027	0.00526680383464	0.0059448666811	0.0085234008682	0.0217890958444	0.068403533374	0.080810440108	0.259233465585	0.529086541252
e	0.00505622048544	0.00870657099154	0.00440206138609	0.00377810457488	0.00399970813303	0.00529325684607	0.0142075797381	0.0456341519247	0.0557935463693	0.325580816528	0.527547937084
l	0.00192661092515	0.00332240058485	0.00172375233136	0.00156151484496	0.00167616843701	0.00339361000536	0.00825967536937	0.0427796047749	0.0669144767898	0.480689372176	0.387752769028
à	0.000934241888383	0.00163020477495	0.000993055940453	0.00174043580499	0.00167153133234	0.00417139083512	0.00801272645646	0.053377974925	0.10018949893	0.471679690725	0.355599229676
t	0.000469079622794	0.00084931747165	0.000871092060151	0.00202361166833	0.00217848191078	0.00362382717837	0.00530454565215	0.0410295056417	0.0926299096433	0.561636863575	0.289383776559
o	0.000263464913598	0.000491720677217	0.000710765316717	0.00126005012278	0.00170377958359	0.00203386672612	0.00266014149738	0.0241958009806	0.108755586548	0.563531307858	0.29439356552
p	0.000126681968533	0.000217563095739	0.000314764735572	0.000573612597593	0.00075322655453	0.00084403873204	0.00116125481246	0.0109486169269	0.091532917316	0.608969569286	0.28455779184
r	0.000142276557511	0.000281855065246	0.000377598795191	0.000849555989198	0.00126026026484	0.00158876543401	0.00190370713749	0.011541896809	0.043887725572	0.560550503095	0.377615820613
ì	0.000139907985837	0.000323775455082	0.000478867875064	0.00129973142973	0.00173933605495	0.00232443191134	0.0025808220125	0.011926170603	0.0353598998573	0.479260134365	0.464566886871
m	6.91680529457e-05	0.000163989025027	0.000271252563021	0.000867709006577	0.000945328647317	0.00135643723711	0.00151233215083	0.00733503406767	0.0448043332858	0.565945811455	0.376728575624
