 	ieri	abbiamo	deciso	che	oggi	andiamo	alla	spiaggia	</S>
e	0.97580333	0.0148436395	0.00525364025	0.000546352315	0.000418935025	0.00021186785	0.00099688048	0.000691958615	0.00123345345
t	0.92439372	0.0452396221667	0.00751132085	0.00116211546167	0.000973162608333	0.000445098773333	0.00130480942667	0.00343490527167	0.0155352947167
t	0.84029665	0.0970367857222	0.03088830395	0.00219695735389	0.00175426826944	0.000468834157778	0.00220322344222	0.00507915019056	0.0200758549056
è	0.59539072	0.281456418574	0.105013391317	0.0036754090513	0.00213794018981	0.000234599287926	0.00228144698074	0.00283720161019	0.0069728784442
d	0.390850663333	0.431298429525	0.153091507106	0.00915825768377	0.00490435082994	0.000683360431309	0.00202299956025	0.00441203265006	0.00357840522373
e	0.269383223444	0.466061053175	0.224204825702	0.0189357685613	0.0102212544433	0.00140220311044	0.00212671685342	0.00504950271002	0.00261545825791
c	0.098340696548	0.530157227725	0.304852031901	0.0324895921871	0.0124356064811	0.00126982532348	0.00120520145114	0.0177273693967	0.00152244260264
i	0.035493891116	0.609795179242	0.290307583967	0.0306587040624	0.00870645632703	0.00075719256116	0.000816574133713	0.0218495731202	0.00161485426755
d	0.013950690872	0.603893386414	0.307730454656	0.0436313363541	0.0107839157757	0.00053863496372	0.000659264794571	0.0169864390281	0.00182586185585
è	0.00534985375733	0.470624432138	0.436225418219	0.0572201617847	0.0131711169252	0.00038564871124	0.000338604364857	0.0154086748894	0.00127605192528
t	0.00226526156244	0.412078234046	0.49484615274	0.0684447102616	0.0138485256417	0.00088979211708	0.000885326154952	0.0059472950098	0.000794682448427
s	0.00120989094081	0.325537004682	0.39716887758	0.126012288421	0.0297100642139	0.0411590602724	0.061953737585	0.0100657931699	0.00718326061614
a	0.00283212025694	0.175259831561	0.30359108586	0.26299715614	0.089800944738	0.0612679827575	0.0828252707283	0.01236861739	0.00905698419538
m	0.00338616388565	0.10108263152	0.23333199862	0.47453003538	0.107444023579	0.0315432349192	0.0331729581094	0.0114467174633	0.00406227638846
o	0.00603530809522	0.0586898321733	0.148590256207	0.634469431793	0.096922463193	0.0169267951397	0.0169377492031	0.0146678366544	0.00676039612949
k	0.00691481208174	0.0296088860578	0.090281431069	0.644285097264	0.169640614398	0.0108081901466	0.00763378093437	0.0332910237181	0.0075361833765
a	0.00477653707725	0.0229790206859	0.088395676023	0.612092265755	0.220202074799	0.0070347770822	0.00403030211146	0.035401710306	0.00508763845883
s	0.00407182102575	0.016800425762	0.072519493341	0.540255121918	0.311660128266	0.0104979491274	0.00292570543715	0.0370281461687	0.00424124675294
ì	0.00224035084192	0.00824322768733	0.036257182447	0.383066907306	0.511105826089	0.0154503193758	0.00240769631238	0.0388682050562	0.00236029563431
m	0.00139454073397	0.00410960748578	0.0202033574823	0.260783969102	0.55794669203	0.114889003459	0.0125137993041	0.0253341346854	0.00282485299477
m	0.00068236589799	0.00181706385193	0.0091321184941	0.200266246367	0.496959277343	0.237880244486	0.0228130574347	0.0262868668951	0.00416274399826
e	0.00067178039933	0.00126284678398	0.00545640799803	0.123481153022	0.388949239114	0.437585481495	0.0172772162449	0.022490732965	0.00282516139275
