 	avete	cucinato	le	verdure	</S>
i	0.870491125	0.0472724215	0.004404947675	0.0156862571	0.0621451539
m	0.586058625	0.201829933833	0.0237608958917	0.0574485713667	0.1309019513
a	0.294681888333	0.271100647944	0.0496933229639	0.103638997122	0.280885180433
r	0.161209229444	0.423946959315	0.041650978988	0.108357632374	0.264835239478
è	0.0665798334813	0.747880889772	0.020747566996	0.0726572281247	0.0921345166393
t	0.0277634063271	0.863023313257	0.0358236549987	0.0376261067082	0.0357635463598
s	0.0134173492757	0.733078747752	0.178285511666	0.0498763322361	0.0253420804533
a	0.0143077917586	0.458163285917	0.394457680555	0.115361887412	0.0177093871511
t	0.0128859811529	0.231503886972	0.583609260185	0.159403019137	0.012597836717
o	0.021231787951	0.113023726324	0.528942390062	0.309401749712	0.0274002779057
l	0.0239443482837	0.056911253608	0.500718210021	0.383575079904	0.0348510499686
a	0.0191994467279	0.030707319036	0.49157843334	0.427963693301	0.0305510639895
l	0.0177185321093	0.0222763951453	0.380854641113	0.5498869111	0.0292634866632
à	0.0091946799031	0.0121091155151	0.291026127038	0.668022287033	0.0196477584877
c	0.00606189043437	0.00774021638837	0.132397809679	0.838896045678	0.0149040204292
h	0.00359275914479	0.00486056767946	0.0829143872263	0.877841415226	0.0307908468097
a	0.0072090705816	0.0275570972265	0.0729597857421	0.861964915075	0.0303090985699
n	0.0072470037372	0.0334079288422	0.047863349914	0.853144415025	0.0583372858233
a	0.0231106907891	0.0593024893807	0.111031601305	0.736426551675	0.0701286442744
</S>	0.0423999963945	0.10146117969	0.190697550652	0.624917545838	0.0405236956372
