 	dopo	Giovanni	ritornò	la	sera	a	casa	andava	molto	stanco	perché	aveva	lavorato	tutta	la	settimana	</S>
d	0.97755045	0.0108715084	0.0036186901	0.000233656215	2.7064114e-05	9.9956273e-05	9.8883897e-05	0.0001304696075	7.7072345e-05	0.000103726736	0.000136958145	0.00012276274	7.782547e-05	3.4019381e-05	0.000148761725	0.00026933575	0.00639894605
ò	0.972841836667	0.0168194683	0.00311495146667	0.000270495048333	2.6072915e-05	8.0165729e-05	7.2712237e-05	6.25194925e-05	3.5460191e-05	5.9416787e-05	9.58300693333e-05	9.638537e-05	4.896422e-05	3.45985383333e-05	0.000109963492	0.000286016456667	0.00594520460867
p	0.974015462222	0.0190768891	0.00200521410889	0.000716044192778	0.000104215732667	0.000190674294333	9.8646039e-05	5.07166291667e-05	2.49378906667e-05	6.28791066667e-05	9.36996774444e-05	0.000147638473333	2.61399603333e-05	3.37644404444e-05	5.0895657e-05	0.000849579775556	0.00245263626156
o	0.686173774074	0.198000215033	0.0587403535563	0.0123844879309	0.00270066902756	0.00386323248811	0.00174953123967	0.00370745405639	0.00346844027789	0.00176299664889	0.00260516906915	0.000525172671111	0.00126611469044	0.0112310757845	0.00135644366833	0.00184625119185	0.00861862655385
G	0.297186200025	0.539324571678	0.0825484628521	0.0163626148436	0.00350745695452	0.00502794282937	0.00239839883656	0.00515149763546	0.00469434855263	0.00267299294963	0.00364655347638	0.00142541489037	0.00170333523348	0.0149719083882	0.00186274078944	0.00685520089728	0.010660370818
i	0.134817977675	0.765690690559	0.044741180284	0.00769845214787	0.00231760086351	0.00242313994312	0.00117352204885	0.00223549229515	0.00190389702754	0.00135923320988	0.00158049035546	0.00137099560679	0.000701639574493	0.0108212309227	0.00101792799648	0.00771398987909	0.0124325492393
o	0.0504319918917	0.878201810186	0.0329752727613	0.00428156234929	0.00191491080784	0.00147936425104	0.00061054421195	0.00102237283072	0.00089227833918	0.00055541809396	0.00066614557682	0.000519606802263	0.000358469084831	0.00947182968757	0.000701094098827	0.0031304695397	0.0127868446464
v	0.0201482472972	0.939168716729	0.0248252992538	0.0022552439831	0.00087535268928	0.000580021520347	0.000239987292983	0.000409136422573	0.000360526409727	0.000221352351987	0.000257515685607	0.000222584043088	0.000148712928277	0.00335275255919	0.000298216276276	0.00166765609657	0.00496864278213
à	0.00830752506573	0.952741872243	0.0269487110846	0.00252412509437	0.00114301549643	0.000548792350116	0.000191342147661	0.000239019280858	0.000212339119909	0.000116988908329	0.000132560906869	0.000100141068363	9.8889852759e-05	0.0030850372364	0.000350950955425	0.000799202215523	0.00245946932738
n	0.00394177468858	0.946299204081	0.0333106583615	0.00634616723146	0.00213738019881	0.000948615793372	0.00038334055922	0.000188038850286	0.000135228036636	0.000126135143776	0.000162174428956	0.000107952271121	9.30473175863e-05	0.00288835594047	0.000353072898475	0.00119196353851	0.00138687962913
n	0.00227608192953	0.687344398027	0.0561213494538	0.0826267107438	0.121081357566	0.0256774145978	0.00848032768641	0.00129643364676	0.000399722242212	0.00127283572126	0.00140947973632	0.000932652703707	0.00106491239586	0.00112519404182	0.000232680892825	0.0059362048795	0.00272224849638
i	0.00165657564318	0.391655649342	0.169307153151	0.161834093581	0.173637679189	0.0457356058659	0.0151127932288	0.0110045410823	0.00393526761407	0.00484415024042	0.00502975961211	0.00190151590124	0.00157893614529	0.000994050580607	0.000296182190942	0.00830141995983	0.00317469736546
j	0.00132328334773	0.376291296447	0.246070684384	0.166721721194	0.117550926396	0.0369146089553	0.0123613319096	0.0137740102941	0.00499797117136	0.00513557138014	0.00525098830404	0.00198070943375	0.000779588205097	0.000885711156869	0.000326953646981	0.00825075381994	0.00138392820182
ù	0.00099426861591	0.302940778816	0.319171761461	0.167406187065	0.137302548799	0.0341434589851	0.0108850254699	0.00806807469803	0.00253384809045	0.00305658302671	0.00279180590135	0.00154258193458	0.000397227998366	0.000458265048956	0.000260978668994	0.00747029670665	0.000576280310607
