 	noi	ti	amiamo	a	te	di	pocchi	giorni	e	non	ti	possiamo	dimenticare	mai	di	questo	che	trocammo	bene	a	te	</S>
e	0.3386959255	0.57438582	0.023754327	0.0021525704	0.001047070565	0.00030419887	0.000325582025	0.0001976162	0.00019017452	7.3396137e-05	0.00020553676	0.000186015405	0.0001018843865	0.000397326885	0.00019538251	0.001010838097	0.0001996972	0.00095107285	0.000903283455	0.00358830157	0.028755740925	0.02237829928
m	0.118137083	0.490694763333	0.296450127	0.00899918063333	0.00101008763167	0.000876318256667	0.000309729658333	0.00023490476	0.000294227213333	8.68016923333e-05	0.0002279641	0.000205467185	0.000127353612167	0.000507082181667	0.000324969263333	0.001812234099	0.000541292766667	0.00343198611667	0.002629078885	0.00575716852333	0.0333094213083	0.0340328030933
ì	0.0458421275	0.426046244444	0.454959712333	0.0144928228778	0.00155446444389	0.00129462038556	0.000374856219444	0.000298109216667	0.000368929051111	0.000306529350778	0.000491793886667	0.000171144661667	0.000122727407389	0.000362189977222	0.000959552221111	0.00145287713533	0.000596896025556	0.00371517890222	0.00280750340833	0.00431461171778	0.0159146009428	0.0235525279311
s	0.0219737385	0.596067248148	0.325133874111	0.0301984869593	0.00336520084796	0.000879977111853	0.000449540439815	0.000242797132222	0.000262032542037	0.000370416716926	0.000520297095556	0.000105917507222	8.7100827863e-05	0.000171607452174	0.00105420327704	0.000505773246443	0.000247088404185	0.00152872477741	0.00112550640611	0.00159627406259	0.0054953953276	0.00861883197703
e	0.0160524705	0.428125006049	0.465412834704	0.0718956523198	0.00686715974932	0.000795554753951	0.000711887013272	0.000248345177407	0.000231417092346	0.000310057982309	0.000432930631852	8.69582624073e-05	7.74350813543e-05	0.000110265280491	0.000891155129013	0.000185299145148	0.000125885993728	0.00078233175447	0.000519415412037	0.000626743534197	0.00193055511253	0.00358068475901
g	0.0129590884333	0.17171046535	0.606936478235	0.172847635773	0.0220383652498	0.00096476098465	0.00122833977109	0.000288317465802	0.000303776597449	0.000283244099103	0.000407369229951	9.06077074691e-05	7.77995837848e-05	0.000103697725164	0.000826175798004	0.000242247869049	0.000167418007909	0.00363620200016	0.000737998790679	0.000573140678066	0.00141777843418	0.002159110953
a	0.0084968134111	0.0659436817833	0.603427672745	0.275672431924	0.0301644747499	0.00136147786155	0.0013226097237	0.000283798665267	0.000315480072483	0.000300398494701	0.000326035445984	7.95226791564e-05	7.89596445949e-05	8.42436067213e-05	0.001189734721	0.000262396546016	0.00021621675597	0.00460589484339	0.00087378826356	0.000568254342689	0.00125685536806	0.00316925951767
p	0.00710571747037	0.0285291831611	0.488622670915	0.351056890641	0.09198695625	0.00292166528718	0.00364692887457	0.000460605541756	0.000490766897494	0.0003070180609	0.000315960698661	0.000107523743052	8.81494905316e-05	0.00012635898224	0.001319897987	0.000960500181672	0.000403732885323	0.0126625231245	0.00146271248785	0.00101435986423	0.00239777877935	0.00401207007256
ù	0.00389219015679	0.011385911387	0.279354070305	0.508055640214	0.161191172083	0.00460554756239	0.00463032355819	0.000449186827252	0.000482436985831	0.0001273303723	0.000154123129554	8.29675780173e-05	4.67192645105e-05	0.000109374073313	0.000537978355667	0.00119012344489	0.000409833624108	0.0153654721048	0.00152750828928	0.00109884733008	0.00273740672312	0.00256577706419
m	0.00282829425226	0.00555895576233	0.172183430102	0.552728463405	0.212052294028	0.0248513255875	0.00823206528606	0.00537185848908	0.00181888374861	0.00109737911343	0.000519889773185	0.000270127596339	0.00026456623017	0.000205071377004	0.000474756375222	0.00046634149263	0.000468696563703	0.00547329486493	0.000972875156427	0.00106573298536	0.00155981073771	0.00153586229473
e	0.00953700161742	0.0141459921208	0.111124461034	0.413809301135	0.376160164676	0.0370449231958	0.0147005564287	0.00806328396303	0.00263932894954	0.00168554453781	0.000856142724395	0.00040372929878	0.000420934030057	0.000303847085668	0.000991985868407	0.00023755052421	0.000586647231234	0.00220652232498	0.00107422895214	0.00114862832845	0.0012050086459	0.00165419053158
s	0.0118459540391	0.0170037215403	0.0484514773447	0.302532880378	0.502867688225	0.0390205490653	0.0262985528096	0.00469672498768	0.00197254654985	0.00085787032927	0.000566071398132	0.00025961253626	0.000242664406686	0.000229932788556	0.000984075832802	0.00172846777474	0.000671318203745	0.0314851187117	0.00174435921738	0.00149002950948	0.0035147209153	0.00153563477719
e	0.0128675151797	0.0116705263468	0.0314235017816	0.205211308126	0.604473962742	0.0422886730218	0.0284510186032	0.00304960936256	0.00151570554995	0.000902399759757	0.000393032206044	0.000184450462087	0.000223474955562	0.000176953259519	0.0010204764876	0.00221837921858	0.000648865234582	0.0412119396672	0.00185029470579	0.00160584092649	0.00430297791177	0.0043091003924
s	0.0133101159266	0.0097881875156	0.0220472673939	0.117025344042	0.649322834247	0.0431829296739	0.0703121778677	0.00422563828752	0.00188232821665	0.000919749204919	0.000381116528681	0.000267716407362	0.000230443796854	0.00029061082984	0.0010391494892	0.00439316969986	0.000904425144861	0.0447478803191	0.0024903558686	0.00198930259883	0.00527653891059	0.0059727117308
è	0.00644819497553	0.00429148383853	0.0104050644313	0.0695115953473	0.690578371416	0.0463322192246	0.0981472066226	0.00487028002917	0.00199699817222	0.000406909833306	0.00025996221956	0.000256426043454	0.000114660983951	0.000292688133947	0.000485430379733	0.00511638982062	0.00094299684762	0.046006653873	0.00256820647287	0.00204878828961	0.0055744877202	0.0033449533236
n	0.00374791429184	0.00217422087951	0.00567777791043	0.0412265277824	0.715245603805	0.102757357075	0.0902692675409	0.0114116186097	0.00228985215741	0.000699211024435	0.00026527464652	0.000158600265485	8.83200479837e-05	0.000130887141982	0.000275592249911	0.00174660717754	0.000406615475207	0.0159656339243	0.00105170754096	0.000851308286537	0.0021016301034	0.0014584453012
a	0.00765511259728	0.00606960795984	0.00468490600348	0.0307978799275	0.615823334602	0.136134292358	0.149380400514	0.0297325138699	0.00493927005247	0.00147606967481	0.000575487322173	0.000400205038495	0.000310716865995	0.000254978130661	0.00052300974997	0.00069229319918	0.000484796351736	0.00612678897477	0.00101570351365	0.000629767428846	0.00101508558113	0.00127778234707
t	0.00954488029909	0.00781724861995	0.00412490300116	0.0228031953092	0.524521544867	0.124581394119	0.224418053505	0.0338097796233	0.00669357968416	0.0013268428916	0.000698619974058	0.000517391622832	0.000377638915332	0.000336225216887	0.00064271615999	0.00199853672306	0.000718412107245	0.0282313297916	0.00139592610455	0.00114069060962	0.00308192662704	0.00121917324902
s	0.0054049471997	0.00448790017332	0.00230506466705	0.0147185884364	0.376888648289	0.285276554706	0.215921151168	0.0267067855411	0.00788803089472	0.00253812336387	0.00165590609135	0.000549067550944	0.000344525335111	0.000383614292296	0.00240361479666	0.00277505060769	0.000966114425748	0.0380043859305	0.00171944883485	0.00243863463654	0.00581402954235	0.000809811773007
a	0.00682519073323	0.00686963005777	0.00303977232235	0.0110010921455	0.233464176096	0.303402406902	0.344905297056	0.0394655241804	0.00934174063157	0.00372445272129	0.00310499256378	0.000705029150315	0.000431491571704	0.000467686427432	0.00478195033222	0.0013943264859	0.00103133717525	0.0159334071435	0.00229325681162	0.00262807651218	0.00435735189078	0.000831800581002
l	0.00603465561108	0.00647494348592	0.00287895243078	0.00774585688183	0.144487327032	0.145908774301	0.493548399019	0.0592850447268	0.0168467778772	0.00224752497376	0.00258567895459	0.00116891835011	0.000406571553901	0.000696403582477	0.00354836330407	0.0156682515786	0.00167320202508	0.0712399015478	0.00302594987054	0.00295922970406	0.0103442653403	0.00122499506033
ì	0.00292854323703	0.00260237452864	0.00196051806693	0.00396307176061	0.089571977344	0.0822580124337	0.583800933006	0.0755883815756	0.0209226746257	0.00151842799125	0.00135651277486	0.0011773222767	0.000307390847967	0.000666799437492	0.00134710628802	0.0204146924029	0.00163703675369	0.0895833965826	0.00238143637685	0.00271531572135	0.0122243497934	0.00107372486011
e	0.00890947474568	0.00523961874288	0.00333332095564	0.00457945755354	0.056525673448	0.0344567853446	0.634741994335	0.139442920525	0.0210820675419	0.00728835299708	0.00652992668162	0.00443999825223	0.00714159582599	0.0029696072225	0.00403000658934	0.0074242177443	0.00405451106323	0.0315092058609	0.00493435881228	0.00409778596045	0.00568835861113	0.00158076869337
s	0.0134367689152	0.00739267204763	0.00362657141855	0.00599827051785	0.0436264121493	0.0328676246482	0.602993314778	0.151496046842	0.029326997514	0.00959801816569	0.0101597488939	0.00635774258408	0.00973551617533	0.00404415644083	0.00518390232978	0.00703552131477	0.00522722968774	0.0304908362203	0.00630972077076	0.00545262498682	0.00745561020371	0.00218468559779
e	0.0205375653051	0.0119530171492	0.0154015362395	0.0116631338393	0.0473142220498	0.0315259522161	0.596229491593	0.130341178947	0.0363168081713	0.0131304088886	0.00819405696463	0.00487270802803	0.00619292395844	0.00249971778028	0.00260680374326	0.00651207638826	0.00237586048591	0.0291921981734	0.00341752032359	0.00400252859561	0.00742496273457	0.00829528369926
m	0.0230807577684	0.0134245492831	0.0189544503698	0.0129456727131	0.0352411820166	0.0534468787387	0.519919983864	0.192796806316	0.0461976567238	0.0166974989629	0.00852968398821	0.00502028200934	0.00527120675281	0.00218232912676	0.00198554731442	0.00589706807942	0.0019470955853	0.0158753854911	0.00218190977453	0.00315729739854	0.00502899724486	0.0102176851664
è	0.0116571776895	0.00649779169437	0.00735722861327	0.0062843567377	0.0177461206722	0.0607428055796	0.446114561288	0.296868968772	0.0826432122413	0.0134695194876	0.00838944699607	0.00519333766978	0.00318009645094	0.00169788077559	0.00136759287147	0.00567675203981	0.0017648316051	0.011659643697	0.00139781742484	0.00241071006618	0.00396590254829	0.0039141967688
r	0.00451311848983	0.00268368125612	0.00327524878109	0.00270889977923	0.0094346490574	0.0235515815265	0.431374620429	0.352494956257	0.105011630747	0.0264450146625	0.0104284256654	0.00702933655659	0.00397042991698	0.0014224801252	0.00083179431049	0.0021656091666	0.000928400898367	0.00472251303233	0.000980760541613	0.00184524242206	0.0025657372161	0.0016158813696
