 	il	abito	della	sposa	corassi	si	chiama	la	sposa	ee	ee	vuole	bianco	</S>
o	0.436378345	0.003094042	0.473503915	0.0157280155	0.021286856	0.0019644181	0.00674012523	0.001712927815	0.00339645655	0.0022624081	0.002381465625	0.01197642152	0.014941102975	0.00463348502
à	0.169545327067	0.0038350844	0.710498521667	0.0300685508333	0.0369657653333	0.0013520835	0.00683061951	0.00154757655167	0.00328681291667	0.00210547848333	0.00226751364633	0.0120825971733	0.0150075041783	0.00460655684
b	0.0572689015223	0.0125421502	0.785567607222	0.0660029736111	0.0606339384444	0.00059517151	0.00259492336	0.000587092120557	0.00121102375556	0.000753546314443	0.000796399582777	0.00443629449777	0.00531440011943	0.00169560878333
b	0.0217435829408	0.333348570067	0.527859266741	0.0605868875704	0.0492406001315	0.0004140926	0.0010878013	0.000300361073519	0.00050799733852	0.000331571854814	0.000319537226926	0.00167920300259	0.00190634044648	0.000674199534443
e	0.0151628683136	0.649465443356	0.261249689914	0.0489942422235	0.0200856963605	0.00100190388667	0.000981565523333	0.000453631601173	0.00038247152284	0.000246953254938	0.000197945405642	0.000762278214197	0.000726404216827	0.000288915921481
t	0.0108591695412	0.459449837785	0.257709749971	0.170474654074	0.0869892211202	0.00260792822889	0.00275852767444	0.000780915400391	0.000918266347613	0.000653287274979	0.000395558028547	0.00328097555473	0.00294446460694	0.00017746793716
o	0.0410330862837	0.286949255928	0.208177626657	0.313712221358	0.126254335707	0.00490807794296	0.00504960695815	0.00117719433346	0.00122013006587	0.000892633724993	0.000579444776182	0.00428305601824	0.00374837751231	0.00201498446905
à	0.0514451132946	0.205477442976	0.100219343552	0.347920033786	0.266276843902	0.012966737981	0.00493877611938	0.00173780671115	0.00099237910529	0.000677688324998	0.000644221725394	0.00198405590608	0.0015445315141	0.00317508395635
t	0.0177483607315	0.072110053992	0.0457197205173	0.388705004595	0.438587491301	0.0239208619937	0.00493222727313	0.00184886280372	0.000902937645097	0.000536216858333	0.000547241851798	0.00159587686869	0.00114623137137	0.00169896648212
t	0.0109048586772	0.110164743331	0.0272266191724	0.400481021532	0.320110190434	0.0630867923312	0.019550154091	0.00975260003457	0.00545854422503	0.00620468621944	0.00906585219393	0.00860266145623	0.00694618262379	0.00244509965737
