 	voglio	che	Maria	venga	domani	</S>
i	0.96610745	0.0037610692	0.020065987	0.0012889687	0.0058424045	0.0029341044
t	0.84068745	0.0101962403333	0.108520133333	0.00264849183333	0.0332841895	0.00466348823333
è	0.786921083333	0.0247993747778	0.136958997778	0.00320849474444	0.0434615928333	0.00465048051111
l	0.674342927778	0.227134721593	0.064969202926	0.00495230721481	0.0185518556111	0.0100489852704
o	0.342590122593	0.579492007198	0.033071002442	0.0153296017383	0.0147736978704	0.0147435467568
n	0.128877819331	0.708493012399	0.101217081947	0.0320025192461	0.0168200032901	0.0125895395856
a	0.0695837582437	0.663061014133	0.137995408316	0.0562946644154	0.0298970947634	0.0431680675285
r	0.0486052239812	0.443114160711	0.316256467105	0.0998619828051	0.0404768155878	0.0516854103762
t	0.0189956540937	0.282448326237	0.383389554368	0.107345460935	0.0272984928626	0.180522584659
i	0.0297111012312	0.334409218746	0.194371536789	0.160728843645	0.0362821286209	0.244497209886
à	0.0334608957437	0.233897701915	0.20650231893	0.223659524548	0.189481631207	0.112997935295
v	0.0141135638146	0.083980473305	0.410521659643	0.186366594849	0.254735157069	0.0502825500983
v	0.00523999110487	0.031563675635	0.381936369048	0.115120954283	0.12565678669	0.340482238033
r	0.00200807642829	0.0133271106783	0.131000615849	0.0580413874277	0.04593435113	0.749688492678
i	0.00139005226943	0.0100937058261	0.0464971092163	0.167723952476	0.115979068277	0.658316150893
i	0.00350465252314	0.0157533876087	0.0220298103388	0.230086227492	0.411519399426	0.317106547964
M	0.00409678877438	0.0147398611029	0.0161124647796	0.189829319164	0.647609513142	0.127612051655
a	0.00962415042479	0.019118287601	0.0096465987932	0.262452483055	0.620140551047	0.079017921885
r	0.0109748849683	0.018811095857	0.00475083683107	0.236358021018	0.679731770349	0.049373372395
ì	0.00434796714943	0.007509001809	0.00291407224369	0.166986130339	0.71006315345	0.108179655898
a	0.00506283671648	0.011108680803	0.0263007016812	0.17884182678	0.64740936115	0.131276576299
</S>	0.00695534535824	0.0166940209015	0.0496863888406	0.18038495339	0.671572980575	0.0747062846495
