 	nella	pasta	metti	sale	vuole	il	sale	</S>
s	0.95612952	0.029970845	0.00399170755	0.00257331525	0.001153955885	0.000193045955	0.00093464134	0.00505296218
t	0.95852964	0.025036434	0.00508740251667	0.00295867651667	0.00160291566167	0.000359502741667	0.00144949954667	0.00497593936
i	0.930303986667	0.0516474886667	0.00769181183889	0.00291600217222	0.00317427792056	0.000878274630556	0.00145537961556	0.00193280533333
p	0.614846437222	0.0938156228889	0.12027507228	0.110085229291	0.0224180996402	0.000924560476852	0.0351002650719	0.00253474079111
à	0.292200830741	0.26879663763	0.207115824093	0.147394610597	0.0341049382134	0.000889877458951	0.046746001524	0.00275128561704
s	0.184756615914	0.42942977921	0.260697388031	0.056813248699	0.0308556777378	0.00355901775298	0.0236014796747	0.0102867681257
t	0.079759840038	0.35231328307	0.311487472677	0.024510373033	0.0246689422459	0.160786690918	0.0182629315582	0.0282104387086
a	0.0341711250793	0.18812151569	0.491510140892	0.0142694281443	0.0185769054153	0.216197989639	0.0118582531861	0.0252946405362
v	0.0172983484731	0.0695875155633	0.670952770297	0.0841512673814	0.0320079118051	0.0781714745463	0.0380225113954	0.0098081900454
à	0.00700841180437	0.0274602336211	0.730116880099	0.120429184127	0.0376984922684	0.0275510020488	0.0453040414651	0.0044317467418
l	0.00356366601146	0.010150682507	0.8202789267	0.093405619709	0.0332518970895	0.0130238455496	0.021944482155	0.00438086307393
e	0.00553665688049	0.00654031003567	0.5886257269	0.231554389903	0.0763842670298	0.0303450315165	0.0482627867183	0.0127507970246
à	0.00625994656016	0.00524509406856	0.2381204363	0.544271339968	0.0998477523433	0.0339661487055	0.0578502822394	0.0144389716749
l	0.00240992328672	0.00194009661952	0.0954665431	0.696137106656	0.145012240781	0.0128924483018	0.0380557170798	0.0080859195583
a	0.00231146202891	0.00155398707984	0.0581644300333	0.555665635552	0.236412606927	0.0263819633006	0.0844362640266	0.0350736585194
e	0.0101735531096	0.00931906269328	0.0401890796778	0.380359061851	0.250858902309	0.1063876011	0.102184441342	0.10052829284
t	0.0131471271699	0.0128151900978	0.0234406263926	0.270211320617	0.375126334103	0.1139464218	0.0989681037807	0.09234486428
è	0.00631193335663	0.00615629989927	0.0135794886309	0.185976503539	0.586411821368	0.0437401225333	0.123273344594	0.03455048776
l	0.00228026063654	0.00216727964142	0.00869424827697	0.121559384513	0.711280950456	0.0394024380111	0.0970231525313	0.0175922965867
i	0.00124174432985	0.00091124532214	0.00699782349232	0.066262652171	0.608873593485	0.14300019267	0.140209395177	0.0325033548622
t	0.00108712007662	0.00071206120738	0.00641198986411	0.0288131857237	0.450596887828	0.17793560589	0.297828698392	0.0366144756207
à	0.000588250992207	0.000493190045793	0.0034019268547	0.0135003337746	0.371094955943	0.10111400163	0.492967582797	0.0168398043736
l	0.000232745876736	0.000203175118598	0.00221347541823	0.00601809909153	0.300700415314	0.156838778543	0.515486084266	0.0183072739579
a	0.000773908904912	0.000320161099533	0.00485067207274	0.00367896809718	0.222826165105	0.237109689514	0.505545101422	0.024895397986
</S>	0.00141090320246	0.000526582949767	0.00812429553637	0.00335491619859	0.141362147553	0.241671389757	0.578375000711	0.025174855493
