 	Marìa	però	sta	ora	sta	seduta	nel	giardino	e	non	può	rispondere	al	telefono	non	può	parlare	al	telefono	</S>
e	0.91925417	0.075170545	0.00090120077	0.00128509198	0.000231776595	9.54189e-05	7.3471487e-05	0.00010654732	0.000108167785	8.21878265e-05	9.1046464e-05	2.87698345e-05	4.9222626e-05	8.7820745e-05	0.0001280839275	0.0001709181975	0.00034722962	0.00039021805	0.00074753787	0.0006505409
M	0.635231700667	0.356171299667	0.00396899653667	0.00094969258	0.000309866708333	7.98046183333e-05	6.09635106667e-05	9.2608852e-05	9.48841763333e-05	7.65125255e-05	8.85315942667e-05	2.60279541667e-05	4.03230796667e-05	0.000161492868333	0.000124300970167	0.000164261236833	0.000280364618667	0.000344908876667	0.000924593823333	0.000808819766667
a	0.537176310889	0.447999701222	0.00499236482556	0.00106248026	0.000381720316111	0.000128039401111	0.000113313348556	0.000113961372667	0.000110543323444	0.000222632795167	0.000205895721022	0.000155129291722	0.000104748748556	0.000174106232778	0.000465278451056	0.000545557099944	0.000387656168222	0.000357757052222	0.000596659951111	0.00470613852222
r	0.51417567363	0.464578121741	0.00584983492185	0.00368754545333	0.000305156918704	0.00014882476037	0.000132621267185	0.000165379387556	0.000166972204481	0.000271944618722	0.000245299610207	0.000196370162574	0.000126726093852	0.000176030180926	0.000583553662352	0.000676276453648	0.000453910747741	0.000380772457407	0.00100648762704	0.00667255244074
ì	0.256732867877	0.70654956058	0.0254966349739	0.00465408628444	0.000382625006235	0.00013167574679	5.99225947283e-05	0.000150812868185	0.000139731940494	9.5868389574e-05	8.70034256023e-05	7.09186197247e-05	5.50022577173e-05	0.000169755044975	0.000204239902784	0.000235304474883	0.00019493595658	0.000194042120469	0.00110703462001	0.00328799793325
a	0.158212249292	0.793564820193	0.0308621453246	0.00319885956148	0.000408918302078	0.000230765325597	0.000269559776243	0.000175287425062	0.000263471389165	0.000511613542858	0.000726399510867	0.000649453760108	0.000675901681339	0.000139090056325	0.00219851480426	0.00240351966163	0.00124003985119	0.00101195486816	0.000748655484337	0.00250876973075
p	0.0644811634307	0.812900273398	0.0909926054415	0.0128028971872	0.000740677000693	0.000300732675199	0.000390125792081	0.000205664138354	0.000329656181055	0.000653779154619	0.000949792716956	0.000844753470369	0.00089063874378	0.000242049865442	0.00288030906475	0.00314701152054	0.0016174847824	0.00133902854272	0.00167257329478	0.00261877614358
e	0.0395422181436	0.739609157799	0.15433073848	0.0416856890624	0.0013586186669	0.000853239241733	0.00065145249736	0.000281026719451	0.000387657695018	0.000819215891873	0.00109597305232	0.000542562907123	0.000539487197927	0.000245170001814	0.00342426248492	0.00398632594018	0.0022593369928	0.00157180760091	0.00190533796493	0.00491066604786
r	0.0301750920812	0.570624145933	0.23689805616	0.128822559687	0.00755097988897	0.00123328750058	0.000711840762453	0.00058588627315	0.000443531258339	0.000868666079458	0.00113243511511	0.000445237959041	0.000432652643642	0.000520915923938	0.00358948172031	0.00424574746939	0.00245420379027	0.00164694456697	0.00177800518831	0.00584030198262
ò	0.0115557414604	0.318298796978	0.497935385387	0.147910687896	0.011993559963	0.00112760318686	0.000348817510818	0.00057488423105	0.00028251048278	0.000327853740319	0.000412186052703	0.000170541413014	0.000174725513214	0.000575745726979	0.00123148347544	0.00145579981713	0.00085495574609	0.000625445795657	0.00148446258944	0.00265881801421
s	0.00504770540347	0.163600192326	0.707724681796	0.0903859972987	0.021609688321	0.00577609979562	0.000718658130273	0.00067516165035	0.000404912297593	0.000167566321773	0.000183647299901	9.74642176713e-05	7.6254998738e-05	0.00025755393466	0.000448765841813	0.000528911635043	0.00031349029653	0.000235480519886	0.00061158229648	0.00113618388807
t	0.00215738919449	0.0825015703753	0.738306547265	0.0702316707662	0.0491289544403	0.0210851959319	0.00867667891009	0.00321929358345	0.00515931216586	0.00230221408392	0.000952040398967	0.00268051554922	0.00182555717291	0.00108296591822	0.0011893370206	0.00111426800301	0.00131189045668	0.00192788878796	0.00411747213883	0.00102924822602
è	0.00124127930816	0.0313944873918	0.609265202422	0.171894058589	0.0973893031468	0.0383407243106	0.0122675534034	0.00554781639448	0.00713830522195	0.00308106922797	0.00124057920966	0.00379156725974	0.0024733115843	0.00151291155274	0.0014979264802	0.00136592191767	0.00169604693556	0.00254850856932	0.00535710635628	0.000956320082007
