 	vivendo	la	mia	figlia	la	avevo	portata	alla	chiesa	</S>
z	0.89856535	0.0334445295	0.002266983485	0.001069575915	0.00075800238	0.0025880365	0.00215133155	0.0029372429	0.01613522587	0.04008373085
ì	0.81602166	0.113974298167	0.00296191466167	0.001194089105	0.000704541903333	0.00284537596667	0.00247706091667	0.00283454576	0.01744175729	0.0395447767203
s	0.687348976667	0.233971499389	0.0109168942206	0.00213884506833	0.000685183311111	0.00247457448889	0.00292701520556	0.00148292701333	0.0443281710967	0.0137259385104
o	0.422909330889	0.457130699796	0.0313116820735	0.00642281048944	0.00635791413704	0.00681653462963	0.00317678976852	0.00380104380444	0.0565455313656	0.0055276556368
n	0.159930106796	0.712294086599	0.0348652156912	0.00679774789648	0.00912086504568	0.0106673878765	0.00698647645617	0.00420977143481	0.0524338461219	0.00269452747893
t	0.0571308365987	0.697817848866	0.10534649523	0.0151601313655	0.00525967968189	0.00818838095883	0.00908067005206	0.00531813564494	0.095175443374	0.00152243429298
a	0.0232619566996	0.658191482955	0.185132531743	0.0250858797885	0.00573248189396	0.00599315665294	0.00571734171735	0.00638291444831	0.0837872297913	0.000714996334327
e	0.0138599892332	0.489037697652	0.289235917248	0.12624425393	0.0105660589647	0.00509429515098	0.00344825697245	0.0116198217161	0.0445983219304	0.00629535651478
k	0.0113005710777	0.256076675884	0.288963477083	0.182566894643	0.0300667753216	0.033474098317	0.0750624265908	0.0133078167387	0.0974336473101	0.0117476338383
i	0.0180316760259	0.187359418628	0.183277490361	0.248382101548	0.0620352684405	0.0579642861057	0.101004444864	0.0126085520796	0.11531745377	0.0140193219461
a	0.0190846709086	0.090844223576	0.13220105212	0.500179500516	0.0691348408135	0.0366898588686	0.0368101265547	0.0256306040265	0.07379485459	0.0156302896487
t	0.0101706267029	0.0375214495587	0.0586332997067	0.513978743505	0.108903658271	0.0716677784562	0.0692353311182	0.0236396375422	0.0938381168633	0.0124113725496
è	0.0125603580676	0.0223522778529	0.0255730492356	0.384614514502	0.23204530609	0.118391584152	0.0849142690394	0.0132263673807	0.0985220956211	0.0078001733832
r	0.0117815835892	0.0129007488176	0.0146301197452	0.439059761501	0.302474425363	0.0982516260507	0.0415292166798	0.00975100246023	0.0657839185404	0.00383758461107
a	0.0107291520964	0.00760367080587	0.0123467760817	0.415896893834	0.381621288454	0.0825853520169	0.0277110615599	0.00792309848674	0.0495279585135	0.00405471425369
m	0.0102396222755	0.00420082173529	0.0101236273606	0.342985071278	0.500313912818	0.0680121360056	0.0173052632866	0.0103510838289	0.0323968459712	0.0040715855679
u	0.00967111500183	0.0029038405451	0.0068924368202	0.249836266093	0.552618887606	0.116960850669	0.0162625815289	0.00995428160963	0.0323427781237	0.0025569442393
i	0.0113477103339	0.0036772135817	0.00494821104007	0.108507859031	0.443010982535	0.299879583556	0.0558328325096	0.0194572512032	0.0476941457079	0.00564422474643
n	0.00581758329463	0.00272301765057	0.00283564774669	0.0477916702103	0.246445017512	0.427326111185	0.19219010417	0.0214121464011	0.0473505715693	0.00610814561548
