 	pure	che	ti	vedo	una	volta	non	ti	dimentico	mai	</S>
p	0.971482085	0.01398752	0.000948328615	0.00041563071	0.00030817722	0.00012170478	8.5934105e-05	0.00032233139	0.00023813754	0.00114620976	0.01094389785
ù	0.862986698333	0.120915174	0.00246288253833	0.0005229107	0.000337466973333	0.000124938685333	0.000186814831667	0.000451109073333	0.000235901366667	0.00115526854	0.0106208005833
r	0.614154789444	0.359473968	0.0183843048461	0.00141489835667	0.000862780111111	0.000287267403778	0.000205135240556	0.000398047091111	0.000174002070222	0.000646954313333	0.00399783379443
u	0.316992641148	0.620190532667	0.0436349836154	0.00887533531889	0.00298811797037	0.000693091834593	0.00128095609685	0.0014590054637	0.000852158128074	0.000769954584444	0.00226321623148
k	0.113771364916	0.753551887556	0.0999908112051	0.0195080201063	0.00449176859012	0.00126942701153	0.00161934781228	0.00182977099123	0.00112736328602	0.00117004196148	0.00167014737716
a	0.0445610168387	0.734760295852	0.159496833735	0.0442176110354	0.00562248153004	0.00151578847051	0.00260584831743	0.00196813103374	0.00111529373867	0.00126128658716	0.00287539652572
s	0.0221702424129	0.554992858617	0.175811257912	0.212653251678	0.0157677848433	0.00453450315684	0.00293310202814	0.00229596424458	0.00144499464622	0.00311161266239	0.00428447747524
e	0.0123992549376	0.366161499539	0.185819585971	0.375753513893	0.0202902159478	0.00592659071895	0.00639562679838	0.00223038831486	0.00151242561541	0.0038641305208	0.0196467936917
t	0.0080809604792	0.232561969846	0.15805839199	0.520274621298	0.0338505146493	0.00902877590632	0.00754273649346	0.00208759550495	0.00139253173847	0.00301702604027	0.0241048747972
o	0.0051283611264	0.110777526615	0.10827934733	0.690289953766	0.0427766018831	0.0102762154354	0.00814650239182	0.00192371703498	0.00137509541282	0.00273003361342	0.0182966361657
r	0.0037778984088	0.0612702265383	0.0703742424433	0.759088014589	0.064622650961	0.0112677112785	0.00834555156327	0.00179362643499	0.00128537950427	0.00206820550447	0.0161064898219
ò	0.00230889068293	0.0274545781794	0.0444255324811	0.82016762153	0.081647677987	0.0115160311595	0.00316131058709	0.00090757358833	0.000672140321423	0.00143624048149	0.0063024109073
m	0.00116866098098	0.0143583943598	0.0471296011604	0.814594873843	0.0863316536623	0.0081371647865	0.00539377882903	0.00520118054944	0.00699242839381	0.00649740620716	0.0041948421691
ì	0.000666431200327	0.00641629661993	0.0386759907201	0.734760691281	0.166934727887	0.0165114929288	0.00724200184301	0.00731870691648	0.00960261433127	0.00877597533572	0.0030950527197
a	0.00375781316678	0.01090032474	0.01919715824	0.55503416376	0.323586939296	0.0329698709763	0.0136131935143	0.00865572970549	0.0108688403104	0.00766173837857	0.0137542295699
f	0.00522587075559	0.0147443149133	0.0107891797467	0.324812751253	0.519954029765	0.0643682099921	0.0145219365281	0.00888777680183	0.0110781515701	0.00795499645952	0.0176627872233
o	0.00544539311853	0.0169823633044	0.00837409891557	0.182507937084	0.652284676588	0.0744605119974	0.015186862866	0.00992648216728	0.0110327373234	0.00869542648651	0.0151035127744
r	0.00528084980618	0.0152303142015	0.00624542507186	0.103861375695	0.638131805529	0.167787703999	0.0154239699553	0.0109987724891	0.0114727019078	0.00979192682884	0.0157751426581
à	0.00299059673539	0.00829477116717	0.00392632119062	0.0596295412317	0.635076781843	0.230741601333	0.0172657986518	0.0148525675964	0.00925092426927	0.00828503327628	0.00968606408603
e	0.00256589327846	0.00657877035572	0.00324931166354	0.0363480847439	0.539433260614	0.326986543778	0.0269088065506	0.0209181975321	0.0160194515898	0.00865209142543	0.0123396248287
n	0.00182267802615	0.00413087551857	0.00198182592118	0.0223448359146	0.373119120205	0.522447197926	0.0220271475169	0.0180200725107	0.0151202096299	0.00802325847514	0.0109627899096
