 	il	cibo	ee	vuole	mangiato	subito	e	presto	</S>
t	0.92280133	0.0402809645	0.0111287705	0.0080272047	0.00118977865	0.000716611665	0.0021793861	0.00238368005	0.01129228585
o	0.66352165	0.208123475833	0.0158450505	0.0147268397	0.00930874131667	0.006962640955	0.0489528632667	0.01556214315	0.0169966002833
f	0.276195377067	0.553772798611	0.0343550451667	0.0178727629	0.0119524197056	0.008875706905	0.0638923953222	0.0213980423833	0.0116854327211
à	0.095564886589	0.814764836204	0.0347571060556	0.0115509535	0.0044054041352	0.00307676480167	0.0220512254274	0.0097054171611	0.0041233449337
i	0.035340605663	0.915190372068	0.0244150526852	0.0069616805	0.00199845624507	0.00159170121389	0.00834494386247	0.00389536630037	0.0022617783779
e	0.017866671521	0.773503367356	0.103797839562	0.00653590463333	0.00339195458169	0.00532303110463	0.0120248399208	0.00571634831346	0.0718400534593
e	0.0159056811737	0.429994845785	0.226367353187	0.0106629375444	0.0072620802939	0.0112050333682	0.0302577036403	0.0102425394378	0.258101834486
t	0.0107465328912	0.190410511928	0.398116417729	0.0424541195148	0.00888458126463	0.00951114812273	0.0363523848801	0.0286651481459	0.274859171495
è	0.00619684479707	0.112925163976	0.619754439243	0.0697308411716	0.00839936008821	0.00523698560758	0.0262145066267	0.0326684060486	0.118873501165
l	0.00424098943236	0.104117235992	0.693336246414	0.0931134850572	0.0195176656961	0.00433614843586	0.0179549858756	0.0208571896829	0.0425261004217
i	0.00406868011079	0.085698175664	0.568372082138	0.129893571686	0.107943906232	0.0413343491453	0.0254989932919	0.0214642408943	0.0157260226406
f	0.00371523587026	0.0395625837547	0.354326350713	0.253960573895	0.156504252077	0.0549349733818	0.030242498764	0.100062163631	0.00669139001353
a	0.00382283232342	0.0198843597849	0.191697800238	0.414332487965	0.170663824026	0.0419314247939	0.023890564588	0.12695870121	0.00681803367118
m	0.00624581497447	0.014013156495	0.109216622079	0.445238775988	0.239542998009	0.0634486049313	0.024150889196	0.08774740707	0.0103957545571
è	0.00477556473149	0.00706180129833	0.056664279693	0.457004045329	0.265445006003	0.106546894977	0.0251365900653	0.0697198369233	0.00764598769237
n	0.00174764401716	0.00307298626611	0.0283640808977	0.44963135511	0.337084795334	0.125233650326	0.0218569790218	0.0286749835411	0.00433352397079
o	0.00109360070572	0.0022659878887	0.0174302416326	0.289744735037	0.410345135111	0.228042278775	0.0278488153406	0.019099462847	0.00412975009026
s	0.000885802301907	0.00178802267957	0.00922922837753	0.168329208346	0.40253217837	0.274147882925	0.0443760151135	0.0958103426157	0.00290130466342
ù	0.000375163907302	0.00083736554319	0.00386094269251	0.130027046115	0.36023513279	0.309349060975	0.0720239083712	0.121780505539	0.00151085077447
b	0.000163382164767	0.000512304864397	0.00202272443084	0.0796479233717	0.373617147597	0.402922680325	0.0823640851237	0.057575331513	0.00117441714482
i	0.000804164010589	0.00184704517147	0.00471343094361	0.0526228477906	0.320107652532	0.427889433442	0.117846230708	0.0697124688377	0.00445675231494
t	0.00107164390686	0.00229607246716	0.00544816347454	0.0256245432635	0.179293277511	0.379945624481	0.196182226903	0.204012866279	0.00612560080498
o	0.00126930370562	0.00240897389905	0.00538008465151	0.0180670074212	0.108963163504	0.230450414827	0.256462835634	0.37245778876	0.00454040646833
è	0.00135479494187	0.00268539253302	0.0072107745505	0.0160657774737	0.067886861168	0.129164226609	0.236252361878	0.53402622292	0.00535358148944
p	0.00053573802339	0.00122827536434	0.0044151139435	0.00847368539123	0.0390962587227	0.080640851203	0.244501970626	0.61648082764	0.00462726218315
r	0.00020433985923	0.00053485977478	0.0018798552745	0.00602784503041	0.0559645455742	0.183720394401	0.280168333542	0.46418140588	0.00731838041438
è	9.86385797433e-05	0.000323708721593	0.0011557829915	0.00529010474347	0.0616609218581	0.211155048134	0.214595111181	0.493447445293	0.0122732258048
s	4.11090467478e-05	0.000157403843864	0.000595884147167	0.00221176077116	0.0231625265527	0.0909814260447	0.19120879706	0.668237381764	0.0234037296016
t	5.67199277493e-05	0.000164425291288	0.000480116799056	0.00133875944705	0.0119839054509	0.0445273033482	0.207726652353	0.619320667255	0.114401490867
o	0.000450828645916	0.0017590253671	0.00672377189969	0.00643849654902	0.0313062244836	0.0892297691161	0.171889870784	0.554870962418	0.137331075622
</S>	0.000811427872958	0.00328108883355	0.0128249334498	0.0114262452745	0.0515348102418	0.147574459558	0.140712175392	0.551869731209	0.079965125811
