 	le	melanzane	devono	girarsi	dopo	le	cucini	</S>
e	0.9877046	0.00304894418	0.0018406678	0.00064717584	0.0023537928	0.0013909141	0.00188224773	0.00113162673
m	0.874638046667	0.0561597165133	0.0135950294	0.00321075989	0.021960649	0.0048436315	0.00387756167667	0.0217146132433
a	0.651816595556	0.104900655504	0.0237008064667	0.00573779863	0.041712141	0.0167316228333	0.00696242032556	0.148438006081
r	0.372926342519	0.316823235168	0.0438389048222	0.00893490954333	0.057336869	0.0187512801778	0.00891994010852	0.172468556027
a	0.164378318173	0.643462758389	0.0529612982741	0.00857427804778	0.0513513492333	0.00907152892593	0.00630126327617	0.0638992273423
n	0.0848497522577	0.760399652796	0.0801598494247	0.00858583521593	0.0327393226444	0.00464565087531	0.00312323786539	0.0254967157808
g	0.0337898209526	0.823309597599	0.0891251518082	0.0122179207386	0.0269150615481	0.00272187435844	0.00243089305513	0.0094897151936
i	0.0225430073175	0.889453512533	0.0573341682694	0.0087277157462	0.0141955451827	0.00241331968615	0.00142655772504	0.00390621216453
à	0.0154087413392	0.860455947511	0.100809818423	0.00498846608207	0.0092502550609	0.00527390499538	0.00134368721501	0.00246920422151
n	0.00698793511307	0.729186225837	0.233139179474	0.012387544694	0.0068147139203	0.00727016289846	0.00209587223834	0.00211837459717
e	0.00960654113769	0.478097881946	0.421162066491	0.025035894898	0.0453320758734	0.0151107371995	0.00294401217945	0.00271077298906
è	0.0104557206126	0.219278706315	0.62522748883	0.0351668982993	0.0742339409578	0.0202934030665	0.00538958015982	0.00995427359635
n	0.0044688625042	0.0932061394383	0.750077556277	0.0776424360998	0.0462587886526	0.0122177138555	0.00528425298661	0.0108442773521
e	0.0040681619014	0.0492194901461	0.745108408759	0.102639495367	0.0709950972175	0.0149066921185	0.0045013490622	0.00856130860403
s	0.00403578456713	0.0239637178487	0.63143613292	0.217192468456	0.0940929164058	0.0160231933728	0.00528492432073	0.00797083416801
e	0.00266687305571	0.0166664577496	0.50166580764	0.344003542819	0.105299086135	0.0143807414576	0.00628694494024	0.00903051068934
g	0.0020617573519	0.0123485598165	0.391911229213	0.43664838094	0.127175762045	0.0137909362192	0.00657229951341	0.00949106222978
i	0.00139839698397	0.0119795971722	0.287238143071	0.572039983647	0.101886194015	0.0124802001397	0.00641177170447	0.00656567640993
r	0.00112899092132	0.0115115494341	0.214591011024	0.618983904549	0.129184768005	0.0124427130466	0.00634443833482	0.00581256846998
è	0.00060841401044	0.0050650794547	0.146649977008	0.641837088183	0.184113756002	0.0135367993489	0.00495604541161	0.00323283468999
t	0.00032513540348	0.00314632621823	0.114178015669	0.665472416061	0.180448788667	0.0213531931163	0.0116555433372	0.00342060453
s	0.000199776637827	0.00205976963941	0.0856200405563	0.626770225354	0.129602048222	0.0511123687054	0.0546321957791	0.0500035739433
i	0.000445064949276	0.00158585744647	0.0409388230521	0.423604598451	0.332146004741	0.0701424145685	0.065817048593	0.0653201773144
d	0.000562559826425	0.00102275518882	0.021067284884	0.325500209484	0.493511444914	0.0724408131895	0.059166489531	0.0267284377715
ò	0.000329672423808	0.000671270769607	0.0125807483613	0.298727246495	0.474918134971	0.139184256063	0.0610415645103	0.0125471106372
p	0.000159016442936	0.000645404189869	0.00746522695377	0.288785462165	0.43856868499	0.182208802021	0.0759234995034	0.00624392132573
u	0.000849759887645	0.00153963029662	0.00748015941792	0.254683856388	0.418694254997	0.189335790674	0.119193919834	0.00822265350858
e	0.00209486056255	0.00566617819887	0.00765830247264	0.106704086129	0.479244171666	0.235616880225	0.138750793278	0.0242647151695
m	0.00219591412085	0.00729947239962	0.00614777279088	0.060360157043	0.442387470555	0.305194106742	0.143377457759	0.0330376047232
a	0.00288970984028	0.00630209306654	0.00565187489696	0.043199253681	0.321317620185	0.399478525581	0.201951579253	0.0192093440077
r	0.00290417141343	0.00482891342218	0.00492864009899	0.028840970227	0.173464733395	0.425800365194	0.337453289751	0.0217789281026
è	0.00127653704781	0.00205964287406	0.002314143133	0.0164871536757	0.117217851132	0.415382518398	0.422123526584	0.0231386429009
i	0.000893463825937	0.00365058489135	0.004502498011	0.0174431818252	0.141717527044	0.346658589466	0.466035898861	0.0190982905003
</S>	0.00106516746297	0.00592334694567	0.0072763855055	0.0228823479126	0.173741483522	0.264513759733	0.49944719943	0.0251503402501
