 	il	medico	mi	ha	detto	di	non	mangiare	dolci	però	a	me	mi	piacciono	e	li	mangio	</S>
o	0.58194505	0.034201475	0.00850552215	0.01038182715	0.004857351985	0.001632582165	0.00076090003	0.001951540835	0.00790353212	0.0026194296	0.00347586003	0.004492905935	0.004616045185	0.02017602436	0.042170455165	0.02596793514	0.21169512895	0.03264649705
m	0.271202751	0.241405285	0.0137581338167	0.01351438705	0.012699501995	0.002709735155	0.000859988486667	0.003922162045	0.00952555304	0.00282506036667	0.00369989724333	0.00462264988833	0.005649263695	0.0405993294533	0.0469528867217	0.03033191638	0.22151930165	0.0742022390167
e	0.103511391	0.33471122	0.105405396939	0.01489213435	0.0172965973317	0.018483747485	0.00792810730556	0.006906920715	0.00664883968	0.00171572048889	0.00276486364778	0.00340766553944	0.00323532203167	0.0374809048178	0.0212691285739	0.09532579346	0.0857365712167	0.133279693006
s	0.0409302393167	0.424320958333	0.16240403898	0.02677744845	0.0111098831106	0.0226221367077	0.0101551529619	0.00597704473833	0.00419690872667	0.0011725519163	0.00224980044926	0.00284890792648	0.00140861931056	0.0180899199393	0.0088269246913	0.112725354787	0.0314059895722	0.112778138002
s	0.0152441985556	0.721597232778	0.101642377993	0.03164750915	0.00674271920353	0.00871595891523	0.00346760678397	0.00280296234611	0.00217975397556	0.000600090935433	0.000931436859753	0.00104105236883	0.000592305201853	0.00999927587977	0.00411850608043	0.0378828332957	0.0115734824807	0.0392207497673
è	0.00750341571853	0.810300454259	0.070954129331	0.0533794727167	0.0105414459012	0.00419294055508	0.00128319617132	0.00192163308204	0.00165629645852	0.000262435450478	0.000391499556584	0.00039328024161	0.000219842633284	0.00531125664326	0.00153880485414	0.0128916322686	0.00400841173357	0.0132498631101
r	0.00425430607284	0.802817628086	0.0807310514437	0.0719590075722	0.0151796373004	0.00342312243503	0.00102354479711	0.00227677602735	0.00152172535284	0.000169604085493	0.000287808478861	0.000188939212537	8.9410315428e-05	0.00500455499775	0.000594867002047	0.00443293715953	0.00141254740119	0.00463246662437
e	0.00909512779095	0.587474356029	0.123529747148	0.218330642524	0.0312551324335	0.00447243474501	0.0016694228657	0.00477830447578	0.00671167175095	0.000824171201831	0.000714919292954	0.000345226897512	0.000163290635143	0.00506218066592	0.000337462474016	0.00244289395318	0.000577910025397	0.00221506760812
m	0.0109598589303	0.27979867201	0.128939807049	0.441937347508	0.100805307478	0.00646014838167	0.00303142288857	0.00659833149193	0.0100354693836	0.00157453363394	0.00130405763098	0.000487346579171	0.000545166138381	0.00358164122197	0.000358753324672	0.00182917104439	0.000447221060132	0.00130576474604
u	0.0179205343101	0.13741170067	0.086025328683	0.593088882503	0.125769573826	0.00723668946056	0.00542992539619	0.00619703466398	0.00800332692787	0.00131171877798	0.00120856627699	0.000456498683057	0.000619891876127	0.00322811214066	0.000372804424891	0.0028512900748	0.000458903853377	0.00240927255868
