 	è	che	sono	ancora	svegli	che	ha	la	luce	accesa	</S>
è	0.8698884	0.120369904	0.00812532365	0.00049611309	6.1584045e-05	7.4067945e-05	9.46149975e-05	0.00010972741	2.91445265e-05	0.00045550078	0.000295675175
n	0.695167086667	0.286001791333	0.0169154528833	0.00111882300667	3.07353647667e-05	4.16741333333e-05	6.57384575e-05	8.4480002e-05	1.52248229333e-05	0.000402575166667	0.000156422603667
a	0.397520258889	0.515743063778	0.0813798142944	0.00415825800222	0.000138244564689	0.000154987152778	0.000161833255833	0.000114935429333	5.26037624111e-05	0.000369696562222	0.000206300019889
s	0.15676516363	0.582965641259	0.249485014765	0.00834921200074	0.000207575924896	0.000238963680926	0.000330637065278	0.000265731793111	7.4681805137e-05	0.000857754154074	0.000459609629963
t	0.05534898221	0.580231633753	0.348268388255	0.0110203363336	0.00127994913497	0.000439961306975	0.000465943928426	0.000344656581037	0.000250846182712	0.00187103641802	0.000478240476654
a	0.0233900574033	0.441657321251	0.512525579418	0.0172444994445	0.00171661375832	0.000549974825658	0.000426801182809	0.000245471173679	0.000305929678904	0.00171202174934	0.000225732443551
s	0.0111604623011	0.211773067084	0.719496059806	0.0435679064815	0.00171708456611	0.00121896881522	0.00264742883427	0.00240560622123	0.000260197610968	0.00479153809311	0.000961696932517
ù	0.00522431926703	0.112975509028	0.774119386602	0.0898101588272	0.0022756825887	0.00167000520507	0.00350315086476	0.00314546635374	0.000247204454989	0.00582219099104	0.00120692248917
n	0.00306670162234	0.0697014930093	0.744495495534	0.152821056276	0.0189141991962	0.00195425700169	0.00178385287492	0.00153019023125	0.00058418888633	0.00356787585701	0.00158068287472
a	0.00664313307411	0.0527729416698	0.538614278511	0.353336275425	0.0270398863987	0.00702162286723	0.00623918395831	0.00206353877708	0.00100020287544	0.003314357619	0.00195456687491
n	0.00786625339137	0.0289460248899	0.33816812617	0.540906945142	0.0448170414662	0.0112901262891	0.0108025046528	0.00455347565903	0.00080999273848	0.0101084416397	0.0017310778083
k	0.00481623236379	0.0172919929633	0.241340022057	0.524707221714	0.156080617155	0.0154354844297	0.00889556855093	0.00514188265301	0.00314928961283	0.0210557862132	0.00208592876943
ò	0.0037675577546	0.0103243466544	0.134179496352	0.608948293905	0.185913132385	0.0244581964766	0.00712898351698	0.00311621401767	0.00400448619094	0.0167619331377	0.00139733966981
r	0.00172379542487	0.0041945137848	0.0638073904507	0.712445331302	0.173331054128	0.0233745028255	0.00564883617233	0.00203540243922	0.00273236771698	0.00925839377923	0.00144840790327
a	0.00286738178162	0.0036974049616	0.0399938178169	0.720556310434	0.159353347376	0.0379411159418	0.0187889797241	0.00405160454641	0.00364365057233	0.00732583569308	0.00178057350109
a	0.0128500948272	0.00887996345387	0.0239487722723	0.576647570145	0.226963935125	0.0764920519806	0.0325730752414	0.0107571281821	0.00422397262411	0.0148773886644	0.0117860259337
t	0.0162719992091	0.0122385044846	0.0169752057574	0.454461623382	0.279880845042	0.11732609066	0.0451200210805	0.0163084587274	0.0030148739747	0.0228241022215	0.0155782263779
s	0.010727603503	0.0114115581615	0.0132345065858	0.540766941127	0.154645097681	0.171716413553	0.0553805193602	0.0143877462425	0.00221678049157	0.0193391934072	0.0061735764593
ù	0.00675627974767	0.0076085970205	0.0085619085286	0.398510348376	0.0696884268937	0.374020261184	0.0981026587867	0.0145152274142	0.00403200886386	0.0159191228024	0.0022850814531
n	0.00247662441589	0.00273569864183	0.00342552730953	0.215860417459	0.102370867298	0.503243537061	0.123900029596	0.0174832891381	0.00858651215462	0.0175637602675	0.00235369968437
n	0.000934755365297	0.00104495826561	0.00151403783651	0.14900539082	0.205010785766	0.41417682902	0.092449446532	0.0182246937127	0.0392879723849	0.0282124324225	0.0501386963948
i	0.000741952861766	0.00078069037187	0.0013180413455	0.0629538996067	0.163593837122	0.437590209673	0.152631295511	0.0275122232376	0.0586089941283	0.0293773834742	0.0648914641316
t	0.000775068787255	0.000939666023957	0.0012906055485	0.0308354455356	0.096072495574	0.442990349891	0.225796048504	0.0871266824125	0.0394215930428	0.0511648891581	0.0235871628439
i	0.00146651182908	0.00162546807465	0.0021231561495	0.0185211808452	0.0734881989247	0.42640659663	0.267660059501	0.114642460804	0.0230969993476	0.057740415386	0.0132289764146
k	0.00195953244303	0.00231771809155	0.0025770427165	0.0105337193817	0.0321716577082	0.442054565543	0.3118621865	0.127070326935	0.0159275814492	0.0438905907953	0.00963512260487
a	0.00301305131434	0.00330385236385	0.00298859837217	0.00747859602723	0.0178668075027	0.379108988514	0.3719344355	0.153716035645	0.0117128294831	0.0418981992651	0.00697866133496
è	0.00323330603811	0.00312651172128	0.00312509789072	0.00621219897574	0.0065631559009	0.256469399505	0.449860231833	0.217501018548	0.0212106704944	0.0247942274217	0.00790421944499
c	0.00140598935937	0.00136565228876	0.00142037384024	0.00367482232525	0.0027221758003	0.163013496502	0.477158073944	0.298313899516	0.0282187641648	0.0164662344739	0.00624055568166
h	0.00053636001979	0.00050911397292	0.000590816866747	0.00210305980842	0.00149116933343	0.224139525501	0.433604894648	0.253914373172	0.0469898533883	0.0286045148246	0.00751634909389
i	0.000332725353263	0.000297414885973	0.000501699798916	0.00200912163614	0.00121174865781	0.199991496167	0.305870151549	0.220439614391	0.218005195796	0.0427815326082	0.00855928526463
o	0.00704994897775	0.00892717542866	0.00641005209964	0.018547844712	0.0096148067326	0.100240716389	0.21993564385	0.233858064797	0.284183498599	0.0652539298694	0.0459782729882
l	0.0111608426593	0.0149291358096	0.00959079336655	0.0259765002373	0.0140467459109	0.0812461987963	0.204766114617	0.286403961599	0.159285512866	0.131799637956	0.0607945276627
ù	0.00605164448643	0.00845881655987	0.00502485532218	0.0119348674458	0.00669038032363	0.0604430209321	0.196525514872	0.410450033866	0.113509300955	0.155759449319	0.0251521095542
s	0.00237330746881	0.00309040376529	0.00208380170073	0.00460584836193	0.00239431298788	0.033587706644	0.155822068291	0.458214444622	0.163432293652	0.162653749773	0.0117421100181
t	0.000842238139603	0.00107200198543	0.000775111613577	0.00171231490064	0.00104397355596	0.0189694158813	0.0924530387637	0.376763541541	0.308732934551	0.163585511258	0.034049984506
r	0.000322665768201	0.000397349743477	0.000325900758526	0.000732958170213	0.000572178718653	0.0110273802938	0.0500162792546	0.23020300118	0.51654200485	0.110681010086	0.0791792961687
o	0.0006204940344	0.000412317754492	0.00134486272018	0.0018743779934	0.000972395572884	0.0109250964313	0.0341049267515	0.140456494393	0.632190218283	0.104765391695	0.0723334180562
a	0.00326861457813	0.0037727094515	0.00469976614006	0.0134273133311	0.0132467823576	0.0327590121438	0.0636100309172	0.121787836131	0.493928479428	0.182152467232	0.0673469770187
n	0.00402610105938	0.00519922891717	0.00485938898002	0.0162922135104	0.0176809682192	0.0349060131146	0.0619390709724	0.089508223377	0.274361623143	0.415650789077	0.0755763926729
a	0.00304499118646	0.00355351520572	0.00292365346001	0.00725730957013	0.0073618897064	0.0212823047715	0.0355927589908	0.0761641061257	0.151750971048	0.648392263026	0.042676230191
m	0.00294141882882	0.00306527360191	0.00241151475334	0.00480254532338	0.0108522007688	0.0190557105905	0.0268805246636	0.0599933173752	0.144617853683	0.680750454342	0.0446291790303
m	0.00240540970961	0.0023526031673	0.00201490511778	0.00616298624113	0.0134553174229	0.0175429785302	0.0252296832212	0.0449652361251	0.146763459561	0.669670184781	0.0694372180101
è	0.00170640430987	0.00158476676577	0.00156749561259	0.00559549225704	0.00713325064097	0.0152153967434	0.0252909860737	0.047645550375	0.104632728187	0.735305081594	0.0543228343367
n	0.000662712395623	0.00064433565659	0.000618093010197	0.00202631769935	0.00321114931566	0.00699738611447	0.0123513610246	0.040052295125	0.0971749360623	0.779408837198	0.0568526217789
o	0.00342248155087	0.00301610114353	0.00354651470273	0.00390884300345	0.00295043687389	0.0177479370048	0.0205312776749	0.0516590717083	0.196704332021	0.639389802399	0.0571232122596
</S>	0.00650249177544	0.00570183407177	0.00677448985137	0.00679031050173	0.00427747643694	0.0316455000024	0.0333302488374	0.0662824258542	0.29472271601	0.5074468512	0.0365256156298
