 	mia	mamma	e	mio	padre	non	andarono	mai	in	Grecia	</S>
i	0.3689648989	0.60402849	0.00745473315	0.003857519	0.000188578946	0.000256523215	0.0056431684	0.00076258962	0.00104609195	0.003570428575	0.004226968925
m	0.1268682294	0.78563063	0.0466367194833	0.00454903016667	0.000294384176	0.000251502475	0.0054151234	0.00099629044	0.00144256298333	0.008908828025	0.019006727975
à	0.0456825515333	0.838737943333	0.0712575964944	0.00463547665556	0.000418435102	0.000307877385	0.006394446	0.00094110767	0.00134905709444	0.00870141715167	0.0215741292583
n	0.0172966880111	0.897784694444	0.0649175521648	0.00380051125185	0.000247850246	0.000199672149667	0.00383641886667	0.000532462203333	0.000720582256813	0.00321553736056	0.00744802521943
a	0.00869931347037	0.820391411481	0.149718434055	0.010026555684	0.000229173760667	0.000281630484556	0.00529012662222	0.000727725424444	0.000576660244271	0.00134423750685	0.00271466499648
m	0.0120996303568	0.534687653827	0.421577464685	0.019270202228	0.000899169286889	0.000723766328185	0.00633519394074	0.00141882044148	0.000705742261424	0.000900435522283	0.00138184842216
u	0.0157045574523	0.278725397942	0.612432574895	0.0664582827427	0.00267461429563	0.00246079277606	0.00957904171358	0.00257673778049	0.00242697530047	0.00150003190743	0.00546094084072
c	0.0098965557841	0.156934043314	0.624300701632	0.164629524248	0.00326569253188	0.00329091759202	0.0179423115712	0.00303399216016	0.00302930993349	0.00661220256914	0.00706471541357
e	0.0100117995614	0.066136739438	0.646012977211	0.229975634749	0.00615714741063	0.00405244043067	0.0167954965237	0.00201210762005	0.0015871283445	0.00769415056971	0.00956435160452
o	0.0148239845205	0.0369365714793	0.49569316907	0.38688975825	0.0145169121369	0.00454031197689	0.0238345875079	0.00162346294002	0.00169853534817	0.00421121500324	0.0152314505348
c	0.0108710700402	0.0220446097264	0.27634108969	0.611934186083	0.016877069379	0.00432541522563	0.0373710521693	0.00181801538001	0.00156242378272	0.00625081543441	0.0106041993616
i	0.0140656418801	0.0144771944755	0.168529748563	0.712273195361	0.030177389793	0.0114080639085	0.0304819337231	0.00237205609334	0.00241275656091	0.00603752067814	0.0077644096372
ù	0.0153283632267	0.0110799408252	0.088028740521	0.722651048454	0.0654132095977	0.0319045879695	0.0338362639077	0.0100008948644	0.0069912696203	0.00420604032605	0.0105595322124
r	0.00633091994223	0.00522575675173	0.036057199607	0.696030532818	0.117735861866	0.0716489826565	0.0339878453026	0.0133835239548	0.00741681897343	0.00461346594202	0.00756901095413
i	0.00701401724741	0.00954126206058	0.0231350683023	0.518988084273	0.180189067289	0.147160584219	0.0514612247675	0.0378925819849	0.00826128642448	0.00883252891401	0.00752423520138
m	0.0117814704158	0.0111465504869	0.0176375512674	0.284246318091	0.32524794243	0.21366784474	0.0566301665892	0.051644199995	0.0101436863415	0.0100626009713	0.00779161306713
u	0.0160246061386	0.0181620399623	0.0221487889225	0.198290082697	0.31799137281	0.20117318158	0.102010727196	0.0805977809983	0.0194188393138	0.0138499769904	0.0103325930224
e	0.0230510507129	0.0228911426541	0.0274168606408	0.139158032566	0.145912947937	0.139676450527	0.312435815732	0.115892411999	0.0314579484379	0.0164608486635	0.0256464983408
p	0.0282173792376	0.0116309548847	0.0166457693469	0.0839518758553	0.0733022866457	0.105488690176	0.535274805244	0.086719452333	0.0222955900126	0.0127857765545	0.0236874232603
ì	0.0203499212792	0.00581365872823	0.010170647249	0.0581806679518	0.0365171235486	0.0833426340587	0.666503321748	0.0879099174443	0.0124116972042	0.0100274467182	0.0087729275001
t	0.00769352895973	0.00264659990608	0.00589045704967	0.0327816723173	0.0638871435162	0.0928880486862	0.605648820583	0.154524002481	0.0181229100681	0.0111645287727	0.0047522587667
t	0.00363537255324	0.00107698073869	0.00264020924989	0.0173851066058	0.109947669505	0.199146949562	0.342780939194	0.216613670827	0.0539896010227	0.0276747299242	0.0251087749222
a	0.00242336178441	0.0014660928529	0.0024382542833	0.0076659028686	0.0803655491683	0.195749415854	0.245563865398	0.324027950276	0.0723663830076	0.0364876769747	0.0314455307074
n	0.00285814862814	0.00169000605097	0.00218056772777	0.00450230502287	0.0362099497228	0.101695587951	0.317854111799	0.374570336759	0.0560805236692	0.0883833436582	0.0139751056358
e	0.00796203587605	0.00347458605032	0.00444128827592	0.00432728240762	0.0222089119076	0.0647062729837	0.3229276606	0.34624219892	0.0633813712231	0.145933811219	0.0143945625453
m	0.038542780292	0.00459239608344	0.00659625275864	0.00446216973587	0.0220501976359	0.0418678896612	0.242987106867	0.42371219964	0.0889213370744	0.110766520406	0.0155011178484
à	0.0434927995307	0.00238723023781	0.00397112361955	0.00263087031196	0.018095770612	0.0284702856871	0.162991008956	0.509177676547	0.156884225691	0.0626885314687	0.00921044301613
i	0.0326762652769	0.00517361338927	0.0114954139065	0.0162902350707	0.0205795042707	0.0454580106957	0.180364082985	0.444205478849	0.15968476423	0.0760410051562	0.00803158973871
s	0.0586644744256	0.00709011772976	0.0164237559688	0.0220250212236	0.0226784309569	0.0547668582319	0.181640847662	0.367028169616	0.130021783743	0.130906321719	0.00875419144624
i	0.0544932634752	0.00776936034325	0.0152316516563	0.0139719086079	0.0107446586856	0.0262088824106	0.152285009221	0.375639356539	0.157348111248	0.180527603906	0.00578017534875
n	0.0346274718251	0.00836420754775	0.0128517276521	0.00992291348263	0.00552230472853	0.0140417079702	0.105997753074	0.281317283846	0.176642183749	0.338858081302	0.0118543571163
G	0.0245279384417	0.00523914468258	0.00724751531737	0.00553171010754	0.00350482024284	0.0174750734901	0.0667018976913	0.329288742949	0.165602814583	0.361639663767	0.0132406978054
r	0.0103353420472	0.00339022096086	0.00531348220579	0.00418288766918	0.00292114458095	0.0179458153634	0.0516293745638	0.33628774765	0.169525824861	0.305494267922	0.0929739220351
è	0.00388655266907	0.00188762964362	0.00254134351526	0.00201791141306	0.00279515879365	0.0085474269878	0.0272358838546	0.156331035883	0.300859174954	0.372074025974	0.121823878678
c	0.00142830223969	0.00073143633454	0.00108798686175	0.00114735942769	0.00259979699788	0.00503325399593	0.0222816366182	0.135118245294	0.461366761651	0.303331485325	0.0658737375593
i	0.00261938057656	0.00421761024151	0.00433420229725	0.00380950854256	0.0135494896326	0.0134571879986	0.0288620205394	0.128554228431	0.39289363055	0.360205811775	0.0474969241864
a	0.0709255372589	0.0109416297472	0.0203467510991	0.0132805938475	0.0341030515442	0.0884770719995	0.0477764981798	0.12548348281	0.203393413517	0.359575653925	0.0256963297288
</S>	0.137432783629	0.0138391123736	0.0326513905495	0.0197916789238	0.0429815657721	0.153419346	0.0593890660899	0.150416726405	0.139964121758	0.227478201963	0.0226360398644
