 	non	è	li	dimentichiamo	mai	i	i	padri	e	le	madri	</S>
e	0.4346445625	0.362671905	0.00468856665	0.0006456837	0.00110237607	0.00063997405	0.0005606998	0.0012960687	0.00145511035	0.0021253864	0.030639043	0.159530654
n	0.146666059333	0.593004868333	0.0106235768833	0.000807847766667	0.00772977590333	0.000872946883333	0.000649096766667	0.00662818416667	0.0133005914833	0.0149067737333	0.04207928	0.162731032
è	0.050474402211	0.790795756111	0.0112829388278	0.000802164255556	0.0102254064678	0.00110553946111	0.000773086055556	0.00842951065556	0.0169931851944	0.0188418702778	0.0289035018667	0.0613726900333
n	0.0175400070037	0.918006052037	0.0068707071426	0.000555660861852	0.0064233205226	0.000739619673703	0.000600223801852	0.00405123801852	0.00652771193147	0.00708088355927	0.0106232598556	0.0209813392778
a	0.0289470030012	0.760817944012	0.0165188493809	0.00313873839728	0.0478598520409	0.00547206491123	0.00405887755062	0.0854652492062	0.0122843414772	0.0169441066198	0.00961251931853	0.0088804225926
l	0.0361235411671	0.552493224671	0.058624734127	0.00977445113243	0.0914203590136	0.00800388580374	0.00616370505021	0.135556653069	0.0402329484924	0.0303795605399	0.0198725474395	0.0113543704642
l	0.028439493889	0.359278791224	0.197515821376	0.118190977711	0.0904295980045	0.00948776910125	0.0143029462167	0.073755847023	0.0460670671641	0.0262378778466	0.0236372721465	0.0126565078214
i	0.0747385946297	0.192050150075	0.207883584459	0.173117799237	0.146952166001	0.0247256857004	0.0272655080722	0.078078018341	0.0257451330547	0.0227566009489	0.0187890607155	0.0078976252738
m	0.0850117928766	0.137686726692	0.090610310153	0.275066323079	0.189236162	0.0347097705668	0.0328577003574	0.0838768851137	0.0208119240182	0.0230731566496	0.0176066962385	0.00945248975793
o	0.0687895539589	0.108739868897	0.0500404127177	0.30747723436	0.128497412667	0.0368797988556	0.0344047157858	0.0542187223712	0.0233626446727	0.0317667062165	0.0340994337462	0.121723468919
n	0.0602592603196	0.096580948299	0.0205609515726	0.13896747712	0.276466002889	0.0319919102852	0.0254122014286	0.0697598357904	0.0312336125576	0.0365792757388	0.0558269382487	0.156361548073
ì	0.0253439039732	0.037585024433	0.00759863926753	0.0709755757067	0.591057850963	0.0316982414284	0.0255326576429	0.0664174985968	0.0260557552859	0.0215289309129	0.0415827579396	0.0546231383443
s	0.00977723075773	0.0140485636443	0.00325695383251	0.127613146236	0.585499350321	0.0965161411428	0.078770334881	0.0327687115323	0.00998221556197	0.0079394709043	0.0148080046699	0.0190198690681
u	0.00674895948591	0.0082131025481	0.00225076434417	0.136391089512	0.51531561344	0.127354423714	0.11119518496	0.0610858891774	0.0117850568873	0.00609814390143	0.0061218014233	0.0074399409227
m	0.00585200036197	0.00629321654937	0.00141457262139	0.0500677212707	0.676807571147	0.0794691465713	0.0794733266533	0.0765573757258	0.0127740992958	0.00556664410048	0.00276310407443	0.00296118787423
e	0.0164158199873	0.0782134557165	0.0019594413138	0.0206305845569	0.569158887049	0.0631242808571	0.0577059495511	0.121505254575	0.0332562720986	0.0278749675002	0.00432476359148	0.00583029202474
m	0.0231717356624	0.102524432072	0.0027374423046	0.014462886319	0.43998582235	0.087126053619	0.100977682184	0.138814066858	0.0412147723662	0.0358018275001	0.00621183386383	0.00697144417491
a	0.0220401985541	0.104472364191	0.0033206410682	0.012211058173	0.375176210783	0.0835092565397	0.111468941728	0.157548574286	0.0548995191221	0.0498753158334	0.0146891442879	0.010788818225
i	0.0226817488514	0.122451298064	0.0030305451894	0.00466804505767	0.194571363594	0.0663934908466	0.104683801576	0.328804881429	0.0646161057074	0.0559498276111	0.0183173554293	0.0138315937417
t	0.0138585749505	0.0598227493547	0.00137323599647	0.00199438049922	0.216634627865	0.0524184922822	0.098613491192	0.468055657143	0.0472974535691	0.023280379537	0.0098257570431	0.0068252644139
u	0.0138838996502	0.0590139264516	0.00101726663216	0.000925562996407	0.189306923955	0.0275856010941	0.0489108017307	0.540860569048	0.0700274218564	0.0322445378457	0.00969975591437	0.0065237569713
s	0.0157840608834	0.0581427710839	0.000962123344053	0.000628420435469	0.087036395985	0.0177589490314	0.0354413359102	0.588354623016	0.126004378952	0.0390539922819	0.0221187609715	0.00871419509043
t	0.0113895559611	0.021972997528	0.000774662694684	0.000892659965156	0.112946188662	0.0194535240105	0.0556896199701	0.586317974339	0.137297036317	0.023000885094	0.0246550483238	0.00560984931014
a	0.011545659987	0.015374280076	0.00137290977823	0.000954957638385	0.112564117221	0.0197879233368	0.05480983599	0.61407177478	0.125396252106	0.026288570698	0.0140085605746	0.00382515885005
c	0.0101924551957	0.011409517792	0.00152236184274	0.000744691429462	0.0525432917403	0.0118294074456	0.03291064133	0.52712076826	0.269768624035	0.0442859978993	0.0324112033249	0.00526107918335
i	0.0110363572652	0.0200218850307	0.00103227319758	0.000546695543154	0.0270255257801	0.00672195158187	0.0209630186433	0.424648416087	0.353889674678	0.0780783726331	0.0504440231083	0.00559183192778
ù	0.0128204714217	0.0263354690102	0.000724818329193	0.000276485934385	0.0128230024934	0.00329790619396	0.0083647062811	0.433793672029	0.369184958226	0.0928930458777	0.0325000676028	0.00698541817593
r	0.00722270091723	0.0132353795034	0.000317325386398	0.000159937623128	0.00595991926447	0.00178613259799	0.00429753896037	0.310844707343	0.431521872742	0.157334473626	0.0606827771009	0.00663722012531
i	0.00869858508241	0.0159488740011	0.00788682647547	0.000686862932709	0.00725163248816	0.007147693166	0.00890863565346	0.214570702448	0.383791730914	0.254391407875	0.082947912367	0.00776908310844
a	0.0670278066941	0.0362007923337	0.0114000221252	0.0019243217109	0.0157813654961	0.0123843120553	0.0146477268845	0.194950894149	0.294299786971	0.253789919292	0.0717012074557	0.0258917760361
m	0.093130122898	0.0338776454446	0.00671287047507	0.00474632330363	0.024764851832	0.0109577816851	0.0181412192948	0.168348414716	0.235478695657	0.228759586431	0.143495672485	0.0315867566787
a	0.0490251242993	0.0375213298149	0.00504149569169	0.00466923499121	0.0244720262773	0.00717698059503	0.0145844088116	0.148654270239	0.236751591886	0.299925625477	0.156632915495	0.0155449830262
t	0.0307596684331	0.0375750446716	0.00366832279723	0.0026180659204	0.0173019527591	0.00323069343168	0.00615562615053	0.0929479787463	0.198942427295	0.334623361826	0.259779196498	0.0123976331421
e	0.0264359601444	0.0470259279572	0.00308056893241	0.0019594229068	0.013133369253	0.00189751541056	0.00336147448351	0.0505587229154	0.166466839098	0.359310173942	0.315582627166	0.0111873724807
s	0.0307226243815	0.0502859952524	0.0040186978108	0.0031748145356	0.0140951364177	0.00182611077019	0.00342215922784	0.0339390393051	0.139811205366	0.357699407981	0.350713587389	0.0102911962602
m	0.0333864324605	0.0348459426841	0.00671757693693	0.00642460217853	0.0467123241392	0.00465435649006	0.00784447420928	0.063598251435	0.103794014122	0.26591084266	0.41012819913	0.0159829694201
à	0.0202664545535	0.030327444228	0.00726240364564	0.00574828632618	0.0519605815797	0.00659166759669	0.00888380383643	0.0715879812783	0.091286287374	0.317995297553	0.37049011971	0.0175996744734
n	0.00772493810717	0.0115080922127	0.00427221026855	0.00258903857073	0.0180042128532	0.0039216422499	0.00450283119281	0.0260394679761	0.0452061857913	0.303172932518	0.556322739903	0.0167357033245
