 	ieri	abbiamo	deciso	di	andare	al	mare	tutti	ma	mio	fratello	non	voleva	venire	</S>
e	0.97946593	0.009590863	0.0031246058	0.000303000245	0.000163044775	0.00023259365	0.000174474135	0.000166597202	0.000180336535	0.000219370535	0.000222697895	0.00225743229	0.00088290515	0.00160975215	0.00140633997
t	0.916901976667	0.0432725936667	0.0046966836	0.000977963688333	0.000950386058333	0.000377549973333	0.000426749305	0.000853267028667	0.000382365078333	0.000951087378333	0.000398022951667	0.00257471796333	0.00394262625	0.00685603898333	0.0164379255567
t	0.811643192222	0.108561731222	0.0323409498667	0.00407381812944	0.00280779281944	0.000534793791111	0.000698846921667	0.00116798243289	0.000405322839444	0.00124761825944	0.000377194900556	0.00158113338778	0.00475535868333	0.00857736659444	0.0212268900856
è	0.564758447407	0.318556143741	0.0916425199556	0.00476025047648	0.00310386717315	0.00059971284037	0.000624196283889	0.000539952134297	0.000215979856481	0.000597594124813	0.000215416973519	0.00101476182259	0.00192180585111	0.00385389899048	0.00759543053053
d	0.367818765802	0.480740781247	0.122985539985	0.00954858275883	0.00721125362438	0.00190901713679	0.00123180113796	0.000526909078099	0.000266677705494	0.000671007779938	0.00020886882784	0.000567993000863	0.000851133607037	0.00179303805583	0.00366860564551
e	0.255819646934	0.522935940416	0.185652049995	0.0125529609196	0.00949954620813	0.00377935611226	0.00184480244599	0.0009711155927	0.000529395645165	0.000820419333313	0.000897139755947	0.000523214780288	0.000517157795679	0.00112339164861	0.00253386090184
c	0.0953212376447	0.604915206805	0.260663489998	0.0189096659732	0.00648360540271	0.00343432053742	0.001274948002	0.0018725913309	0.000525630605055	0.000965501651104	0.00113414898198	0.000431034315429	0.00065532295856	0.0018903351462	0.00152296905395
i	0.0354732008816	0.687653315602	0.238367596666	0.0218223936577	0.00580388126757	0.00191406136247	0.000685597874	0.0017641701103	0.000295449871685	0.000897598887035	0.00056036673066	0.000550379547143	0.00067471147952	0.00214024648873	0.00139702215132
d	0.0148576575939	0.668280715201	0.273083865555	0.0233632612192	0.00742184588919	0.00173088987082	0.000483250154667	0.00341854913677	0.000226470870562	0.000815929399012	0.000465341683553	0.000582320423048	0.00103598695317	0.00254876033624	0.00168513818377
è	0.00597400789797	0.502598225067	0.445480321852	0.0254248744064	0.0076985482964	0.00191946855694	0.000311354788222	0.00392563380892	0.000160357010854	0.000766504773337	0.000342937114518	0.000212419531349	0.00114766023506	0.00265890101208	0.00137878456492
t	0.00259078913266	0.385964375022	0.500201420617	0.0811716281355	0.0217788230988	0.00348500861898	0.000771438089407	0.00142421615297	9.35299109513e-05	0.000311378844779	0.000134420558173	0.000109723076783	0.000408956612353	0.00097818025736	0.00057613211864
s	0.00106697330089	0.244091036674	0.313046362539	0.382376002712	0.0373154360329	0.00577752770633	0.0036677316298	0.000769582404323	0.00229161135698	0.00177134119493	0.00137835711939	0.00385257370893	0.000581714987451	0.00152752753912	0.000486246666213
a	0.00444510125696	0.130329390558	0.252074489846	0.451007757571	0.055290402011	0.0727247115688	0.00965237054327	0.00386475370144	0.00465845255233	0.00339773806498	0.0040513471398	0.00539204886964	0.000798767742484	0.00183514946637	0.000477543975404
m	0.00560568433899	0.0899635138527	0.226416571615	0.37990314919	0.162967307337	0.10398382519	0.0111603539811	0.00521583670048	0.00347645945078	0.00266164678833	0.0037868158966	0.00219026188988	0.000723339780828	0.00160188934212	0.000343368628468
o	0.0202553716997	0.0617065016176	0.146881178872	0.32577247473	0.264079675779	0.116271776397	0.0233101544604	0.0185114353668	0.00503889555026	0.00388290246278	0.0060479975822	0.00138851729663	0.000865954746943	0.00198214994737	0.00400501602616
n	0.0254149410666	0.0529770425392	0.125402590291	0.15008822491	0.394124751926	0.149450678799	0.0272016798201	0.0336217814556	0.00604074791675	0.00685840848759	0.00762037069407	0.00112545647554	0.00323826934898	0.0101816697158	0.00665335554205
a	0.0167185221889	0.0571882328464	0.18584070743	0.0886900191367	0.440559320642	0.1362425996	0.01551943694	0.0244878436852	0.00316525230558	0.0053919146392	0.00402070546469	0.000628840348513	0.00373899738299	0.0123901723053	0.00541739788068
p	0.0138794701963	0.0563884130488	0.196935938143	0.0450134122122	0.502020490214	0.135019586533	0.01200721508	0.0168787690951	0.00180169196853	0.00312308698973	0.00214857834156	0.000421032676171	0.00230233999433	0.00806564450177	0.00399433739356
à	0.0093897745321	0.0340197831163	0.125518538381	0.0284153458707	0.482794323405	0.261810235511	0.0233898061267	0.017199357365	0.00186042818951	0.00260167096324	0.00170451796719	0.000425069152057	0.00189898205811	0.00677752963392	0.00219465816452
m	0.00756986114403	0.0255534700721	0.0986760644603	0.0141175530902	0.258406001135	0.465561508504	0.0848916877089	0.0190666057883	0.00673794032984	0.00297328365441	0.00389817205573	0.00172936326402	0.0027067115127	0.00647484501131	0.00163692885484
e	0.00462100501468	0.013353619724	0.0432784831534	0.0084517100634	0.136728592045	0.608401439501	0.125464199236	0.0262381922628	0.0105720667766	0.0044199909848	0.00560307801858	0.00201882315467	0.00313059941757	0.00650715557044	0.00121104567495
s	0.00375729449489	0.009330557008	0.0248446468511	0.0069946743878	0.284286469015	0.526571853167	0.0943214717453	0.0249718042543	0.00752621672553	0.00434675929493	0.00370397263953	0.00081875217489	0.00213182795252	0.00575525575681	0.000638462258317
i	0.00514722365496	0.0175511837693	0.0318142847504	0.00713035522927	0.339411605005	0.426324104389	0.116253682582	0.0296896935848	0.00760941770851	0.00544645646498	0.00374508464651	0.00051873948163	0.00187715638417	0.00575728075227	0.00172373486277
t	0.00582124598499	0.0205252019898	0.0343854382501	0.00615247417642	0.296131657002	0.40712882813	0.128216800861	0.0639083445283	0.0098085365695	0.00829023532166	0.00450135778217	0.000458422673877	0.00292346756139	0.00897565975076	0.00277231965426
