 	io	dopo	torno	vecchia	vendo	mia	casa	che	ho	Venezia	a	Venezia	e	vengo	da	vivere	qui	a	Kalimara	</S>
e	0.733522	0.259525785	0.0016615979	0.00038839075	0.000514073221	4.9618057e-05	8.28519935e-05	8.1398165e-05	7.00070885e-05	5.0537813e-05	6.6570828e-05	5.60885225e-05	9.2401675e-05	7.409103e-05	0.00010670219	0.00013695045	0.0001638696	0.000766938015	0.0014714969	0.00111864745
v	0.432531061667	0.561885905	0.0011441914	0.000205002313333	0.000195283414333	3.60550581333e-05	4.43234205e-05	5.13129923333e-05	4.01730185e-05	3.06425765333e-05	4.14362446667e-05	3.84889571667e-05	7.28551523333e-05	5.91156886667e-05	8.518402e-05	0.000124510136667	0.000147050683333	0.000714507488333	0.0015712622	0.000981655596667
ò	0.198710725556	0.797235251667	0.0012487296	0.000482323557778	0.000111729474778	8.48180838444e-05	3.58397405e-05	6.17584281111e-05	2.99852338333e-05	2.27540777111e-05	2.86950572222e-05	2.45490323889e-05	4.63106961111e-05	3.60359215556e-05	5.02022186667e-05	7.51354155557e-05	7.51175434443e-05	0.000340036516111	0.000744261993333	0.000555734502222
d	0.117811161519	0.877630987222	0.00135478216667	0.00164315918593	0.000136471454926	0.000129064684615	6.61553135e-05	0.000104854452704	4.00590322778e-05	2.3469031237e-05	2.35967314074e-05	1.86285323963e-05	2.80266038704e-05	1.93705789519e-05	2.97333808889e-05	3.69945215186e-05	3.52276511481e-05	0.00016679250037	0.000301656628444	0.000399816734074
ò	0.0516725098397	0.925791049074	0.00800340142222	0.0112956695286	0.00127378573831	0.000222879518205	0.0004265318545	0.000397855977568	0.000145371564093	3.59673044123e-05	4.42761971358e-05	1.88665463988e-05	3.18914617901e-05	1.56064867506e-05	2.88316296296e-05	2.72187385062e-05	2.55518593827e-05	0.000127518415123	0.000144479543481	0.000270752008691
p	0.0226343284132	0.919409236358	0.0166222994741	0.0310416598429	0.00220156567944	0.0028740899394	0.000958121884833	0.00191758630919	0.000479939054698	0.000227775953471	0.000134359969045	8.83541931329e-05	7.350173393e-05	4.68888122502e-05	6.12715045432e-05	5.66324658354e-05	4.54682811276e-05	0.000197214268374	0.00034485301116	0.000584890623564
o	0.0254271222711	0.721792238786	0.127643465491	0.082245563281	0.0166552153265	0.0047856485798	0.00310680582828	0.00378474556973	0.00153201055157	0.00069659528449	0.000733293579682	0.000409712651044	0.000496842964643	0.00021258983875	0.000603308712848	0.000327469603278	0.000258450117043	0.00104365162946	0.000696516590387	0.00754881470785
j	0.0242359058237	0.462599452929	0.31453892183	0.126888111094	0.0257720611088	0.00887721445993	0.00596754127609	0.00555103018991	0.00292953701719	0.00134248612816	0.00129914675989	0.000824540107015	0.000946753921548	0.000670785759583	0.00104878957095	0.000780406887759	0.000732800505681	0.00191653607649	0.00326108048346	0.00981693300262
u	0.0160269030079	0.28183925631	0.513878073943	0.119839375365	0.0258961450363	0.00979904495331	0.00539801609203	0.00497479409664	0.00262215712573	0.00127010326939	0.00103572898663	0.000739424275672	0.000760538527183	0.000696196573194	0.000779467770317	0.00071942165592	0.000723030545227	0.00156297647883	0.00393097983449	0.00750838710087
r	0.013013004916	0.130187317437	0.703815257981	0.0952944847883	0.0307211016788	0.00414893116777	0.00325441373068	0.00225336045888	0.00130236878191	0.000600229066463	0.00055024055221	0.000376374548557	0.000477944195728	0.000419957657731	0.000524867036772	0.000558043645307	0.000532422491742	0.00122171501294	0.00398764481816	0.00676033683362
ì	0.00534464548533	0.066594390479	0.722115685994	0.160440836263	0.0286479178929	0.00260911077259	0.00233781111023	0.00108859298963	0.000663161730637	0.000252103311488	0.000252837878403	0.000175955122852	0.000299695341243	0.000297216470244	0.000318851368591	0.000450924043102	0.000429720136581	0.00093390957098	0.00396579927939	0.00278080595121
z	0.00290266717511	0.0367000538263	0.607241395331	0.258274532088	0.032337506631	0.0473972299242	0.00416488220341	0.00369623377321	0.00101898512688	0.000614630143163	0.000407072420468	0.000243679917617	0.000239374599748	0.000163030931081	0.000226132969197	0.000233934652367	0.000191519166527	0.000625883690327	0.0017481086998	0.00157312192374
o	0.00178149970504	0.0190143449421	0.62969037511	0.217046060696	0.046216198877	0.0631894034747	0.00857416540114	0.00592188125774	0.00226840444229	0.00101780701439	0.000716076330156	0.000385206459206	0.000357558159916	0.000189761747027	0.000304543993066	0.000226924534122	0.000157887297176	0.000598949856776	0.000979927269933	0.00136302444125
v	0.00138361773501	0.0092407009807	0.59345775837	0.287112736899	0.0551575396257	0.0299912206582	0.010231301467	0.00431107161925	0.0023829692141	0.000772007924797	0.000590902100052	0.000324244833069	0.000347489383305	0.000219664089009	0.000310620391022	0.000284160544707	0.000215764315725	0.000670537678925	0.00217781132664	0.000817881047083
e	0.00257919551167	0.00598743106023	0.467078826123	0.4107301323	0.0756137898752	0.0195708407194	0.007150135289	0.00248849087308	0.00135863253137	0.000496184574932	0.000338461236684	0.000231642274356	0.000233036731102	0.00016926948067	0.000255120903674	0.000261380734902	0.000196550791908	0.000712052892975	0.00256761096888	0.00198123238236
