 	se	vuoi	restare	sempre	magro	non	magniare	la	sera	</S>
a	0.71028751	0.0496616665	0.00178946465	0.00509271835	0.0061300096	0.00041042919	0.003208626015	0.00291757805	0.02116527615	0.19933672087
t	0.402888025	0.344893758833	0.00270461785	0.00310549695	0.0054832271	0.000462333416667	0.00883110223833	0.00366692071667	0.0225727849167	0.205391694623
e	0.137754232133	0.735441232944	0.00522096351667	0.00190319941667	0.00560013436667	0.00313173225889	0.0124458784128	0.00316266640556	0.0116071737389	0.083732794541
l	0.0477767169443	0.880507090981	0.00512271183889	0.00272403673889	0.00579739412222	0.00393423978353	0.00815290830427	0.00220864845519	0.00644888727963	0.0373274041803
ì	0.0172812145814	0.946478150327	0.00730950127963	0.00258173452296	0.00589091180741	0.00133942048174	0.00306568280142	0.00089359950173	0.00227566497321	0.0128841620608
s	0.00916502636047	0.885972603442	0.0859858807599	0.00120257753765	0.00355434160247	0.00145974501725	0.00473202080047	0.000979474430577	0.000960072224403	0.00598831702093
i	0.00698222022016	0.803829284481	0.164393810253	0.00406686853255	0.00377631276749	0.00272224600575	0.00732917360016	0.00215964994353	0.000734374514801	0.00400610134031
n	0.00580564917339	0.736839444827	0.219988263418	0.00853227367752	0.0132536382558	0.00225049248858	0.00618266643339	0.00345430894784	0.0014564262916	0.0022368451801
a	0.0103169293911	0.556139054942	0.362654521139	0.0225059782258	0.0258883300853	0.00404777731619	0.00793608004446	0.00413586168261	0.00198446926387	0.00439097979337
m	0.031345831797	0.296087220647	0.600262887046	0.0272351350753	0.0224830070284	0.00502557187206	0.00748779091482	0.0034778421942	0.00153458892129	0.00506010819779
ì	0.0326515984657	0.120103414882	0.699337909015	0.0692982653584	0.0398932800095	0.0167955910574	0.00966196353827	0.0076652979314	0.00186943927376	0.0027232669326
n	0.0115511598552	0.0613224656273	0.720524536338	0.0922958797861	0.0460666786698	0.0355588593525	0.0131123571794	0.0099031066438	0.00452604389125	0.00513894057753
i	0.00492439678507	0.0301942912091	0.550598558779	0.281347297929	0.0292155675566	0.0484158287842	0.0204237503931	0.0227772165479	0.00583867529708	0.00626440052584
p	0.00931806326169	0.0166022811364	0.237552339593	0.43398360931	0.198404199852	0.0419712522614	0.021890697631	0.0308049608493	0.00609520509903	0.00337737724195
à	0.0105431435206	0.00899840411213	0.123122189864	0.40549984977	0.372642229951	0.0429295000871	0.011163202377	0.0181231869498	0.00511078569968	0.00186753971398
n	0.00426271520687	0.00635485543738	0.0690764099547	0.455860843257	0.331058973317	0.0950868466957	0.00898115879233	0.0140475673166	0.0115419952332	0.00372869013799
t	0.00171518790229	0.00330575731913	0.0409853249849	0.341997254419	0.190321672772	0.328234995565	0.0157569435974	0.0293384167722	0.0347768734111	0.0135675723793
a	0.0011138849341	0.00303705687971	0.0207084693283	0.36691578814	0.122483605924	0.364050810522	0.0215960508658	0.0498067055907	0.035816501137	0.0144710776931
l	0.00352392271137	0.0029267437699	0.0110401243428	0.452653402713	0.258946841975	0.165486030841	0.0262262602886	0.0465487911969	0.0261696320457	0.0064782163977
e	0.00553025647046	0.00425772639997	0.0190040266809	0.278824580904	0.453464983992	0.089674059947	0.0453996567629	0.0571133530656	0.0259962013486	0.0207351420659
t	0.0124807360568	0.00476886410999	0.021579181227	0.188025636968	0.570211131331	0.039981727649	0.0554383742543	0.0612225033552	0.0208720564495	0.025419787622
t	0.0135172490189	0.00211658034666	0.011252501409	0.184878125656	0.502043880444	0.17988834255	0.0370408614181	0.0401321981184	0.0182804041498	0.0108498387407
ò	0.00489685350963	0.00139770024889	0.00738868003633	0.154008575219	0.406138643481	0.242523812183	0.0409794851394	0.115811850706	0.0218650513833	0.0049893452469
m	0.00173667056321	0.000918012442963	0.00321942534544	0.143391828406	0.321101164494	0.141655877394	0.0454758310465	0.181351650235	0.156808150461	0.00434139534897
i	0.0012451361444	0.00302464184099	0.0106484742151	0.105000884469	0.178307538165	0.0915968654647	0.0923708730155	0.269232926745	0.23408975682	0.014482908983
f	0.0042561331148	0.00373504241366	0.0137102439717	0.0585389064897	0.190894052722	0.0426850368216	0.155911221005	0.346606315582	0.166834135607	0.0168289038277
à	0.00466080419327	0.00163295137122	0.00593678739057	0.0362315699299	0.186838957574	0.0227614941072	0.135334099002	0.481836965194	0.117208143202	0.0075582091759
i	0.0186720352194	0.00568724735707	0.0387193319635	0.0743174910766	0.0853978265247	0.0203384448691	0.0821312866673	0.558261141731	0.100503805734	0.0159713881253
t	0.0516394570731	0.00883605945236	0.0601549819878	0.0928562023589	0.0649537061749	0.0223398192897	0.0570360558891	0.492694580577	0.127914791911	0.0215743597084
o	0.0468185163577	0.0134418024841	0.0391707459959	0.0421748911196	0.0848672320583	0.0128355880966	0.0453461016297	0.539819606859	0.163331207304	0.0121943139028
v	0.0369324161192	0.0136919230947	0.0259572689986	0.0214219217065	0.0631398486861	0.0136860056989	0.0335920748766	0.479445568953	0.300000105768	0.0121328486343
r	0.0324050865647	0.0057027761649	0.0140391159662	0.0107766969022	0.0253784950287	0.016448359233	0.0269223006255	0.359482302984	0.497049125256	0.0117957431114
à	0.0108638751616	0.00235477674497	0.00538120916873	0.0047479190674	0.0111019807762	0.0104700088777	0.0126782933752	0.270141600995	0.664977485085	0.0072828686038
i	0.0310621955022	0.00989597607166	0.0712854922696	0.0312367997891	0.0088106782254	0.0428902780926	0.0261515119584	0.234825863665	0.536001285028	0.00783994120127
</S>	0.0566596427511	0.0184931930358	0.139696161135	0.0595539098945	0.0113804636127	0.0789468690463	0.0432417109792	0.257375766833	0.325479127514	0.00917317360063
