 	guardate	che	il	ladro	che	il	ladro	è	entrato	da	qui	che	ci	sono	i	segni	</S>
k	0.90602255	0.0060469636	0.00188813433	0.0360304685	0.00164419195	0.00142638335	0.0180689405	0.00153268505	0.004278703	0.00081007468	0.00046126714	0.000499452415	0.00065624845	0.00036626875	0.00096025591	0.00313046205	0.0161769409
a	0.856454883333	0.0167526234	0.00179853599333	0.0695789718333	0.00186212285	0.00135005571	0.0182672971667	0.00142656351667	0.00226182486667	0.00115795521333	0.000509214806667	0.000866773448333	0.000887050716667	0.00127700558333	0.00220435633667	0.00590621901667	0.0174385533
n	0.569168052111	0.202251499133	0.00169535684778	0.133382627278	0.00639497428333	0.00117067833	0.0457953013889	0.00725960733889	0.00668049782222	0.00166789547111	0.00125286326889	0.00144790294944	0.00183514100556	0.00215824609444	0.00221214928889	0.00688845867222	0.0087387363
o	0.365077041704	0.346472266378	0.00306808554926	0.162654142426	0.00829084516111	0.00130408327667	0.059506080463	0.00910237591296	0.00857000017407	0.00171289055704	0.0013710132563	0.00141637559648	0.00204508778185	0.00165516073148	0.00742584733963	0.00628056855741	0.0140481009667
n	0.278852043901	0.447159748793	0.00410844411642	0.160553234142	0.00925026678704	0.00120489839222	0.0468837644877	0.00738586777099	0.00658340029136	0.00147808975235	0.0012960969521	0.00145769831216	0.00222967434062	0.00169796274383	0.00913944022988	0.00560260885247	0.0151167312556
ì	0.1265479313	0.666841129598	0.00382741517214	0.124686761381	0.00896866629568	0.00087843851074	0.0366170274959	0.00683672379033	0.00540215233045	0.00101975820745	0.00116350025737	0.00117842292072	0.00203226520021	0.00146626983461	0.00333012853996	0.00328363291749	0.00591972931853
s	0.0807546927667	0.809345876533	0.014960500724	0.0597103737937	0.00423278459856	0.000566887716913	0.0170384612653	0.00301404589678	0.00223081281015	0.00061097857915	0.000475918512457	0.00047030812024	0.000861986293403	0.000540864771537	0.00132216967332	0.00122931588083	0.00263397647284
e	0.0695532599222	0.771580792178	0.072646661908	0.0315230235979	0.0258516343329	0.0042533123723	0.0090292444551	0.00313732626559	0.00190328467005	0.00374423387972	0.000836650057486	0.00074521037008	0.000644634237801	0.000269967313846	0.00176549990444	0.000532998125277	0.00198231862428
t	0.0604282615741	0.507406920726	0.114340707303	0.229307323533	0.0459421447776	0.00605109225743	0.0154842364184	0.0063467279552	0.00316244082335	0.00484663550324	0.00103916162583	0.000835895706693	0.0006653838126	0.000214092521282	0.00191599777481	0.000459429231759	0.00155362455476
e	0.0555915187914	0.288871873575	0.180790499101	0.358707041178	0.0594251382592	0.00613349055248	0.0244591498061	0.00737135655173	0.00393734610778	0.00344067004441	0.000673744901943	0.000600788485564	0.000620322480867	0.000187044050427	0.0028063955316	0.000526281277253	0.00585737379825
k	0.0536748556971	0.165288972358	0.1833428397	0.432873213726	0.0869917060864	0.00646130228416	0.0380210029354	0.0118378347506	0.00560215753593	0.00299904888147	0.000647361153981	0.000546188548521	0.000602178903622	0.000213571960142	0.00309321066053	0.000594719292418	0.00720987602608
o	0.0398582966657	0.092852615286	0.155016676567	0.515688027909	0.111059025362	0.00570596232805	0.0452507709785	0.0134103299169	0.00611428217864	0.00221282942716	0.000540694811327	0.00039736779284	0.000556649534541	0.000209943642047	0.00179236197018	0.000582557304139	0.00875163176869
l	0.0347657515319	0.066598398562	0.141145752189	0.503449052636	0.150547405121	0.00636900790935	0.0572829803262	0.015939592639	0.00843883005955	0.00195229004239	0.000510911730442	0.00040258309428	0.00059570647818	0.000268592896016	0.00138905980673	0.000852866974713	0.0094911885229
à	0.019711065154	0.0351440363207	0.0780057217297	0.620749880879	0.143181541707	0.00462710143645	0.0646048467754	0.015980770413	0.00897715165318	0.00125311254746	0.000442915018147	0.000332460348093	0.000563235629393	0.000275384102005	0.000764512985577	0.000887685678238	0.00449857010763
d	0.014643611968	0.0263663197736	0.0878617615766	0.691965603626	0.107061170569	0.00334450154548	0.0504776209251	0.00838640093767	0.00457802318439	0.00089616856582	0.000193634864049	0.000190157568031	0.000299362239798	0.000127525464002	0.000506627661192	0.000472171642746	0.00262937069588
r	0.00992456623933	0.0242545142579	0.208590087192	0.498011191209	0.17405095019	0.00955423844849	0.0340416283084	0.00744288091256	0.00509891172813	0.00720598133861	0.00107731670468	0.00340217579801	0.00435152343993	0.002064861008	0.0034276633864	0.00285104891092	0.00465047789196
o	0.0282283860798	0.0361116667526	0.238092619064	0.209836479736	0.35070120673	0.0283487021495	0.0235865277695	0.0138493339709	0.0119616459094	0.0217519797795	0.00468759850156	0.006059325266	0.00654573014664	0.003003966636	0.00747702646213	0.00377520705364	0.00598262253065
k	0.0301146008266	0.0277507647842	0.112694415355	0.201162065912	0.35343833891	0.0338968293832	0.114602864923	0.0490973933236	0.0303285909698	0.0220426463598	0.00554452873385	0.00375939640533	0.00345065681555	0.00153771434533	0.00559464596071	0.00218035496788	0.00280421228022
e	0.0197106087422	0.0211400054614	0.0566735194517	0.206970877304	0.31767714297	0.0501846997944	0.178137601641	0.0781984844412	0.0408380133233	0.0140317980533	0.00350890411128	0.00168664385178	0.00200683233852	0.000848332008443	0.00226711239357	0.00153595404263	0.00458345363007
o	0.0213333142474	0.0213039148205	0.0364601642506	0.114157947768	0.280891237657	0.0786649479315	0.280998777214	0.0739131864804	0.0485355827744	0.0200276855178	0.00320039887043	0.00276700218393	0.00196169144617	0.00124242339615	0.00267570939786	0.00285248110088	0.00901356321002
l	0.0140458383158	0.0101730678402	0.0128177053402	0.069297908256	0.140314112552	0.0666810749772	0.432652725738	0.128446403827	0.0797064909248	0.0219173955059	0.00433251549014	0.00304755316131	0.00177098222539	0.00146097929872	0.00245667532929	0.00391440566696	0.00696420117001
à	0.0094773693386	0.00854115618007	0.0048617248034	0.0477080350853	0.109562790851	0.0401540929924	0.496776118579	0.163293074609	0.0898140936416	0.015110713502	0.00406275809671	0.0015700449871	0.00118003616513	0.000806494939573	0.00112301334976	0.00231189070232	0.00364654899
d	0.00681050065953	0.00812882382669	0.00267194620113	0.0635958250284	0.107036490284	0.0356575613308	0.544169996193	0.139758148203	0.0682165428805	0.014264744834	0.00261544063224	0.000993706309033	0.00086067048171	0.000448113026524	0.000659939991587	0.00157041704744	0.00254107863
r	0.00517662243318	0.0070230257089	0.00545860180038	0.0595703526761	0.199471933428	0.0577373204436	0.402473058731	0.125892806068	0.0620401859602	0.021946372278	0.00412609671075	0.00437645608301	0.00751928920724	0.00627060804884	0.00449123649553	0.0118491744158	0.0145768493433
o	0.0111577104777	0.0144814102363	0.0120347829335	0.0290655304587	0.214667156809	0.0807191834812	0.198914006244	0.112947795356	0.0616660299867	0.142549287426	0.0350665110703	0.012176490361	0.0136181110691	0.0101002226829	0.0144809361652	0.0158563892053	0.0204984614478
e	0.0232052634926	0.0197858294121	0.0107385836778	0.0142378367196	0.0941414059363	0.0734517511604	0.174065578748	0.107255751785	0.0634054113289	0.263756469142	0.0626279070234	0.0251477414537	0.0112467146897	0.00826061122763	0.0171298243884	0.0108057628018	0.0207375671493
m	0.0237489986642	0.0149626900374	0.0043915113926	0.0095066275732	0.0419086259788	0.0546981443868	0.244145889583	0.130575377262	0.073340010443	0.251061163047	0.0629000403411	0.0263454404846	0.0077684122299	0.00781073184254	0.00961345169613	0.0181500309339	0.0190728651364
b	0.0157464123881	0.0120440895791	0.00272938403087	0.00624010685773	0.0299609946596	0.0433535321289	0.271688043194	0.157478219087	0.0812070701477	0.241561407682	0.067913871447	0.0176990421615	0.0059775189433	0.00658530414751	0.00470343469871	0.027416684978	0.0076948849988
ì	0.0100020609294	0.00983066259303	0.00209528526029	0.00477777615258	0.0263038655532	0.0422827097096	0.234677277731	0.149972806362	0.0725534027159	0.294247872561	0.0863132804823	0.0230295483872	0.00732178851443	0.00685554881584	0.00366772069957	0.0223925454927	0.00367584607627
k	0.0036142614298	0.00412359939768	0.00122760303676	0.00450440958419	0.0229257635177	0.0504141822365	0.220671402577	0.137113707121	0.0733426069053	0.251388174187	0.0800837378274	0.0233947372957	0.00709684773814	0.00684344860528	0.00652304779986	0.101982008998	0.00475045323542
e	0.00590340946327	0.0103732262659	0.0194038088123	0.0045144857614	0.0274580795059	0.0560944940788	0.159836453526	0.100075236707	0.0672877959684	0.169616758062	0.156670513609	0.0307910092652	0.0202313334794	0.0116209112018	0.0161594166	0.130746400999	0.0132166470785
a	0.0199059408211	0.020815520422	0.0256315339374	0.00525789748713	0.0304702738353	0.0416526133596	0.073885133842	0.0620034749023	0.0364558463228	0.160264432687	0.292911131203	0.0862189197551	0.0298830971598	0.0220137574006	0.0176622228667	0.0540666886663	0.0209014970262
p	0.026837893607	0.018191642474	0.00902677003247	0.00604003632904	0.0228730522784	0.0174908553199	0.0922122779473	0.0699823849674	0.0288724151076	0.157492500896	0.363141580401	0.0969105712517	0.0182668626199	0.0202699951335	0.00861777041223	0.0283660843888	0.0154072845854
ò	0.017907756969	0.0140559654913	0.00365176843082	0.011405436943	0.0208262440928	0.00988841730663	0.113394209316	0.0845801683225	0.0297443587025	0.141680940299	0.4259387168	0.0653325037506	0.01431852644	0.0154888810445	0.00441042859408	0.0200737059629	0.00730197610513
t	0.00832377285633	0.0107572136638	0.00193725131027	0.013269390981	0.0201767532643	0.00829034010221	0.0968824614387	0.0701810121075	0.0254484989008	0.115648016766	0.406153762267	0.0904891965835	0.0232535451467	0.0184079223482	0.00441633253136	0.0801311686543	0.00623335560171
t	0.00419828065211	0.0059924020546	0.00122644333676	0.006268698017	0.0104773686548	0.00640881413407	0.0637356154796	0.0452780883692	0.0181510449669	0.106666778922	0.298870187422	0.107788278861	0.0347474017156	0.0365954074494	0.0193317578438	0.161047822885	0.0732155771006
u	0.00341429781737	0.00633582455153	0.00308304921225	0.00334574419567	0.0118432465516	0.00704255081136	0.0268147090265	0.0240152107897	0.0105385893223	0.0763720596407	0.264254649141	0.17261558962	0.0540299869052	0.0638640624831	0.0434978346146	0.132482090962	0.0964504860335
