 	la	casa	la	costruiscono	i	muratori	</S>
t	0.952124865	0.032242602	0.0015876618	0.00259609345	0.00080843341	0.003541636925	0.00709870215
o	0.856726698333	0.0942173766667	0.0039226729	0.00226089355	0.0178861614033	0.0100798963083	0.0149063453833
s	0.517982263778	0.414289015556	0.00699037713333	0.0110802432833	0.0231416406144	0.0129978621028	0.0135186099944
p	0.203816310259	0.720808638519	0.0214194650444	0.0181005740944	0.0110099976848	0.0174616913676	0.0073833109648
ì	0.0987498704197	0.822880546173	0.0389565516815	0.0109869364448	0.00743434702827	0.0160942926525	0.00489746119027
t	0.0412906741399	0.821171332058	0.0910014872272	0.00445894942827	0.0146045281428	0.0184540630808	0.00901898383209
i	0.0410952817133	0.601545507353	0.235634402409	0.00466181824276	0.0780819527143	0.0230356420269	0.0159454232774
t	0.0380172672711	0.308190352451	0.451162700803	0.0521448336476	0.0881553461381	0.0505897083423	0.0117398350925
o	0.031383160457	0.139186007484	0.610764100268	0.0693558402159	0.0589156956127	0.0573871329808	0.0330081223642
f	0.0289576578723	0.0692197677613	0.541319550089	0.238598895739	0.0489977734042	0.0324830898603	0.0404233345881
a	0.0184337480108	0.0338294341871	0.55296240003	0.302873453913	0.0203830943347	0.0240793154534	0.0474386253294
b	0.0152456987369	0.0223186080624	0.51286649001	0.338048006638	0.0127705889782	0.0485325406511	0.0502180953431
b	0.00701405087897	0.0107345670208	0.458117220003	0.386228452213	0.0304696058594	0.0815557075504	0.0258803680144
r	0.00459311742632	0.0067989544736	0.469246023334	0.264603557404	0.0865493472865	0.0969809445168	0.0712280353381
i	0.0108537103754	0.0146683149579	0.300847831111	0.190878897135	0.275188279096	0.0908852665056	0.116677688446
k	0.0122581356918	0.0163342934193	0.15963971837	0.215612453712	0.289197970365	0.229146080502	0.0778113501487
è	0.0073097441306	0.0102902025731	0.10715403079	0.235816544571	0.311764334122	0.296597963501	0.0310671710496
o	0.0212418117102	0.0488876725244	0.136365100263	0.17703348819	0.329553448041	0.267089677834	0.0198287513499
n	0.0242237365701	0.0588954491748	0.102339572421	0.156781299397	0.130933580347	0.512368165945	0.01445818395
e	0.03868860619	0.0646166513916	0.104392796474	0.0839707791323	0.0765976097823	0.590546088648	0.0411874874833
i	0.0489655500633	0.0705895227972	0.109374808491	0.0398847007108	0.180629735261	0.420158476216	0.130397232494
f	0.0239773658878	0.0301583274991	0.0453262161637	0.0214768422369	0.19138517262	0.559331758739	0.128344330031
a	0.0267866511626	0.041354726733	0.0461698490546	0.012868262079	0.0726962614067	0.743824632913	0.0562995982103
b	0.0269312891909	0.044220165421	0.0449047283515	0.00851004682633	0.0328070456022	0.808705040971	0.0339216640701
b	0.0097798636003	0.0159832614837	0.0189843974505	0.00403956424211	0.0303663240007	0.88831327699	0.0325332980234
r	0.00425022544343	0.00680639281123	0.0110171708502	0.0024582670607	0.0448880046669	0.84384947233	0.0867304870078
i	0.00244337009114	0.00505444252041	0.0115841056501	0.0020777027669	0.0957140415556	0.77993674411	0.103189655669
k	0.00160384852805	0.00418046311614	0.010957113915	0.0018886610723	0.0961932180519	0.820681234703	0.0644955085563
a	0.00143647910702	0.00273222288138	0.00697610233667	0.000876042887433	0.064704931884	0.886592431568	0.0366818030188
t	0.00142545858901	0.00233167068379	0.00576094291222	0.000775887042478	0.0539673220613	0.920171413856	0.0155673051729
ò	0.00130494631634	0.00253275561793	0.00512334443741	0.00254996458083	0.0293376394538	0.939365254619	0.0197860590576
r	0.00129643080545	0.00262924028264	0.0050590971658	0.00290362465694	0.0224123099179	0.939842418206	0.0258568620192
i	0.00522622453515	0.0118538408375	0.0155782947419	0.00476430121565	0.176456111073	0.733999772735	0.0521214863397
</S>	0.00966872776758	0.0222022004187	0.0281780173709	0.00797044560783	0.339612155536	0.511664136367	0.0807043531699
