 	non	ho	finito	lo	posso	finire	di	scrivere	</S>
e	0.4024489023	0.1087212775	0.005146673	0.000303218535	0.001356756135	0.00117851245	0.0081547643	0.2993460264	0.173343973
n	0.135947881433	0.256661434167	0.107764730667	0.000630081061667	0.00534141886833	0.00603220665	0.0146702784333	0.300064549067	0.172887449667
e	0.0494580402777	0.340363298056	0.159238161889	0.00486419272056	0.00828559028944	0.0134597882167	0.0700155184778	0.255989789956	0.0983256202223
s	0.0206169040926	0.202295174019	0.34489545563	0.00618600807352	0.0160692847631	0.0132937914056	0.0812791929259	0.240119245185	0.0752449630741
p	0.0243639713642	0.126814665006	0.649455551877	0.0171687531912	0.0193823711544	0.0103757531352	0.0371606594086	0.0850304982617	0.0302477664914
ì	0.0258574827881	0.0680875223353	0.762300283959	0.0529078620637	0.0127632132848	0.0103054543784	0.0238807715362	0.0327264615206	0.0111708864338
c	0.011241915596	0.0309070522784	0.789026527986	0.119505897355	0.0123587914283	0.00955027412613	0.0115571725787	0.0116942189069	0.0041581107146
c	0.00639138386533	0.0137159266595	0.546745519329	0.362481862452	0.0108013980094	0.0104896453754	0.0421892308596	0.00522805586897	0.0019569890182
e	0.00588338715511	0.0114073949532	0.234907472443	0.531311347484	0.108220296536	0.0505912547918	0.0536518136199	0.00297365165632	0.00105339153607
t	0.0050106310517	0.0105157284511	0.115032041481	0.611214195828	0.168831968845	0.0634568215973	0.0225535863066	0.00227887458544	0.00110613002869
s	0.00500772991723	0.0046249032837	0.0600545554937	0.772745851943	0.0928234892817	0.0359502965324	0.0216795168689	0.00576294996181	0.0013506875429
a	0.00740452407241	0.00875996209457	0.0349222681646	0.573057178648	0.271141326094	0.0715595615108	0.0250254072896	0.00672729448727	0.0014024907143
o	0.0198354740241	0.0224761670315	0.0278032247215	0.217521340883	0.464493288698	0.0874596138369	0.0298509167632	0.0499543104958	0.0806057122381
s	0.0271201803414	0.0225575980105	0.0187890749072	0.080841179961	0.555068076233	0.063165131279	0.0481129765877	0.0760604278319	0.108285394213
ò	0.0168259532805	0.0112796080035	0.0127170999691	0.032477038987	0.658928092078	0.151335237093	0.0389936920292	0.038492083144	0.038951206771
z	0.0072521174935	0.00567158170117	0.00740452964303	0.0207045366623	0.631153897359	0.241759379031	0.0515551838431	0.0177175799147	0.0167811994903
o	0.0171901303978	0.0206465676004	0.0228818218677	0.0542718065541	0.499831665786	0.299750986344	0.0590740619477	0.0115034466382	0.0148495151634
s	0.0222570163326	0.0260724428668	0.0289484288226	0.0596661618514	0.418244788595	0.361210852115	0.0585747146492	0.0126927082127	0.0123328900545
p	0.0105493103109	0.00999304528893	0.0124235329409	0.0247349088838	0.363198722865	0.483753107372	0.0667725048831	0.0223253797376	0.00624950421817
i	0.0133310867703	0.00967560642964	0.014958858447	0.0207859035613	0.238689217622	0.631109669124	0.0389327562944	0.0227403479125	0.00977658193939
c	0.0145376711234	0.00911921405988	0.014510037399	0.0190157643871	0.155305192541	0.572356333041	0.149260173431	0.0493243289708	0.0165713346465
c	0.00659831474113	0.00370124743663	0.005827963383	0.0073848250957	0.095513140847	0.473858701014	0.310831251144	0.0749886263236	0.0212959625488
è	0.00486446861371	0.00333480264554	0.00483738722767	0.0047652613319	0.0706887322823	0.608861433671	0.238905347381	0.0469441744412	0.0167984114829
t	0.00380953684457	0.00278733533851	0.00384217728589	0.00355539408063	0.0406728406741	0.519597741224	0.22413050946	0.192469257147	0.0091352562943
s	0.00302848258819	0.00158484330284	0.0024405863053	0.00244893596354	0.015908647138	0.253191933741	0.24975995982	0.414731485716	0.0569051489314
i	0.0157342110627	0.0172364558343	0.0240690852018	0.0366725001545	0.0620501247127	0.323420441247	0.12706450394	0.315583631239	0.0781690349771
t	0.0186832101209	0.0218637364714	0.0302525031839	0.0469997325648	0.0758649015376	0.290938412749	0.196386988647	0.261340846413	0.057669673659
s	0.00818126737363	0.00889177155047	0.0142166335113	0.0171389399349	0.0294793038125	0.24130398325	0.257335546216	0.311646962138	0.111805587886
e	0.0259025556912	0.0195794743835	0.0279589488371	0.0384137132116	0.0497539479375	0.409040561083	0.136441412739	0.182796913379	0.110112437962
g	0.0314788055304	0.0217883559178	0.0288168374657	0.0444032723039	0.0533345127792	0.336441756694	0.206047218246	0.143940543793	0.133748681321
r	0.0138464944768	0.00870823322927	0.0124057818419	0.0162475261346	0.0217482620597	0.167964798565	0.342798396082	0.200367997931	0.215912507107
à	0.0151997198256	0.00935110554309	0.0139033814473	0.0174391511782	0.0352288716866	0.325835142855	0.264362352027	0.147858246644	0.170822028036
t	0.0134996912565	0.00831537592436	0.0118924891408	0.0166128094191	0.0363141952655	0.331520544285	0.161820854009	0.326811996215	0.093212065012
s	0.0100411670668	0.00504705188479	0.00750481537193	0.0089860448327	0.0146650032918	0.137550601428	0.12788164467	0.577269505405	0.111054188337
i	0.0255673236889	0.0234948141283	0.0315066514573	0.0496601026109	0.0497662979306	0.197186910476	0.0870659615567	0.405006929135	0.130745026112
</S>	0.0378336618445	0.0410617420642	0.0539614207286	0.0896686313055	0.0883852239653	0.287064535238	0.0640441957783	0.228700480568	0.109280133056
