 	se	avessi	visto	le	nuvole	avrei	capito	che	pioverà	</S>
a	0.52100531	0.113273358	0.0213956375	0.00241206905	0.0051234513	0.0033482495	0.00302076715	0.005240746	0.0247188711	0.30046159515
n	0.234558811967	0.391892872667	0.0299528231667	0.00287901181667	0.0028408585	0.00293990876667	0.00284616993667	0.00536869226667	0.0257553558667	0.300965541583
ì	0.0788628957557	0.763624140889	0.0349088147222	0.00273860330556	0.00169993017667	0.00138981497889	0.00198721289889	0.00256560355556	0.0103680209022	0.101854946794
c	0.0279241610519	0.884010430296	0.0408646585741	0.00339673106852	0.00121852003556	0.00074072326963	0.00168105576296	0.00116147977185	0.00407414891407	0.034927996198
h	0.013204623684	0.784353976765	0.0924922361914	0.0207038804895	0.00360520551185	0.00132814304321	0.046736405251	0.0122321546439	0.0127008258047	0.012642430766
a	0.00792512349467	0.490362505588	0.345339945397	0.0421877534965	0.00797088750395	0.00344611414774	0.0619870817837	0.0198849668813	0.0159397697349	0.004955783182
d	0.0131082694316	0.286692195196	0.516752291799	0.0680361944988	0.0146878428346	0.0106789950492	0.0228708732946	0.0217393172938	0.0418335823783	0.00360039562067
ò	0.0145679986105	0.176747059399	0.576258783933	0.1203780015	0.0167663379449	0.0119046139497	0.0101885945982	0.0199080041979	0.0501252679928	0.00315529096689
n	0.00690895217017	0.0777285127997	0.613002461311	0.225235857167	0.0172564166483	0.00723078991657	0.0108656630327	0.0125851898326	0.0246563058643	0.00452982394896
t	0.00841422822339	0.0407072312666	0.390416637104	0.250767759056	0.0178124642161	0.00658427847219	0.167746681678	0.0667801382775	0.0361105279548	0.0146600646497
a	0.00986559164113	0.0162244520889	0.247897705701	0.327538326352	0.0309673064054	0.0104061239907	0.216764382893	0.0907372494258	0.0347815879849	0.0148173007166
t	0.00774763891371	0.00795833012963	0.304071348567	0.394089948784	0.0846144534685	0.0280304103302	0.0763721144977	0.0439755394753	0.0470744013283	0.00606585313887
a	0.0113340061046	0.00838159464321	0.270148359522	0.392659072928	0.16139963449	0.0429044301101	0.0281814470326	0.0241992861584	0.0503462214428	0.0104459834463
s	0.0149333540349	0.00801337744774	0.176152359841	0.369317077643	0.281934388163	0.07860565137	0.0119835334775	0.0159779399528	0.0306027598143	0.0124795665821
ì	0.0099088898783	0.00373765968258	0.114339144947	0.293457195881	0.442510022721	0.09146701379	0.0050437790925	0.00959865108427	0.0240476859381	0.00588992934737
n	0.00390816580277	0.00213509767086	0.0641981573157	0.330815108627	0.511840647574	0.0620886712633	0.00320550373083	0.00719709246142	0.0116631281127	0.00294836736912
n	0.00187089514426	0.00107797566695	0.0387838044386	0.372264946209	0.402859255858	0.0540019337544	0.0450290474769	0.0433480477205	0.0261914445042	0.014572630323
e	0.00214857011475	0.00143168155565	0.0178266348129	0.290702638736	0.381855851953	0.0976666245848	0.0675734274923	0.0842168239068	0.0385745748347	0.0180031784977
