 	se	avevi	visto	tempo	il	tempo	non	fossi	venuto	che	ti	bagna	tutto	</S>
a	0.523762055	0.0905142725	0.0167923195	0.004305755	0.00056090885	0.0026549728	0.00035536275	0.00108761035	0.00459032075	0.00182636545	0.00521714237	0.0170658675	0.0143652384	0.3169017988
n	0.253789425	0.280409009167	0.0726393035	0.00835349816667	0.000849368716667	0.00528694366667	0.000359268183333	0.00356633348333	0.00390267761667	0.00323764735	0.00658313612333	0.0195447801667	0.0178226101333	0.323655989267
ì	0.0889077148	0.615306906389	0.110308127833	0.0137434030556	0.00241578860556	0.00679762795556	0.00222415156111	0.00868632516111	0.00176735086222	0.00355732271667	0.00674164270778	0.0101949339222	0.0107328992111	0.118615813422
c	0.0360867804	0.761967115463	0.105332715944	0.0170847986852	0.00262704961852	0.00534136195185	0.00273607012704	0.00796283558704	0.00076025483074	0.00194026522556	0.00513496052259	0.0043335403074	0.00505220103703	0.0436401089407
h	0.0176953483333	0.760693958488	0.139731948648	0.0163680078951	0.00805431362284	0.00442540088395	0.00758810774901	0.0133567700623	0.000526773730247	0.00293221722852	0.0056452627942	0.0028707756358	0.00487136214568	0.0152398083402
e	0.0081728707111	0.504486290163	0.387485529549	0.0334138832984	0.0103087391076	0.00750075296132	0.00938901874967	0.0151489047541	0.000649850223416	0.00362565267617	0.0060492069814	0.00397719741193	0.00458557024856	0.00520657340673
t	0.0222842109704	0.214268130721	0.572046783183	0.0625301260995	0.0212125506025	0.0185130699871	0.00763814241656	0.020246322318	0.00251252965447	0.00730859959206	0.00336988727713	0.0162663829373	0.0290333972829	0.00276989373558
o	0.0328310689901	0.107075891907	0.594983467728	0.101060897033	0.0299792952008	0.025870016329	0.00827048697219	0.0243393157727	0.00346045805149	0.00858243536402	0.00298543232571	0.0187208490591	0.0371227557176	0.00471764177853
r	0.0183494519967	0.0420118426357	0.721783869243	0.117192382344	0.0160922029136	0.0235320107763	0.00424864025406	0.0110165231309	0.00403231071716	0.00350532683801	0.0018513039419	0.012295492433	0.0194363851959	0.00465228442618
ì	0.0071203539989	0.0155096420786	0.702584189748	0.205520264115	0.0102045884845	0.0214435602588	0.00171445888135	0.0040974242003	0.00378070953905	0.00140371058934	0.0007179481993	0.010448314711	0.0135870352653	0.00186783070639
s	0.0040756187663	0.00809161355953	0.503132196583	0.260715684705	0.147530726495	0.0188353617529	0.0179198809938	0.0218127140168	0.00171733714635	0.00169000628978	0.000980082651767	0.004536106737	0.00644989928843	0.00251281096646
o	0.00458096968877	0.0102335828532	0.375759018861	0.279315968235	0.215380805498	0.0310691069176	0.0288632126646	0.0338255753389	0.00237287671545	0.00358976409659	0.00147113991726	0.00554907951233	0.00501196029614	0.00297693855549
n	0.00522455422959	0.00931323770107	0.37705145962	0.374057816078	0.104410590166	0.0611393956392	0.0164050483215	0.0183459340796	0.00323804747182	0.0035470181322	0.00101164262242	0.00898934450411	0.0158367232987	0.00142916200183
t	0.00819096907653	0.00482512541702	0.27895206654	0.348744975359	0.182150241722	0.0569233372131	0.0385779635405	0.0363773546599	0.00239124039061	0.00429772114407	0.00216187162414	0.0089559290347	0.0260737850996	0.00137743658394
a	0.00887081692551	0.00597950623901	0.13016082618	0.424152978453	0.245126303907	0.0578024277377	0.0479810093468	0.0460822695533	0.00162721916354	0.00455095741469	0.00284756087471	0.0065753355449	0.0169922234332	0.00125059467131
c	0.00678350454184	0.00495086191967	0.10239431606	0.518202946151	0.130294837969	0.138292682579	0.0229208522823	0.0211492535178	0.00603829842118	0.0028517874049	0.0015726421049	0.0106916358483	0.0330067888777	0.000849592067103
e	0.00497125284728	0.00335927047989	0.0810603536867	0.570000835384	0.0533797026563	0.203577717526	0.0148722517608	0.0087255843626	0.00719472296373	0.00187084623497	0.000805685381633	0.0109646227828	0.0379995254259	0.0012176119557
r	0.00597925428243	0.0028368904933	0.0470374475622	0.569503691795	0.0264608078854	0.273540142509	0.0109914387536	0.00556650621087	0.0134883888112	0.00129631687832	0.000510928060544	0.0122822880943	0.0288741026086	0.00163176058523
ò	0.00596265562748	0.00166281736443	0.0344957781874	0.534900777265	0.0190097092951	0.32743700417	0.0136288910845	0.00513908990362	0.0155893802537	0.00112888033944	0.000380163676848	0.0131603787314	0.0262656919029	0.00123876359174
o	0.00400836757583	0.00411590165481	0.0158257399625	0.456666025755	0.0142511571984	0.431230004723	0.0278106193615	0.00464366873454	0.0124869884012	0.00322703789315	0.00138158241562	0.0107226336105	0.0127192776676	0.000911012493913
c	0.00676721435861	0.00467342741827	0.0114642188875	0.349265558585	0.0100932151661	0.523094058241	0.0316791161205	0.00838369674485	0.0178215981337	0.00418571406438	0.00184535287187	0.0128029782035	0.0170634855559	0.000860380824638
e	0.00599162587287	0.00528137333942	0.00832107379583	0.284297142862	0.00725751522203	0.61660059608	0.0198441893735	0.00809236378162	0.0135856128112	0.00265567105479	0.00115058699062	0.00996207740117	0.015900156152	0.00106000820155
r	0.0130158933776	0.00529032826647	0.00487748709861	0.165445424287	0.00532338414068	0.667313832027	0.0160643631245	0.0279498984605	0.0495798967037	0.00304957728493	0.00108815446354	0.0126127918004	0.026440347684	0.00194860460052
ò	0.0152883918692	0.00334068957549	0.0032544043662	0.114463518096	0.00469091444689	0.679888757342	0.0240543820415	0.0396393248202	0.0622926516679	0.00416729859498	0.00114221602118	0.0141989186001	0.031820494228	0.00175801698684
e	0.0100897910331	0.00604805319183	0.00317591528873	0.070018711032	0.00241046801563	0.670350122447	0.0265075106805	0.0283294416067	0.118717496656	0.00963914303166	0.00376135124039	0.0268046415334	0.021329245076	0.00281806511561
n	0.0151457113444	0.00615369699728	0.00376416419624	0.0488321510107	0.00180318490521	0.546475247482	0.0212079985602	0.0682822065356	0.200820105552	0.0113475941439	0.0048361791468	0.0334289785111	0.0346334613587	0.00326928837187
ì	0.0123948421148	0.00603178526576	0.00292787516541	0.0444129826702	0.00159954093507	0.574946465827	0.0215254278534	0.0854415968452	0.151071062851	0.0189446691813	0.0051949461156	0.0305053095037	0.0430444924529	0.00195897329062
c	0.00462085584493	0.00560157182192	0.00197066475514	0.0431194195567	0.00154935334502	0.648931955276	0.0527719582845	0.0678758236151	0.0829420902837	0.0260967457271	0.0062016617052	0.0251245649679	0.0318402618176	0.00135304809687
h	0.00164829377631	0.00270043740731	0.00105194810171	0.0351237385189	0.00221497131501	0.542407868425	0.177362262761	0.0740522145384	0.0552678284279	0.041481487909	0.0222389409017	0.0153384357893	0.0250045439392	0.00410703253229
e	0.000902008780103	0.00304851920244	0.00162744591724	0.018781692173	0.002779132505	0.304058191142	0.193722204254	0.0729716248461	0.208205989476	0.0890119659697	0.0427071189672	0.0268312275964	0.0302236013131	0.00512927046743
è	0.00127668119337	0.00413447840081	0.00295148500575	0.011509351291	0.002047091264	0.130622420714	0.0769160450613	0.0477083074487	0.508996609825	0.0841978499899	0.0323537669891	0.0617893105321	0.0329233564377	0.00257320761248
r	0.00117298991779	0.00331080126694	0.00287905190192	0.00969927366367	0.000737462403667	0.134227178905	0.0299568163304	0.0311631569829	0.581147363275	0.0602530846633	0.0195782493297	0.0628069211774	0.0612995114792	0.00176807960416
t	0.000569748589263	0.00253187248898	0.00173490287397	0.00921064175456	0.00128099682122	0.160855494302	0.0766931497768	0.0633203389943	0.364660947758	0.123116778221	0.0562255781099	0.0365466713925	0.0863159788264	0.0169368324347
o	0.000704628893088	0.00358367642966	0.00113648396466	0.00620360511819	0.00239420494041	0.0929505427673	0.0974578815923	0.0665398229981	0.217347732586	0.267333999407	0.0841329427033	0.0529110537975	0.0823015246088	0.0250018508116
n	0.00194190566436	0.00295991555322	0.00094602408822	0.00400286377273	0.0018643157668	0.0399782915891	0.0427052628641	0.0781134663327	0.325776394195	0.266317236469	0.0666102375678	0.0515965729325	0.10435515487	0.0128323294372
t	0.00203208532145	0.00235376082774	0.00055525692274	0.00390367279091	0.0011937490756	0.0244549231964	0.035729657288	0.0973803287776	0.328991218065	0.214772182156	0.110811529189	0.0275811046442	0.115255094957	0.0349854189791
a	0.00117587494048	0.00367804784258	0.000914260834247	0.00574591906364	0.00162749719187	0.0188307907321	0.042144736096	0.0586193862592	0.208808846022	0.309946284052	0.147878183063	0.0511767455481	0.106236948319	0.043216460493
n	0.00485751791349	0.00288474068753	0.000922679971416	0.00417979501121	0.00135738533062	0.0112727661774	0.0240816747653	0.0554665587531	0.252913722007	0.297973578017	0.124625511021	0.0585788428494	0.12617659944	0.034708603331
a	0.00681639907116	0.00447008730251	0.000537197367139	0.00307677552707	0.00180459584354	0.0075719101258	0.0114025896551	0.059901847251	0.219431982336	0.322767369339	0.127158383674	0.0669141966165	0.13429954648	0.0338471081103
s	0.0147624117904	0.00522307670084	0.00049726782238	0.00289167757569	0.00199635328118	0.0056745456086	0.00719740676503	0.0394438487503	0.185477809112	0.334383443113	0.114034051225	0.0775468612055	0.19226582216	0.0186054262034
e	0.0169144803635	0.00457679636695	0.00051982775746	0.0032717243919	0.00100464563706	0.00560465430287	0.00385400746834	0.0251482354168	0.170724762704	0.264162434371	0.114672190408	0.144429172735	0.234761487387	0.0103555840011
g	0.0127476805545	0.00434673922232	0.000568096532487	0.0033692259173	0.00064417628902	0.00519425878429	0.00270325605611	0.0135200213056	0.114566500568	0.222229548124	0.123178701469	0.168874825245	0.321507005796	0.0065499694337
r	0.0107838547882	0.00284717537411	0.000631072114162	0.00408251009243	0.000386947753007	0.0045906037781	0.0047268169187	0.00878917286853	0.100634751523	0.210596286041	0.18979217849	0.0878480827483	0.366407945265	0.0078826104779
à	0.0036668247894	0.00213989952137	0.000526873783054	0.00420539074748	0.000260388357669	0.00433104315937	0.0057315789729	0.00366782908951	0.0498256175077	0.195146262014	0.244866449497	0.196757494249	0.282050148422	0.00682421039263
n	0.00126522765647	0.00077388815579	0.000223589323351	0.00156495050916	0.000129904991556	0.00171157382979	0.00260379011097	0.00152594732984	0.0227674115026	0.140331634005	0.399327583166	0.221876005083	0.198132356141	0.00776614469754
i	0.00167495758882	0.00471318503726	0.00100257154845	0.00261041847972	0.0107728238195	0.00283715615326	0.0122139944903	0.0193158320433	0.0177252105009	0.142752524668	0.466555181055	0.174775862028	0.130670832047	0.0123794618992
ò	0.00242778832961	0.00669080007909	0.00149351394948	0.00327541985991	0.0143298668332	0.00368045008442	0.0160569512634	0.0251721648144	0.0215463668336	0.0984268033227	0.237244418752	0.393705117343	0.166738814016	0.0092115283264
l	0.00148120708487	0.00292498206636	0.000757755394827	0.00149694856664	0.00480239531807	0.00186524386147	0.0061574027878	0.0085543884048	0.0168232147112	0.0569686982076	0.218064941317	0.408270542448	0.266798564672	0.00503365913547
o	0.00122746043662	0.00173092626212	0.000527989676609	0.00122260683555	0.00254329525302	0.00177108975382	0.00413531779593	0.00675988813493	0.0202797213371	0.129648288069	0.287845350439	0.255393334149	0.276896084891	0.0100185847118
</S>	0.00165433921831	0.00196888703106	0.000648438988304	0.00161103036777	0.00267442012651	0.00246796812691	0.00512704379797	0.00915841806747	0.0298796466685	0.197725424034	0.26017962022	0.249323817075	0.222904987445	0.0146759363559
