 	io	non	sono	ancora	pronta	bisogna	venire	alle	sette	</S>
e	0.99155435	0.0029736825	0.00111343362	0.00028261279	0.00058880536	0.000209856165	0.000118790065	0.0003441036	0.001633334825	0.00118104985
v	0.987774416667	0.00314629616667	0.00197280938667	0.000336150033333	0.00055984136	0.000288774358333	0.000190561165	0.000373598853333	0.00276576414167	0.00259178578333
ò	0.977322605556	0.0112958117222	0.00438241719556	0.000586925094444	0.000597087943333	0.000354682119444	0.000213722591667	0.000363134527778	0.00227116626722	0.00261247607111
e	0.738020268519	0.0255703275741	0.0299919079319	0.00448769663148	0.00321106560444	0.00623864293981	0.00640500398722	0.0540584770426	0.0466032101091	0.085413425667
n	0.345034101506	0.0262583605247	0.343658725977	0.00939520587716	0.00802374620148	0.00892766907994	0.00872002853907	0.0718707628475	0.0635155408697	0.114595824222
ì	0.129098501502	0.0187932028416	0.736352021992	0.0116613292924	0.00808502106716	0.00449711309331	0.00329538081636	0.0244341217825	0.0238256502232	0.0399576430307
m	0.049003789134	0.0158100946139	0.830474330664	0.0334436924308	0.00704529302239	0.00824568199777	0.00913355503212	0.0172368399275	0.0149989905077	0.0146077611002
e	0.020619996678	0.0130290188713	0.754461243555	0.128958995477	0.0156898450075	0.0154727459993	0.0143049590107	0.0183703219758	0.0125989777026	0.0064939333334
a	0.0228931268927	0.0116970059571	0.511585737852	0.363385181826	0.0293163730025	0.0140663733331	0.0094856374369	0.0138588633253	0.00862434510087	0.0150873739445
n	0.0208792765976	0.00915882875237	0.268784115951	0.538897143942	0.0992873976675	0.0158823544444	0.0073711399123	0.00877358460843	0.0118067880336	0.0191593946482
k	0.00985523433253	0.0232807136841	0.196868631984	0.597314681314	0.119207370889	0.0204039964815	0.00793728297077	0.00464133870281	0.0123379640112	0.00815279118273
ò	0.00529849396084	0.026698719928	0.132801230995	0.724441160438	0.071864076963	0.0170123468272	0.00758946665692	0.0037945538676	0.00760357300373	0.00289639317258
