 	pure	che	ti	ho	visto	una	volta	solamente	non	ti	dimentico	mai	</S>
p	0.97045342	0.01429500925	0.00075262413	0.000616662815	0.000488297125	0.00022162008	8.28594175e-05	2.49004065e-05	7.0630407e-05	0.00027009077	0.000211919325	0.00096360237	0.0115483249
ù	0.865267296667	0.11846865475	0.00186374841	0.000837086961667	0.000406285335	0.000207977154667	9.32055508333e-05	5.56081095e-05	0.000137511089	0.0003289415	0.000193026171667	0.00094698219	0.01119366858
r	0.628451788889	0.34666977825	0.01589268757	0.00240918935389	0.000750174021667	0.000450581006222	0.000175792150278	7.98571118333e-05	0.000131933530667	0.00025058398	0.000131106263889	0.00047534378	0.00413118924
u	0.333697519296	0.60154124275	0.0407435945233	0.0127278671846	0.00331344014056	0.00131732996874	0.000381599890093	0.00120944986394	0.00102108781122	0.000966544896667	0.00045713114463	0.000452862466667	0.00217035154667
k	0.120347504765	0.73769121425	0.0981751001744	0.0279245133949	0.00598039578019	0.00213632968958	0.000696171063364	0.00158360667798	0.00131584625774	0.00123750277222	0.000608485021543	0.000723777645556	0.00157955698222
a	0.0472179415883	0.728008171417	0.154571043391	0.050856754465	0.0080523594934	0.00235157059653	0.000766133387788	0.00195218591599	0.00160440223991	0.00115261826407	0.000540893537181	0.000780634581852	0.00214528956074
s	0.0232969372961	0.555817463806	0.158712724464	0.193743568155	0.0496774733311	0.00545601029884	0.0018144200626	0.00209173631866	0.00169987909764	0.00136399325469	0.000781438435727	0.00224113302728	0.00330322998691
ì	0.0104868622987	0.354507394602	0.215723988155	0.340350379385	0.0626844874437	0.00615694836628	0.0020804773042	0.000822056752887	0.000644747033547	0.000798188071563	0.000598561382576	0.00256651551709	0.00257934989564
t	0.0042577444929	0.240158701534	0.378410456052	0.344257559795	0.0253636738146	0.00294040035543	0.000902927884733	0.000501434670962	0.000362457977849	0.000334239773854	0.000228975291859	0.000940651750363	0.00134071636521
a	0.00437323245763	0.129344405511	0.366655915351	0.432161519932	0.0455791762715	0.0104506304185	0.00228493426158	0.00342913281032	0.00158660284262	0.000707108854618	0.000441375024286	0.000633906433454	0.00235201562174
m	0.00463478985254	0.0620865941703	0.22343069845	0.569360089977	0.10242279209	0.0225327471395	0.00374337005386	0.00509064860344	0.00199064377421	0.000928111084873	0.000642780181429	0.000762203424485	0.00237449688058
i	0.00643172298418	0.0378099853901	0.139312973817	0.550814179992	0.194757767363	0.0413401110465	0.00678322575129	0.00604378353448	0.0063679265514	0.00145269892829	0.00120885036714	0.00116869450816	0.00650806296686
a	0.00862044566139	0.03172180113	0.0604972922057	0.374923779997	0.439331639121	0.0479018470155	0.00753804788376	0.00632295427816	0.0082272397838	0.00200498374276	0.00179028428905	0.00189077913605	0.00922892675562
f	0.00536915448713	0.0189398231767	0.0251167026686	0.203892309999	0.66116506304	0.0637368590052	0.00649401226125	0.00297374909605	0.00323177832293	0.00125687614759	0.00120231865968	0.00198745774535	0.00463393573521
o	0.00401730509571	0.0163802821922	0.0162777212229	0.163250546666	0.67625238768	0.0908132080017	0.00892088442042	0.00393344360202	0.00680690790264	0.0016011579492	0.00139030778323	0.00183085844845	0.00852502029507
r	0.00321965446524	0.0136579099307	0.010799182461	0.118232633889	0.700473629227	0.113381104334	0.0123075501401	0.00423114496734	0.00799375368355	0.00175817026973	0.00154506142774	0.00201920288282	0.0103810299317
à	0.00214607142175	0.00863904984357	0.00620128254033	0.075369074963	0.733910976409	0.143799851445	0.01249801238	0.00269067125578	0.00472609461052	0.00148672080991	0.00104957374258	0.00173834762761	0.00574430497723
s	0.00170928906392	0.00687521544786	0.00518628044678	0.073574375321	0.66204932547	0.217475780482	0.0138344601267	0.00496117191859	0.00573226987017	0.0016776532033	0.00105474741419	0.00176949777587	0.00409997409241
o	0.00261695657797	0.00662613081595	0.0108026270823	0.0600365367737	0.52000884849	0.347854716827	0.0267312343756	0.00957165163953	0.00550385075672	0.00171526306777	0.00144819030473	0.00236599682529	0.00471801396414
l	0.00293305585932	0.00670298707198	0.0123986361274	0.0395813842579	0.430558289497	0.424895488942	0.0595133594585	0.00882351837984	0.00338225493891	0.00157829598926	0.00147299353491	0.0036613890751	0.00449832468805
a	0.00340445881977	0.010469945324	0.0151358758091	0.0343460654193	0.336951289832	0.500700889647	0.0690718098195	0.00645770295995	0.00331568653297	0.00209059186309	0.00174790521164	0.00437058432503	0.0119371949293
m	0.00366150328659	0.013467638208	0.0199444962697	0.0345000431398	0.236499163277	0.592704146549	0.0593188182732	0.0126347366533	0.00378987317766	0.0026594057877	0.00222119857055	0.00402825127501	0.0145707489864
è	0.00175264400886	0.007263235436	0.0120929966232	0.0171764907133	0.172749894426	0.686959405516	0.0647678177577	0.0194593992178	0.00334188025922	0.00286223002923	0.00226303715685	0.00404668329167	0.00526432021547
n	0.000916957082953	0.003077802172	0.00524589234107	0.0088523721711	0.124284444809	0.687386391839	0.101456229253	0.0294744927393	0.0117990909531	0.0104822140097	0.00668023538562	0.00776792796389	0.00257596228182
t	0.000389241444318	0.00125648245067	0.00242599804702	0.0048767517237	0.0919428779363	0.46081578728	0.159247789751	0.108198956913	0.110702272651	0.0204381080032	0.0148032221285	0.0134390403213	0.0114634574273
e	0.000594984284773	0.00108707321689	0.00283972168234	0.00428284407457	0.0418244849788	0.28947594576	0.237424946584	0.227571105638	0.137067217884	0.0178634240011	0.0143306858428	0.0117178001071	0.0139197705624
e	0.00329635166159	0.0107136211723	0.00692059056078	0.0108858071249	0.0342620499929	0.232340055253	0.267041382195	0.266756501879	0.063140219628	0.032395022667	0.0293416844143	0.014654315369	0.0282523929408
s	0.00394979995386	0.0149262957241	0.00760889645359	0.0116916170083	0.0277139394976	0.194947185084	0.400957670732	0.178768057293	0.036930245876	0.0376696285557	0.0339704531381	0.0177911407897	0.0330750825236
a	0.00981925171795	0.0253841105747	0.0185735347512	0.0256898119694	0.0267769893325	0.235039361695	0.428614306911	0.096720072431	0.0211563099587	0.0343912728519	0.0326811143794	0.0247752972632	0.0203785913845
l	0.0116907152927	0.0278831793249	0.0219212658171	0.0299998464898	0.0242239491108	0.208608953898	0.46942791897	0.073457076477	0.0161440431529	0.0357873689506	0.0336380551265	0.0298909057544	0.0173267293615
l	0.00416258168423	0.0106610062416	0.0084209176057	0.0113149511966	0.0108459561369	0.131309496299	0.621074116323	0.125808344492	0.0155688998843	0.0197298992502	0.0148918534088	0.0188637797515	0.00734822000383
i	0.00242293142808	0.00634352768053	0.0102896456352	0.0124312019322	0.00841955814563	0.1001951551	0.500873338774	0.250476714831	0.0209814042948	0.0272142553501	0.0206393251696	0.0200203637505	0.0196925986513
m	0.00196307294269	0.00756638849351	0.0173506988784	0.0148831163107	0.00700350591521	0.0756054063667	0.363823716258	0.348356278277	0.0398166380983	0.0415412011167	0.0285818860565	0.0278200259168	0.0256880592171
o	0.0069299127809	0.0249824918312	0.0561056516261	0.0267649821036	0.0102883828384	0.0900476154556	0.250484044086	0.290042852759	0.0423438243661	0.0542216580389	0.0495441920188	0.0812630306389	0.016981352739
