 	non	vieni	alle	sette	perchè	io	non	sono	pronta	</S>
m	0.4999221525	0.262781595	0.01434567775	0.0033191762	0.0259354695	0.00782990965	0.023405205755	0.014673346515	0.08578642835	0.06200104605
i	0.198441515833	0.478514255	0.0429090469167	0.00523745406667	0.0291996268333	0.0131754522167	0.0383208162517	0.0204486128383	0.0948925951167	0.0788606320167
n	0.0710491196443	0.713826828333	0.0451727103056	0.00436672078889	0.0243527399444	0.0120136970722	0.0277468735439	0.0131716193461	0.0422819827056	0.0460177147722
d	0.0319111092481	0.860879789444	0.0192571303352	0.00318207836296	0.0215260899815	0.0105370916907	0.00947878271797	0.0062941869487	0.0179595339019	0.0189742356907
è	0.0205855532494	0.909094909815	0.0202779073451	0.00378889998765	0.0125152534272	0.0105990677302	0.00348182409932	0.0036717282229	0.00856821088063	0.00741665779857
l	0.0119939532498	0.906387669938	0.0442455457817	0.00614356619588	0.00720208510907	0.0083280658434	0.00258090434977	0.00348000004763	0.00521860420688	0.00441960893452
a	0.0288579914166	0.677066889979	0.189771525261	0.0292203880653	0.0110964405697	0.0348370877145	0.00582779031659	0.00913922651588	0.00818415973563	0.00599851507817
à	0.0352723948055	0.334798089993	0.427026695087	0.0565693143551	0.0440902691899	0.0543421625715	0.0135904481055	0.0126630495053	0.0131736492452	0.00847392769272
l	0.0173397562685	0.153875823998	0.458714131696	0.183702733118	0.08575504773	0.0521725851905	0.0137380085352	0.0113125688351	0.0159191744151	0.00747019023091
l	0.0126384230895	0.0739221773327	0.410110957232	0.238386884373	0.0660295291433	0.0400600049635	0.0658549786784	0.0467765162784	0.0394085464717	0.00681202174364
e	0.0130185530298	0.0322173561109	0.305181021411	0.386074518124	0.0314143266144	0.0335855858878	0.0848136195595	0.0620074220928	0.0457066338239	0.00598096854788
s	0.00840016300993	0.0158446924603	0.116104384137	0.498078312708	0.180304123871	0.0799424406293	0.0319208203198	0.0322312953643	0.0345975919413	0.00257618791596
è	0.00460761200331	0.0070416541101	0.0438609827123	0.470581210903	0.26770541129	0.135771936876	0.0187257782399	0.0207390587881	0.0296257663138	0.00134059762865
t	0.00360423923444	0.00437634037003	0.0218188929041	0.579249950301	0.195003777097	0.139640868959	0.0264549787466	0.014381157596	0.0142144554379	0.00125529863288
t	0.00380069597815	0.00250708779001	0.026604070968	0.486588996767	0.128500422366	0.0894099929863	0.192518407916	0.0341611581987	0.030064345146	0.00584478674429
e	0.00838819215938	0.00639909846334	0.0470111269893	0.317608605589	0.080032034122	0.140413270995	0.243875939305	0.0918198027329	0.0573539937153	0.0070978909481
k	0.00841805545313	0.00732627268778	0.0382670700398	0.211817931863	0.224499708041	0.241602583665	0.115230709768	0.0911445135776	0.0578718575718	0.00382124074937
a	0.0150184183844	0.0142831130959	0.0168533567233	0.122663277288	0.262733559347	0.340624761222	0.0674447179227	0.0913304138592	0.0590071881906	0.0100411673165
v	0.0176785412615	0.0167329081986	0.0096037217411	0.0720017687627	0.255788713116	0.410447120407	0.0316235538076	0.0995778212864	0.0750621740635	0.0114836848722
ò	0.0079047448205	0.00709712199953	0.0048034039137	0.0379183115876	0.270639474372	0.464313540136	0.0203942821025	0.110007810429	0.0725741936878	0.0043470986174
e	0.0334231982068	0.0170575434332	0.0233393461379	0.0346087475292	0.186622211457	0.454289700045	0.0124094539342	0.14587489681	0.0828265385626	0.0095483257658
n	0.0457634814023	0.0204181223777	0.0288959779126	0.0324193778431	0.172910593819	0.319509130015	0.0125782982114	0.187178598937	0.166848217854	0.0134781864553
ì	0.0218699383341	0.00935639725923	0.0135492405042	0.0191446136144	0.12058153794	0.201981953338	0.0129532181371	0.346619119646	0.245908232618	0.0080357384851
m	0.00920431171137	0.00442692351308	0.00821775803473	0.0093186369048	0.05006039418	0.0990653897793	0.016411902779	0.486311406549	0.310719990873	0.00626329029503
e	0.00481839997046	0.00367752893103	0.0103444918782	0.0095408010016	0.02112208826	0.0497284152598	0.0196012652597	0.507241035516	0.365290230291	0.00863574909834
p	0.00499458965682	0.00380537211034	0.0129259441927	0.0101690635339	0.01225769442	0.0314280685199	0.0198604380866	0.449638201839	0.441443410097	0.0134772103661
r	0.00439807461894	0.00244382377011	0.0129044836309	0.00558650584463	0.00710170250667	0.01458229344	0.0438210173622	0.34611115728	0.521602123366	0.041448827122
ò	0.00250686177965	0.0016505103067	0.011997086077	0.00349117421488	0.00421997226889	0.00787630774667	0.0449575717874	0.25593538576	0.619644014455	0.0477211120407
n	0.00100877247988	0.000698733100233	0.005679530759	0.00162666124829	0.00253088938963	0.00425737004889	0.0223711129291	0.215228638587	0.705100091485	0.0414981703469
t	0.00177459353996	0.000590784381411	0.00440829068633	0.0011996871261	0.00120681024321	0.00250933298296	0.0280835139764	0.205414876196	0.577239263828	0.177572836782
a	0.00505923584665	0.00283719302714	0.0447051681288	0.0090860407087	0.00448734396107	0.00994031426099	0.0576644113255	0.202683878732	0.455074231276	0.208462168927
</S>	0.00713939042333	0.00488599701357	0.0836243140644	0.0167151213544	0.00819646498053	0.0176935146305	0.0764957106628	0.211355989366	0.458069180638	0.115824284464
