 	non	ho	scritto	mai	una	lettera	al	mio	fratello	</S>
e	0.42800435985	0.164079625	0.026618053	0.0014779113	0.00265652125	0.00309902154	0.00128378695	0.0030702731	0.0050767385	0.3646337502
n	0.145205913983	0.352219108333	0.072981685	0.00793981426667	0.00884837875	0.00374241641333	0.00363604251667	0.0215165065333	0.0137948336333	0.370115299733
è	0.0514445547943	0.649178936111	0.080635373	0.0116345470889	0.0119555815833	0.00686092560444	0.00691567500556	0.0285313768444	0.0199144158778	0.132928567578
g	0.0200246459314	0.811453712037	0.057188119	0.00893466836297	0.00915003719443	0.00759923873481	0.00578235670185	0.0140723662815	0.0162149252926	0.049579923626
r	0.00928990557713	0.572774454012	0.333695699667	0.0123065917877	0.00652327123148	0.0148456821116	0.00734623210062	0.0090814137605	0.0146590617642	0.0194777176753
a	0.00750062845904	0.221648768004	0.438051829889	0.124358309263	0.0849308702438	0.0195752200372	0.0231340903669	0.0310310202535	0.0425427945881	0.00722647495843
t	0.00624064035301	0.0984440955013	0.452398029963	0.198880966421	0.114377742415	0.0099857740124	0.024510081789	0.0415935294178	0.0498289815294	0.00374017601948
s	0.00816027298434	0.0349960996671	0.633250143321	0.19231632214	0.0442486706717	0.0242692880041	0.0138986015963	0.0225231531393	0.0228165418431	0.00352095733983
a	0.0142647036614	0.030279324889	0.42360694244	0.37408232738	0.0577511744239	0.0320292650014	0.0165249201988	0.0169258963798	0.0318578799477	0.00267758214661
m	0.0133907647871	0.0281477072297	0.23149899548	0.56419565246	0.073151414808	0.0204451240005	0.0147576005663	0.0150342927933	0.0350763593159	0.00430205541554
à	0.0078995805957	0.0144323026766	0.165234190727	0.593082327487	0.141969414936	0.0248846123335	0.0125564826888	0.0161490915978	0.018663946772	0.00512801310518
i	0.00919375629857	0.0370723602255	0.0565283283757	0.414098792496	0.376284191645	0.0216089294445	0.0192948355629	0.0292813251993	0.033878907924	0.00275854406839
è	0.0123370234329	0.0451207367418	0.0193501950786	0.168559959165	0.604651633882	0.0114154141482	0.040450778521	0.0353361837331	0.0558323606413	0.0069456754228
n	0.00790091006097	0.0207566093473	0.00654374808853	0.072183360055	0.752743467961	0.00835951638273	0.051925191507	0.0266544535777	0.0449318645471	0.00800083077427
a	0.00831906393699	0.0284569328824	0.00280918047184	0.063871138685	0.70030699932	0.00940622979424	0.047120899169	0.0561428015259	0.066611997849	0.0169547425581
g	0.0117007693123	0.0316303482275	0.00328631092395	0.0630868395617	0.599650343107	0.0250090225981	0.090751659723	0.0762271895086	0.0782760269497	0.020381522686
r	0.00879914343743	0.0127869044425	0.00342004737465	0.0397691698539	0.538354214369	0.0454970895327	0.245016776574	0.0508504425029	0.0471462519832	0.00836001882867
à	0.00466621177914	0.00555482101417	0.00189944949155	0.0223947548846	0.367486758123	0.0429540065109	0.467876778858	0.0520767998343	0.0313458799944	0.00374453590289
m	0.00207698704638	0.00220639615806	0.00088446316385	0.0101697378282	0.225257327708	0.126061603504	0.540721242953	0.0571461252781	0.0329760956648	0.00249994076096
m	0.00159441433546	0.00117174863935	0.00055154258795	0.00687198554273	0.143424904236	0.188164394501	0.559574830984	0.053065963426	0.0394993788883	0.00608076252032
a	0.00291739507849	0.00381971341312	0.00166965536265	0.00767396118091	0.103413513412	0.1116427545	0.590545643661	0.124517402809	0.0466283016294	0.00717159817344
s	0.00396548662616	0.00446970949104	0.00608940512088	0.0067350908603	0.0781171554707	0.110492167833	0.540432187887	0.178945790936	0.0479793372098	0.0227736390578
o	0.00627559834205	0.0112599261837	0.00809679057363	0.0059839744201	0.0496937601569	0.103880519944	0.375119812629	0.249802033645	0.161775535737	0.0281120488526
n	0.00655806938068	0.0134187512412	0.00833553572454	0.00503899853337	0.0244175017856	0.0422121819813	0.22227483421	0.381008041215	0.252960261912	0.0437758284509
a	0.00564608272689	0.0090056272604	0.00722076044151	0.00268774127112	0.0116995043285	0.0213409333271	0.151721556737	0.467295363738	0.275110503971	0.0482719612836
d	0.0084740222423	0.00769136367347	0.0144856003472	0.00223463615704	0.0073159677095	0.0102189824424	0.097709097579	0.558297121246	0.272429264657	0.0211439735612
e	0.00818144274743	0.00661025614449	0.0166305456491	0.00226934798568	0.00600640716983	0.00631679623747	0.0749514265263	0.538324720415	0.328970334886	0.0117387227404
r	0.00780826258248	0.00616394013483	0.016144194083	0.00225317482856	0.00529410616661	0.00386751063582	0.0455264945088	0.482387353472	0.420263484962	0.0102914961335
f	0.00711285986083	0.00264303053161	0.0157144970443	0.00234929047619	0.00463483749887	0.00395666161194	0.139968876503	0.469987704491	0.342833194987	0.0107990742778
ò	0.00370666032028	0.00190326691054	0.0055939640981	0.0025671672254	0.00734780649962	0.00555081480398	0.164892002834	0.489876488164	0.311474774996	0.00708704565927
m	0.00186504535676	0.00118985027251	0.00220132399937	0.00148553877047	0.00562382683987	0.00672049346799	0.0712375186113	0.464152939388	0.436131391665	0.00939202455309
m	0.00129656326892	0.000727317859837	0.00101188935312	0.000987245452157	0.00259353815329	0.006483255856	0.0435425165371	0.429534056463	0.492605477222	0.0212181055177
u	0.0128331396896	0.0142871374199	0.0113231022377	0.0100820657841	0.0325220465844	0.076390217452	0.049200334179	0.400483918821	0.367951279074	0.0249267851726
</S>	0.0242672183448	0.02773184771	0.0218448901189	0.018981473392	0.0627524282922	0.145798358726	0.0592407550895	0.33345795941	0.286839749537	0.0190853825863
