 	il	vestito	della	sposa	deve	essere	bianco	</S>
o	0.604615215	0.0058083337	0.31485	0.0209572865	0.00992903915	0.0183900156	0.018690029	0.006760095825
à	0.312411105233	0.00536636773333	0.61222433	0.0190250081	0.00869151721667	0.0177181767	0.0179112910833	0.006652184595
b	0.106073883844	0.0101852037444	0.85299418	0.0115409306333	0.00352050570556	0.00660042066667	0.00670541924443	0.002379417675
b	0.062986363148	0.257876244581	0.649100323333	0.0119765182111	0.00364031636852	0.00563390048889	0.00664053354814	0.00214576154833
e	0.0565528253827	0.56163031486	0.348444031111	0.0143568704037	0.00510694468951	0.00564140082963	0.00625084284938	0.00201673794778
t	0.0285097343876	0.46859957162	0.403013487037	0.0668570051346	0.00654454246317	0.00756044360988	0.0180238236165	0.000891382197593
o	0.0599453563892	0.367943423873	0.416245699012	0.104579511712	0.0132109641544	0.00981945373663	0.0225385642055	0.00571703401586
u	0.0755210861297	0.283470840858	0.251598679671	0.323049660571	0.0228889623848	0.00838788844554	0.0105629204018	0.0245199483386
k	0.0305266413832	0.0985936034193	0.12842995989	0.667977733524	0.0289796341283	0.00767389314851	0.0121911231339	0.0256273673229
o	0.0230194091344	0.0444952857064	0.06420551763	0.772550081175	0.0461905770428	0.0104505750495	0.012945456278	0.026143073651
r	0.0204985957115	0.0252807775355	0.0335683075433	0.804371883725	0.0674773823476	0.0111138086165	0.0111216219927	0.026567594817
a	0.0108105612372	0.0107284708118	0.0165730548478	0.850979761242	0.0749199141159	0.0091438448055	0.00969419666423	0.0171501662057
s	0.00755179784907	0.0055304462706	0.00776729454927	0.817275053747	0.121637088039	0.0121733719352	0.0141654915547	0.0138994802352
ì	0.00308626081969	0.00253449065687	0.00355941251642	0.713584517916	0.23090995268	0.0218311049784	0.0190152930182	0.00547898521173
u	0.00173073162656	0.00160392470562	0.00174188127214	0.483817412639	0.459638484227	0.0343511033261	0.0137614753394	0.00335497423724
è	0.000936022728853	0.00081730271854	0.00166877219071	0.226944024213	0.684347704742	0.0663582861087	0.0107393062798	0.00818858694575
n	0.000498410386284	0.000350868743847	0.00130944239024	0.110157368071	0.704191034914	0.13366256537	0.0406388557599	0.00919147778192
a	0.00207201557209	0.00479851518895	0.00069305399008	0.0814592560237	0.649549034971	0.18211999179	0.06804200192	0.011266157394
n	0.00267039172403	0.00629508631298	0.000539855516693	0.0561711026746	0.481237091657	0.237742697263	0.20278616064	0.0125576244647
e	0.00146892087468	0.00483465268766	0.000445201892231	0.0295056608915	0.280685343886	0.378997835754	0.297007650213	0.00705474098823
à	0.00118568535823	0.00446856966255	0.000794285130744	0.0199996627972	0.190233687962	0.524708535251	0.249368906738	0.00924067116274
s	0.000600973027743	0.00164390738468	0.000759498728581	0.0109864277324	0.103463486654	0.50074467175	0.373214095579	0.00858695812091
p	0.000303052584248	0.00098574239206	0.000318899751194	0.0114675128775	0.141645532885	0.36595341725	0.46289573186	0.0164301464403
r	0.000223037108083	0.00080844642402	0.000178971548065	0.0113834873025	0.150632666428	0.283081389083	0.415861903953	0.13783009548
o	0.000226911856028	0.00205603913467	0.000161378017022	0.0083138337775	0.0765316576093	0.248025523028	0.488499094651	0.17618555516
</S>	0.000311211888014	0.00364065341734	0.000207286598511	0.0107125643888	0.0745664288047	0.237041676514	0.569131147325	0.10438904758
