 	quando	venne	Giovanni	Anna	aveva	già	dormito	</S>
m	0.9361119	0.009828088	0.0047723027	0.00173829945	0.002466465875	0.00456201161	0.015213930165	0.0253069695
ò	0.935292166667	0.00880066633333	0.0065319888	0.00199963101667	0.00239457103167	0.00461991497667	0.0152419435883	0.02511908156
t	0.957056955556	0.00696479077778	0.00821893593333	0.00561738113889	0.00159109081722	0.00557163876556	0.0061905472961	0.00878863088
t	0.714925618519	0.00970338525926	0.0149729159778	0.0751920570463	0.0279850332057	0.101627973255	0.0377446889987	0.0178483105933
i	0.406128479506	0.130258331086	0.0720061389926	0.142676579015	0.0401250734019	0.134415946418	0.0488869808662	0.0255024761978
ì	0.229760688502	0.462680610362	0.103187176331	0.100501874338	0.0183198734006	0.0506600482727	0.0186940872221	0.0161956530659
r	0.0887335061673	0.720131923454	0.0751569871103	0.052150767446	0.00986503873353	0.0332057275576	0.011752106474	0.0090039642553
t	0.0389750067224	0.571362257818	0.0541789010368	0.085889500482	0.0325284539112	0.132486609853	0.0514520204913	0.0331272663184
e	0.0219646185741	0.468373342606	0.0797907240123	0.130130730161	0.0425273023037	0.155350424284	0.0612478834971	0.0406149686061
o	0.0206853205247	0.526952410869	0.226248348004	0.0991909050537	0.0210938514346	0.058340053228	0.023061038299	0.024428072702
G	0.0148422798082	0.55159905029	0.317912992668	0.0520176150179	0.0117106004782	0.022221478676	0.0106039383663	0.019092074734
i	0.0122489659027	0.524605716763	0.364997730889	0.0529563316726	0.0152524571594	0.0100883443587	0.00665423915543	0.0131962314113
o	0.0144846613009	0.358557198921	0.52761639363	0.0475625732242	0.0140916796198	0.0064017964529	0.00496053988514	0.0263251451371
v	0.00977646386697	0.244609536307	0.67090740121	0.0307439977414	0.00834150943993	0.0040093132843	0.00414190422838	0.027469853379
à	0.00678098438899	0.166024958769	0.76138846707	0.0286258849138	0.0130235591466	0.0036912337281	0.00510975574279	0.015355109793
n	0.00564220712966	0.112076486256	0.80726388569	0.0366428493046	0.0132395810489	0.00759812207603	0.0073483287476	0.0101885167643
n	0.00329213817655	0.086011948752	0.564882608563	0.0393283827682	0.0162314780163	0.023504761692	0.0281268607492	0.238621840088
i	0.00310478652552	0.0463697049173	0.310312859521	0.0689964462561	0.122743696005	0.0705008558973	0.0601913135831	0.317780351696
e	0.00456186130851	0.0209512579724	0.449977946507	0.121407975419	0.158895703002	0.0723509489658	0.0498063351944	0.122047938899
A	0.0035231647895	0.0105844164908	0.514899568836	0.206337041806	0.162194542001	0.0288301916553	0.0218269920648	0.0518040361663
n	0.00165637304983	0.00449027849693	0.429896169612	0.345336300602	0.165730398	0.0191635208851	0.0142720136883	0.0194549492554
n	0.000884486399943	0.00202020848898	0.313686583204	0.308919954867	0.16487183	0.051964294295	0.0731244512294	0.0845282137518
a	0.000780389116648	0.00128845068633	0.143185087735	0.221355249622	0.344946123333	0.0734703200983	0.110230822743	0.104743539717
g	0.000736040805549	0.00100449960544	0.124431642578	0.276737129874	0.406017444444	0.0596751766994	0.0945490532477	0.036848982039
i	0.00112939323518	0.00087712567848	0.114338234193	0.354130219958	0.309402401481	0.1074302789	0.0912590397492	0.0214332826797
à	0.00122103615506	0.00130324752616	0.048589120131	0.269804971653	0.479046370494	0.113800680967	0.0709412609164	0.0152933066599
ì	0.000747103018353	0.00381655434205	0.0183381081103	0.101184907218	0.730110356831	0.0676714383223	0.0692534893055	0.00887806531997
c	0.000641207429451	0.00458335378068	0.0139642097034	0.0630929607393	0.691044818944	0.0809966844408	0.138486763102	0.00719001687332
h	0.00034342200815	0.00215714294356	0.0176655865678	0.0709707835798	0.606853186315	0.0776307454803	0.196392471034	0.0279866663911
e	0.000207122857717	0.00147804896452	0.0126107489226	0.0517231491933	0.501504092105	0.0898253341601	0.284447497011	0.058204016797
p	0.000578019742572	0.00139205828817	0.00636092994087	0.0307736867311	0.342856814035	0.131012441387	0.42534184567	0.0616842289323
l	0.000760832347524	0.000775565056057	0.00435062871362	0.0286722282437	0.244343804678	0.190076833796	0.43181002189	0.0992100763108
ò	0.000439886672508	0.000470717062019	0.00219613825121	0.0185470506146	0.144635462893	0.214057184599	0.51483608063	0.104817443104
s	0.000264644334169	0.00030318521734	0.00126300719707	0.0110506260715	0.0681971379643	0.239943174866	0.576797186877	0.102181028701
o	0.00536984613139	0.00192334898578	0.00316371616569	0.0182354343572	0.0824058583214	0.294790218289	0.494208762292	0.0999028529003
n	0.00702709273513	0.00247137466059	0.0035089293419	0.0170717218624	0.0780751069738	0.216484980096	0.584743327431	0.0906174876334
t	0.00257487751971	0.000956809712197	0.0014557616773	0.0072390520308	0.0305703415246	0.120151107365	0.673908509144	0.163143532544
a	0.00155259305657	0.00186979036407	0.00176271980243	0.00848742101027	0.0477100421749	0.100240135788	0.686010423048	0.152366870848
</S>	0.00151294997829	0.00311189243203	0.00245217910122	0.0112585885051	0.0752002510875	0.092587657894	0.719058691524	0.094817775424
