 	quando	io	divento	vecchia	vendo	la	casa	vendo	la	casa	a	Trieste	vengo	e	abito	a	Martano	</S>
m	0.91944742	0.02907322	0.006433804	0.00218963078	0.0009935187	0.00036685373	0.00017012033	0.000188914885	0.000192515995	0.00012191873	0.000252784555	0.0001060485175	0.000253226643	0.000641595585	0.001348121655	0.00300486821	0.003265157385	0.0319503152
ò	0.88065312	0.0668065806667	0.00797630866667	0.00236942789333	0.000715592166667	0.000338428390667	0.000141922049	0.00013997639	0.000171005916333	0.000100319269333	0.000233623013667	7.71111476333e-05	0.000232327759333	0.000622399008333	0.00153492061833	0.002960346425	0.003262898135	0.0316636890233
t	0.865504053333	0.105311926889	0.00912208288889	0.00396338873111	0.000764478722222	0.000244823690889	8.9750842e-05	0.000125461258333	7.75853377777e-05	4.33465407777e-05	9.52261212223e-05	3.50872836778e-05	8.9227908111e-05	0.000231002070778	0.000767445489443	0.00109165393333	0.00154075505167	0.0109027305411
t	0.611784551111	0.200139552296	0.0284082176296	0.079081698577	0.00578370810741	0.0141291293236	0.00445076642733	0.00328156488278	0.00299959115359	0.00102256687193	0.00178285181174	0.000196830142226	0.000400938306037	0.000907295311593	0.0320504705131	0.00396193508111	0.00441918001722	0.00519918085703
i	0.246190553704	0.492232394099	0.0501746395432	0.107754059526	0.00878413546914	0.0189135553412	0.00596201991578	0.00432491317426	0.00400306882453	0.00136084237598	0.00237141484725	0.000249695811409	0.000502516053346	0.00113717275386	0.043018165771	0.00489641570037	0.00501659563574	0.00310785249568
i	0.0892835459013	0.7161131147	0.101431318514	0.045531034842	0.00495914012305	0.0067512535804	0.00219793812193	0.00158529022475	0.00148128254818	0.00056229740066	0.000989521742417	0.000204848337803	0.000303467722449	0.000847840667953	0.0164828880903	0.00308327507346	0.00385532704191	0.00433662594189
v	0.0337323363671	0.712516771567	0.198769139505	0.0237426699473	0.00318610644102	0.00252164837013	0.000916686990643	0.00071799931825	0.000655537239393	0.000315227756887	0.000577504264139	0.000255438229268	0.00030825540415	0.000858292555984	0.0071091171101	0.00282539045782	0.00604238288064	0.00494946393396
ò	0.012938196489	0.735777140522	0.213662173168	0.0208596723158	0.00293027584701	0.00102143228338	0.000386504673548	0.000361207742083	0.000292490037798	0.000145957802962	0.00029035803138	0.000158132036756	0.00018249218485	0.000416913770661	0.00259153508337	0.00136177411927	0.00463199823288	0.00199171050799
e	0.007687437463	0.666217353507	0.265663324389	0.0259049951053	0.00363833331567	0.00105081704446	0.000710953227849	0.000466426226694	0.000839424347266	0.000813068251654	0.00235058465379	0.000277870409252	0.00118668996842	0.00465862800889	0.00427453756112	0.00464272573976	0.00352147358363	0.006095325746
g	0.00652353925433	0.449470281169	0.44236284813	0.0551089603684	0.00794623097189	0.00112745214815	0.000842526119283	0.000520472410565	0.00102596277242	0.00104229595455	0.0030488282146	0.000335168937751	0.00154128318614	0.00611549625296	0.00469165765037	0.00592161517992	0.00470009399454	0.00767524902867
h	0.00370925831811	0.293307883723	0.489027949377	0.177437343456	0.0121577469906	0.00481995478272	0.00111616128309	0.000702422738522	0.00070406971414	0.00048190948885	0.00119078084153	0.000169354175584	0.000589645572047	0.00217024620099	0.00281667118012	0.00268599822664	0.00403165336485	0.00288090664289
è	0.0020747393727	0.171189438908	0.377607436459	0.372269327819	0.0453431146635	0.0166778655942	0.0027959834277	0.00147651177951	0.00082941052138	0.000369395536283	0.000638051067177	0.000118813425528	0.000268189565349	0.000830520086997	0.00258851622671	0.00149868251888	0.00236004644495	0.00106392952096
n	0.0013062425009	0.0939681573027	0.336265012153	0.44960637594	0.0732981528878	0.0286650801981	0.00428522670923	0.0017076101265	0.00128979899046	0.000463778928761	0.000767540935726	0.000191697297176	0.00030397211645	0.000491126482332	0.0015307464589	0.00143570694963	0.00363826700498	0.000785505393653
n	0.000764552343633	0.0600507611009	0.266797524051	0.486197258647	0.0550004599626	0.0324406473994	0.00587449290308	0.00187462804217	0.00399735393015	0.00205382158625	0.00521980164524	0.000403273625725	0.00148089800548	0.00447660179411	0.051895973203	0.00955817388321	0.00604160866833	0.00587217056455
o	0.00122834308121	0.0256356777003	0.122807179017	0.522454286216	0.142837078988	0.0540065847998	0.0110182519677	0.00410789244739	0.00505216321005	0.00276451902875	0.00665363314841	0.000479317328575	0.00179639003516	0.00573243671137	0.0699977730677	0.0116734242611	0.00431733293611	0.00743769438818
m	0.00140779209374	0.0111068377334	0.0568293186723	0.552668328739	0.210608039663	0.0949321749333	0.0172393546559	0.00539208114913	0.00412920330335	0.00207350954292	0.00336528364947	0.000756142919525	0.00113065611172	0.00228363938379	0.0249238967026	0.00459459778703	0.00373791069204	0.00282117579273
