 	ti	dico	una	cosa	però	non	parlare	di	queste	cose	con	Maria	</S>
s	0.714884815	0.267574445	0.00503439385	0.000150968655	0.0010296678	0.000106726325	0.0002363131	0.00015831363	0.00013268054	0.000338669735	0.000326662525	0.00124667105	0.00877969913
u	0.462893628333	0.504064881667	0.01049689645	0.000680917065	0.00199619506667	0.00110049912833	0.000780530666667	0.00342053379	0.00035203565	0.00284191861167	0.000882095041667	0.00145530371667	0.00903457127667
l	0.203645155378	0.759386827222	0.0167022694833	0.0008149594065	0.00214161983889	0.00138635693704	0.000854310166889	0.00443059745037	0.000401864912333	0.00353367275722	0.000953888393889	0.00230387083889	0.00344461270556
è	0.0985234310593	0.843637675741	0.0468050591611	0.000470588253667	0.00256337932963	0.00054000204328	0.000323080585296	0.00158994768049	0.000178144376444	0.00126673636574	0.000385271591296	0.0025203232463	0.00119636448252
o	0.0651624764864	0.856195591914	0.065470760387	0.000933041984556	0.00298092607654	0.000555766164427	0.000647528646765	0.0025599750035	0.000194641102148	0.00229780398191	0.000282948610432	0.0015508897821	0.00116762269484
è	0.0248925852288	0.856868597305	0.068995604129	0.00864607289485	0.00249600089218	0.00246867400148	0.00411911101559	0.0078676454345	0.000755783534049	0.00870515206064	0.00256374090348	0.00101114612737	0.0106098342316
n	0.00982051377627	0.660190205768	0.269906211376	0.0111600608983	0.00638400563073	0.00282158431383	0.00478085390853	0.00773103939483	0.00084175028635	0.00906725622855	0.00320439547316	0.00101352480912	0.0130785718839
a	0.0130438340254	0.338643337256	0.580951750459	0.0099633355661	0.0375390265436	0.00200688435128	0.00228147590618	0.00323592544828	0.00105447340378	0.00383121698452	0.00119700187639	0.00125495706971	0.00499678183463
p	0.0141551684418	0.157511687752	0.701760430153	0.0183338628554	0.0795060921812	0.00200277876376	0.00151855952539	0.00179938196609	0.00128832552459	0.00212769447484	0.000939415338797	0.0164422774232	0.00261432671154
r	0.00627206184727	0.091403326084	0.565990530051	0.219790470618	0.0712787820604	0.0103403402346	0.00127942996513	0.0063733307387	0.00097512553153	0.00181569673828	0.00101955254627	0.0218573503077	0.00160399093718
à	0.00362138121576	0.0313981834613	0.40271051335	0.329838310206	0.19226225202	0.0171388300782	0.00190165692171	0.0081088819129	0.000922989163843	0.00198467384609	0.000673305848757	0.0085440288559	0.000894960065727
m	0.00188772504525	0.0111410336104	0.29152812445	0.359514970069	0.280689344007	0.0266993990261	0.0150591206406	0.00404454877097	0.000953461941281	0.00344916608203	0.000546834362919	0.00353492797197	0.000951311008576
a	0.00217011298842	0.00419467660347	0.14873754015	0.323602041023	0.454117978002	0.030102727342	0.0220801615469	0.00277870385699	0.00321360318043	0.00407093086068	0.000633904434306	0.00297213602399	0.00132543293619
p	0.00288421676281	0.00344174974449	0.0987130873833	0.157802098008	0.624061632667	0.0336481594473	0.0135731691823	0.00203423798566	0.00668727839348	0.00210415028689	0.00466340324477	0.0490779779413	0.00130880031206
e	0.00659934002094	0.00415848794816	0.0865959767944	0.099049777336	0.654592394222	0.0388423538158	0.0170370223941	0.00371217289522	0.00674041966449	0.0029671753623	0.00600053708159	0.0653711358471	0.00833318540402
r	0.00754675214031	0.00345676368272	0.0509486459315	0.0382565305453	0.719413581407	0.0322525226053	0.0194037261314	0.00487251783174	0.0186128007548	0.00321952368743	0.00598162669386	0.083819585149	0.012215404568
ò	0.00323052551344	0.00217905036091	0.0292889669772	0.0167186169484	0.764636597136	0.0322441715351	0.0209904850438	0.00426955994391	0.0224697419183	0.00181484549581	0.00587076925129	0.0899875829497	0.00629908532267
m	0.00145721284115	0.00093095037697	0.0142366333924	0.0210901456495	0.664642285712	0.0642106625117	0.161655915681	0.0061734107813	0.0154426229728	0.00836397063194	0.00426598277043	0.0337083322166	0.00382188347422
i	0.00293052075038	0.00085449004899	0.0111577945308	0.0285425832165	0.516757595237	0.0726014858372	0.26900061856	0.00978082926043	0.0408501683243	0.0145513372106	0.00681761225681	0.0215125164055	0.00464247015807
m	0.00400359595013	0.000846566202997	0.0096336289436	0.0256071677388	0.415128645079	0.113394056946	0.30775235952	0.0258366210868	0.0521629467748	0.0134414594035	0.00715855051894	0.0206067411352	0.00442766915269
i	0.0227616208834	0.00419969478767	0.0184236977479	0.0283725525796	0.272001281693	0.123631893315	0.30801155984	0.0359235603623	0.0783999695916	0.0320414974678	0.018347663273	0.0413394237117	0.0165455884842
l	0.0286866645378	0.00549104801256	0.0208361919493	0.0211290928932	0.196057083898	0.052529112105	0.17822615128	0.0392699634541	0.256669973197	0.0354226603226	0.0383181744243	0.104402647904	0.0229611971614
ì	0.0108555936226	0.00257520858752	0.00979725501643	0.0093174321644	0.138299041299	0.0290658623683	0.18288993176	0.0703058211514	0.367284757732	0.0288052812742	0.0349516169748	0.103631406968	0.0122207432538
s	0.00466710728087	0.00139633082917	0.00586442797214	0.00611274002147	0.098470398433	0.0192280367894	0.389175667253	0.12187394705	0.246288334244	0.0393497594247	0.0173218822916	0.0432976444227	0.00695373215127
i	0.00290571573362	0.000843393009723	0.00484505162405	0.00935618214049	0.054597098811	0.0148589889298	0.394322122418	0.108016444017	0.307171146415	0.0448212594749	0.0250522618972	0.0260007385742	0.00720961791709
t	0.00287784511121	0.000830944569908	0.00470148034135	0.0103416740135	0.0368723202703	0.0137128139766	0.219441424139	0.0898388396723	0.460048468805	0.0434754471583	0.0501944156324	0.0613197621914	0.00634457563903
s	0.00186222355707	0.000585471203303	0.00226592266712	0.00627564117117	0.0184814014234	0.0216175299922	0.209154248046	0.101804989891	0.465897449602	0.0526966373861	0.0457719382108	0.0660670413971	0.00751951437968
ì	0.00094258111569	0.000329936574434	0.00115736427571	0.00429765032372	0.0090766084078	0.0204701884641	0.176506896015	0.066930614297	0.535798643201	0.106863137462	0.0414943407369	0.028861896799	0.00727011940656
t	0.000364035214563	0.000189694816478	0.000537206695237	0.00199903194124	0.00438350136927	0.00887523072137	0.142855645338	0.142385869099	0.460277671067	0.177959155821	0.042666971579	0.0133498686997	0.00415606924885
