 	la	macchina	si	è	rotta	e	vuole	riparate	dal	meccanico	</S>
e	0.7608143	0.1209456055	0.00247755375	0.01025433255	0.0309985703	0.0060540252	0.013815397225	0.015963907562	0.00694086519	0.01097387563	0.0207616317
m	0.48633449	0.345607965167	0.0123403729833	0.01405666985	0.0465604757667	0.00710281073333	0.0158112272417	0.0160933168673	0.00827960106333	0.0113709432767	0.0364421582333
à	0.28919485	0.531694405056	0.0192923656611	0.0139914732833	0.0874450242556	0.00525642581111	0.0087910269139	0.0067579708691	0.00447247982111	0.00466611362557	0.0284378529444
k	0.179859361667	0.669277385019	0.0198488695537	0.0126709497611	0.0915824887519	0.0042043551037	0.0048125245713	0.0035710092997	0.0018904836137	0.00204258156186	0.0102399659148
i	0.0768119142223	0.729809841673	0.0457939378512	0.030004116587	0.0845384702506	0.0162959863012	0.00881170812377	0.0015629630099	0.00145168594457	0.000939034173953	0.00398034465827
n	0.0336988171741	0.574460860558	0.176685277617	0.0865928421957	0.0876942000835	0.0241216321004	0.0119535811746	0.000826171408633	0.00140078468152	0.000657345784651	0.00190848880609
a	0.0206876348247	0.359749986853	0.249331999206	0.148407177399	0.181558476694	0.0243040487001	0.0108161958582	0.000917726741544	0.00125450306051	0.000759110488217	0.00221312923536
e	0.0173889180749	0.161555745751	0.144884319735	0.153080702466	0.471549358898	0.0303343729	0.00890045228607	0.00408211091385	0.0016473412535	0.00174248562941	0.00483419307845
k	0.00906015449163	0.0611606510503	0.0809399599117	0.238307124155	0.523232572966	0.0631960643	0.0109665364287	0.00460492913795	0.00186373615117	0.0018586351198	0.00480963442615
l	0.00586120663054	0.0376877950168	0.138267193304	0.343900474718	0.374462167655	0.0795524931	0.0135759348096	0.00206096467932	0.00154494307039	0.0009828009666	0.00210401362872
à	0.00398233654351	0.0246741911723	0.135770810101	0.293528678239	0.398199379218	0.128937506033	0.0105277926032	0.00142719673977	0.00140035271013	0.000627698618867	0.000924060952907
s	0.00201934748117	0.0107729936574	0.0783256990337	0.283556282746	0.424278543073	0.168617277344	0.00875346740107	0.0178827399599	0.00168327857004	0.00308994861962	0.00102043330764
t	0.00142435369372	0.00722984865247	0.0590809176779	0.250452482582	0.323804944358	0.212093581115	0.00800436166702	0.0811209076533	0.00850411635668	0.0352250648732	0.0130593981025
i	0.00510662066457	0.0162988982175	0.0376607405593	0.135765345861	0.220777198119	0.369732653705	0.0442884192223	0.0882944215511	0.0192388977856	0.0458506111244	0.0169861759342
c	0.00598341728819	0.0176082695058	0.0233506056531	0.089170385287	0.245185702706	0.423121791235	0.116385769741	0.0363649931837	0.0177723357285	0.0185725185415	0.00648420029473
e	0.0135958298294	0.0186760892686	0.027349027351	0.077300673429	0.235131847569	0.328204323745	0.24513965658	0.0236714647279	0.0130048657095	0.00894654084717	0.00897964718158
e	0.0273677172765	0.0231073917562	0.0302631717837	0.0514114598097	0.160403282523	0.193211696248	0.277022395527	0.161436591576	0.0269570252365	0.0142356676157	0.0345835777272
t	0.0238441374255	0.0186356192521	0.0166478335946	0.0254834246032	0.135105977508	0.101467297083	0.360689308509	0.235552033859	0.0305000000788	0.0149574323719	0.0371169099091
è	0.0156843034752	0.017176957084	0.0155445258649	0.0227505825344	0.0900525051693	0.067544291361	0.56076203617	0.157512641286	0.0277663636929	0.0100018684573	0.0152038974697
l	0.00992112162507	0.0105264533513	0.0122336476216	0.0185464682448	0.0417675367231	0.0391673294537	0.519141462057	0.294321630429	0.0347001698976	0.0112161693191	0.0084580109899
i	0.011639267675	0.0153399981071	0.0228555305405	0.0207504661483	0.021514731241	0.0332013618179	0.396509637352	0.325134433476	0.107946566633	0.0247365931064	0.0203714406633
t	0.0128639285583	0.0184389307024	0.0269301781468	0.0213531670494	0.0170836004137	0.0285345152726	0.338684535784	0.337533434492	0.146889235544	0.0280135423688	0.0236750026544
i	0.0130520575194	0.0218663015675	0.0319042323489	0.0231649400165	0.0184009581379	0.0312220560909	0.271092928595	0.341732233164	0.194879375181	0.0338390094563	0.0188459513181
a	0.0191651571731	0.0290246548558	0.0415741294496	0.0285343116722	0.036408594046	0.033204583697	0.166804816532	0.213996986055	0.292377718394	0.0760450664854	0.0628639704394
