 	se	la	pasta	aveva	voluto	sale	lo	avevo	messo	</S>
s	0.5602461	0.36762386	0.007199343	0.011670673	0.00147124755	0.00507903935	0.00036587578	0.003331270225	0.0043510522	0.0386615294
i	0.314327943333	0.590144353333	0.016501954	0.0106287126	0.00142686191667	0.00448513801667	0.00289921613333	0.007264849075	0.0124506320667	0.0398703088
i	0.115982045444	0.686353527778	0.130877937333	0.00893188546667	0.00112467747222	0.00340042177222	0.00391658844444	0.008443965425	0.0248093710222	0.0161595432667
p	0.0449018999147	0.689968375926	0.177735443778	0.0173294214889	0.00137861265741	0.00670197025741	0.00169757590148	0.00921623604167	0.0434999436741	0.00757049642223
à	0.0205194604049	0.739553148642	0.159598192593	0.022396396163	0.0013408383858	0.00645736441914	0.000870414153827	0.00792238361389	0.038028318158	0.00331346188074
s	0.0123580160016	0.574280899547	0.362616097531	0.0194680003877	0.00113852609527	0.00261189067305	0.00118391391794	0.00468646530463	0.019544184986	0.00211200680025
t	0.00920253753387	0.283750565516	0.642422299177	0.0165077709626	0.00209415429842	0.00125192650102	0.0228489518393	0.00530252776821	0.0139185864287	0.00270069960008
a	0.011064823178	0.115276414172	0.528185264392	0.270005313821	0.0147619259995	0.00419880991034	0.0323994971131	0.0113525742561	0.0105770679096	0.00217834346669
ì	0.00916185555933	0.0540501280573	0.196673551097	0.671333151274	0.0212454803332	0.00714643353678	0.0147021144044	0.0142092950854	0.0100792222365	0.00139882412223
c	0.00473554655311	0.0201602206191	0.0704232003323	0.828412750425	0.0312850221111	0.00739857707893	0.00597913436147	0.0100812438951	0.0205177656788	0.00100658024074
h	0.00278945090104	0.0081991587397	0.0307844501108	0.808110083475	0.0736652893704	0.00593391469298	0.0352274624805	0.00924727649837	0.0247075357596	0.00133540671358
e	0.00175315371701	0.00345226054657	0.0137645129703	0.699207677825	0.196938256457	0.0145114228977	0.0468854808268	0.00883630069946	0.0132544091199	0.00139653861119
t	0.005408429139	0.00160515134219	0.00956820725677	0.523586175942	0.306852492152	0.0221979862992	0.0227854559423	0.0124757110998	0.09393690804	0.0015834557104
e	0.00674093497967	0.00192277707406	0.00796264731892	0.447968325314	0.355789677384	0.0269593967664	0.0141834214474	0.0158184726999	0.120126664013	0.00252766157013
l	0.00629209492656	0.00198354499135	0.00419081593964	0.354966191771	0.423964065795	0.0878639762555	0.00795120974913	0.0178637765666	0.088396942671	0.00652741169004
ì	0.00554505877885	0.000805239583783	0.00248048850988	0.220958653924	0.532442515265	0.117483982085	0.0128099597164	0.0168942541889	0.0835365018903	0.00704338707668
s	0.00195459402295	0.000372864674594	0.000922453576627	0.189537501308	0.632784025088	0.066020379695	0.0553649855721	0.0105962195963	0.0375853587301	0.00486165287223
o	0.00083212125765	0.000422259484865	0.000521860288876	0.124326818436	0.631915408363	0.0949301422317	0.0978667738574	0.0223037917321	0.02211611601	0.00476474119074
n	0.00327232404255	0.000430611648288	0.00133663204963	0.0548426274787	0.531936436121	0.202119384077	0.0979615032858	0.032986847244	0.07105268467	0.00406094896358
t	0.00440381921418	0.000465901969429	0.00190562678321	0.0305196724929	0.418582445374	0.177145177026	0.233968011095	0.025740863748	0.0923945115567	0.0148739483212
a	0.00257737033806	0.00104851838981	0.00163999666107	0.029355560831	0.346869738458	0.196503974675	0.312955117032	0.034973793916	0.0567025291856	0.0173733833404
à	0.00201484524602	0.00108702169327	0.00118676778702	0.0248754329437	0.219652348819	0.480873838225	0.169650267011	0.045491735972	0.0482835950619	0.00688418698013
l	0.00123254836867	0.000505018534423	0.000514236595673	0.0132346116479	0.18009240894	0.605047282742	0.113194897004	0.0414587186573	0.0409556516873	0.00376469149338
a	0.00068496696289	0.000776605918141	0.000484927731891	0.00928127521597	0.172196377313	0.427098264247	0.228007379001	0.0919340328858	0.0546371072291	0.0148990483645
t	0.00393826260763	0.000961295136047	0.0017136848773	0.00613159173866	0.0859791134377	0.300822184749	0.337417526334	0.125061660962	0.11875947241	0.0192151554548
o	0.00521200986921	0.00130671430868	0.00229841379243	0.00569174891289	0.0488701911459	0.20314217825	0.255054429778	0.251119056987	0.21633070747	0.0109745218183
ì	0.00292497072307	0.00138894640289	0.00151238738081	0.0065110773043	0.026723771882	0.120059986083	0.105596468259	0.443395832329	0.284239719157	0.0076468241061
c	0.00181735980102	0.00057861207963	0.00080403246027	0.00418823473477	0.016195873794	0.107926108694	0.0840590000863	0.491520010776	0.286942206386	0.00596857333537
h	0.000678580047673	0.00024142730321	0.00030192968009	0.00225741451159	0.022573849598	0.085671082898	0.305065960029	0.358968882259	0.209987302129	0.0142535829118
a	0.000370739993224	0.000227050455737	0.00025002673003	0.00418666547053	0.0264927525327	0.0692994442993	0.346482956676	0.360190716086	0.17326776071	0.0192318546373
v	0.00299160498774	0.000249610261912	0.00125283330334	0.00471219965684	0.0153083214776	0.0457378487664	0.176197728892	0.413476495362	0.286466596903	0.0536066958791
à	0.00376001894925	0.000198531707304	0.00148019014778	0.00228909875228	0.00658409009253	0.0200892971221	0.107259945631	0.363230855121	0.433973998968	0.0611339171264
l	0.00129977627142	0.000140068575768	0.000533639465927	0.00121189418409	0.00343199576418	0.00861529897403	0.047443098877	0.425636481707	0.422837639656	0.0888500575421
o	0.00104954782547	0.00126397816526	0.000871788358642	0.0023377972947	0.00595323268806	0.00760168872468	0.0562151172923	0.379098920569	0.444858966552	0.100748925847
n	0.00172885147516	0.00165710392175	0.00122921998621	0.0029494058149	0.00669120844269	0.00647924010823	0.0560415670974	0.250605413523	0.568064492184	0.104553478616
t	0.00140074577172	0.000665876120583	0.000697628315403	0.0029610929883	0.0043254024609	0.00297155543608	0.0353162780325	0.246883657841	0.547797820728	0.156979912872
a	0.00116854093724	0.000598980320194	0.000895378658468	0.00624141432943	0.0143867762536	0.00700323601203	0.0653700270108	0.25513878928	0.529211206909	0.119985646957
</S>	0.00157339276862	0.000736385060097	0.00139188102923	0.00850208616472	0.0239006581268	0.011887658006	0.0984095585054	0.21671796964	0.557160203455	0.0797202324785
