 	i	bambini	non	lo	possiamo	non	possono	mangiare	il	gelato	prima	che	mangiano	</S>
a	0.481536468	0.4706566275	0.0027388977	0.00020190505	0.00083643785	0.000285429805	0.00015952502	0.00169334512	0.000153936125	0.001302862865	0.00258463796	0.005296957975	0.025607907165	0.00694497464
p	0.183737474833	0.767634819167	0.0026003814	0.000136855432667	0.000667941333333	0.000237821377333	0.000108569130667	0.00187362967333	0.000105455526667	0.00122482589833	0.00253445109267	0.00527282309167	0.026076164455	0.00778877424667
e	0.0621210660777	0.911755483056	0.00371559856667	0.000796735203556	0.000478179294444	0.000586631254778	0.000351125657556	0.00129456392444	0.000882705260556	0.00050804083611	0.000987221923557	0.00215082258722	0.00971240215167	0.00465937468222
t	0.0212875931826	0.958531907685	0.00532459852222	0.00108406471785	0.000558709248148	0.000699880864926	0.000431653281185	0.00104279615481	0.00114129528019	0.000505491438703	0.000496236471186	0.00117152015907	0.00448847071722	0.00323569889407
à	0.00731171202753	0.980587062562	0.00449234727407	0.00055012151595	0.000408589286049	0.000253683399975	0.000154133497062	0.00061454703827	0.000393876308063	0.000484749016568	0.000212207353562	0.000541868148023	0.00235104903241	0.00164399853802
c	0.00333111385251	0.968993934187	0.0205485255247	0.00347567709865	0.00067761531535	0.000150695124992	7.71684330207e-05	0.000548132352757	0.000144863274688	0.000197265702523	7.5464272354e-05	0.000199171296008	0.000947325894137	0.000632992212673
i	0.00656619735084	0.912973128062	0.0411309731749	0.0137999361996	0.0181043692718	0.000785965401664	0.000555307837007	0.00203713361759	0.000824129242229	0.000308954244174	0.000933299592118	0.000574386457003	0.000836487721379	0.000569714297558
a	0.0105752694503	0.620078842687	0.0316844859583	0.2529368974	0.0353440730906	0.00599559113389	0.00401257094567	0.0073170829392	0.00336586514741	0.000727082698058	0.00336913343071	0.004897663519	0.00923991450713	0.0104555222659
e	0.0096963171501	0.247514069896	0.0133059547861	0.4941661658	0.0573670843635	0.026855439378	0.0198823709819	0.0194212763131	0.00723714394914	0.00166118059935	0.0124752934769	0.022904267173	0.0283663275024	0.0391470770886
t	0.0080259071167	0.113762543632	0.00624870426203	0.5147889886	0.112871251454	0.034315831126	0.024451584794	0.030492166771	0.00696120081638	0.00572609463312	0.013665857179	0.0274286905577	0.0539877948341	0.0472733556962
o	0.0109862591056	0.0726320418773	0.00421616918734	0.414311579533	0.264424617151	0.0494966697087	0.0398076517313	0.0311540875903	0.00541781570546	0.00639202191104	0.006560357413	0.0152064040192	0.0479443759447	0.0314499358987
s	0.0102565100352	0.0374582669591	0.00350313686245	0.214286659844	0.518811905717	0.0535066715696	0.0462004775771	0.0243729905301	0.00472817850182	0.0165142376703	0.005014800871	0.0102572095731	0.0332407469816	0.0218481612996
ò	0.00470952161173	0.0195429521864	0.00263027158748	0.0970928832813	0.714497568572	0.0399058155232	0.0371553855257	0.0150031342767	0.00253910430061	0.0197307363801	0.00296873002367	0.00555229532437	0.0268175812272	0.0118539860999
z	0.00229807751058	0.00862540419213	0.00184818937583	0.0876295144271	0.664717702857	0.0736242051744	0.126178507842	0.0087532948589	0.00162923336687	0.0068685899167	0.00125392284789	0.00229298377479	0.0098531743424	0.00442720328663
u	0.00117630141019	0.00426719799404	0.00377005313861	0.074206421809	0.628903580952	0.0766418640581	0.182324805947	0.0086367692863	0.00330391502229	0.00395574650557	0.0043693067893	0.00193200402493	0.0045606330808	0.00195136691554
m	0.00091758309673	0.00279545724135	0.0047188038462	0.0423230529363	0.592819073651	0.0752128870194	0.252998391982	0.00806139852877	0.0038629542741	0.00361226903519	0.00643470612977	0.00198857534164	0.00317625832693	0.00107851595851
e	0.00317800512558	0.00569161965712	0.00841487208207	0.0315844269788	0.460316837884	0.0709673723398	0.343881033994	0.0322559632763	0.00794617159137	0.00975313331173	0.0119919179099	0.00599363978055	0.00507915914231	0.00294577227284
e	0.00728254570853	0.0100774885524	0.010309918494	0.0155416778929	0.360083865961	0.0379448034466	0.426678754665	0.0614727977588	0.0165293298638	0.0145532171039	0.01484331897	0.00900809059352	0.0104794147141	0.00519475129095
s	0.00667728223618	0.0087438700508	0.00551735986467	0.0099786198643	0.247810931987	0.0272490288155	0.432785004888	0.135205969253	0.0159904576213	0.0459794190346	0.00891637332333	0.00696056519784	0.0445087529047	0.00367635246365
ò	0.00340794424539	0.00598326875027	0.00613046185489	0.0066070471881	0.189420743996	0.0192658422718	0.405277818296	0.208070829751	0.0202272955404	0.0641742486782	0.00975950110778	0.00662581696595	0.0530914303016	0.00195772845455
z	0.0015752529198	0.00318326948009	0.00556042220163	0.00373332282937	0.127683882332	0.0170862564239	0.534798689432	0.193118126584	0.0402225931801	0.0352345148927	0.00896670316926	0.00555261715532	0.0218254801005	0.00145885216485
u	0.00119503641127	0.0037322868567	0.00822083165054	0.00482162947646	0.071109214444	0.0156732874746	0.470859343144	0.205905362195	0.112208297727	0.0402145646309	0.0230441395231	0.0167262139851	0.0234048640335	0.00288489330162
n	0.00127694585042	0.0041227120989	0.00935779265018	0.00506068715882	0.0409328038147	0.0115545024915	0.264484961048	0.326638970732	0.119155544576	0.10904695821	0.0297555065077	0.0212385518617	0.0541193613445	0.00325466486721
f	0.000794923216807	0.0018826998363	0.00521380755006	0.00282956618627	0.0301799886049	0.0186452811638	0.369901820349	0.321593976911	0.0475691595253	0.112783196737	0.0178418938359	0.0105533848206	0.0586897321148	0.00152052866907
à	0.000432391848936	0.00101404039543	0.00373831801669	0.00160984179542	0.023106143435	0.0197275288546	0.404100540116	0.282856332304	0.105181295842	0.0642131029123	0.048755979612	0.00991226660687	0.0345883500383	0.000763849111023
i	0.000540210872979	0.000793897625143	0.00573419327223	0.00166576213181	0.0129725467117	0.00912823025153	0.183101664372	0.239582578768	0.133552681947	0.275571887637	0.102568278204	0.011600375369	0.0211192556794	0.00206843097834
o	0.00181258035766	0.00132943314171	0.00991993842408	0.00218091757727	0.0097700139039	0.00813688808384	0.0792121934573	0.133488134256	0.0963129139823	0.409562329212	0.193569719401	0.0189937102897	0.0194391882265	0.0162720431594
g	0.00223713755255	0.00192085404724	0.00874846147469	0.00160544732576	0.0095665743013	0.00715625309461	0.0430105118191	0.115042951419	0.0741102798274	0.469600093071	0.208748703134	0.0188202493299	0.0200554897422	0.0193770221465
e	0.00155721781752	0.00245946561575	0.0069882753249	0.00099030974192	0.0103336031004	0.00305162953154	0.019290452573	0.090126630473	0.0309954071091	0.628617931024	0.149319037711	0.0206103656766	0.0266219879141	0.0090376774755
l	0.00132542503917	0.00225045873858	0.00559768444163	0.000852498127307	0.0069686209668	0.00167170751051	0.00812479125767	0.0900898001577	0.0168112543697	0.649199010341	0.14017212257	0.0246429422255	0.0454708319714	0.00682280932517
