 	quando	è	arrivato	Giovanni	Anna	stava	ancora	cucinando	</S>
m	0.9421103	0.0100555925	0.003072912	0.00365725345	0.00173008746	0.000870241675	0.003411640635	0.011687978715	0.0234039603
ò	0.928565876667	0.0211128401667	0.00413132616667	0.00507839458333	0.00196783385333	0.000940449435	0.003457248645	0.011660826805	0.02308520087
t	0.889537418889	0.0729054713889	0.00861820405556	0.00816965619444	0.00502427105111	0.00151600808833	0.001866812515	0.00437313850167	0.00798904594
t	0.587091956296	0.321552740463	0.0258787226852	0.00905041439815	0.022176678017	0.00826438386278	0.015373751705	0.00646917150056	0.00414221342667
e	0.228991760099	0.632472956821	0.0646594158951	0.00809541463272	0.0265973390057	0.0100747263876	0.0196218002017	0.00680159027685	0.00268503357556
è	0.0897998543663	0.60542112894	0.212449595298	0.0321084477109	0.0151287630019	0.00735968256253	0.0187117720339	0.00881903686895	0.0102017693919
s	0.0367935240554	0.443264676313	0.417812571766	0.045418818237	0.0097836238673	0.00619880955418	0.0182171853113	0.00982594618965	0.0126849043173
t	0.0137770849851	0.428443285438	0.467540370589	0.0256978552457	0.0166180398224	0.00606593055139	0.0250480140704	0.0110500772965	0.00575939819243
a	0.00667574312837	0.311795179813	0.58045242353	0.0224193865819	0.0281045179408	0.00754167495046	0.0283445605235	0.0112250756722	0.00344146329414
s	0.00422474820946	0.126255719938	0.712139157843	0.084029990194	0.0300045996469	0.0136361900835	0.0140446063412	0.0140437394641	0.00162127059471
e	0.00772974246982	0.074509738646	0.622535942614	0.176956893398	0.0576149192156	0.0235961810278	0.0131163464471	0.015437995488	0.00850227803157
o	0.0110888408233	0.0540071172153	0.378923561538	0.434597911133	0.0664707287385	0.0190124560093	0.011886636649	0.007768982496	0.0162437856772
G	0.0070838579411	0.0234414019718	0.203014177846	0.673657270378	0.0532594949128	0.0135575670031	0.007254001383	0.00707160349867	0.0116606308257
i	0.00755436398037	0.0187720185573	0.187197352615	0.684605456793	0.0649717463043	0.0128524436677	0.00577908822767	0.00551154779956	0.0127559425419
u	0.0113866426601	0.0184262315191	0.123876777538	0.729175585598	0.0618928721014	0.00879210288923	0.0102507278426	0.00634249923319	0.0298565061806
v	0.0088619559867	0.00961827010637	0.0544766801793	0.827719008533	0.0488340453671	0.00718997679641	0.00939643734753	0.00621413577773	0.0276894373602
à	0.00585797876223	0.00522700850212	0.0307406662264	0.872582962844	0.0426993764557	0.0117672654321	0.0134178778492	0.00561725179258	0.0120895262867
n	0.00456269325408	0.00342805568071	0.0418592039088	0.827955600948	0.0623038021519	0.0292599638107	0.0167681039497	0.00699005376419	0.0068724786289
n	0.00205432957136	0.00221490314024	0.0476637469696	0.543710795983	0.071729929384	0.0497258629369	0.0398552259832	0.0281658705881	0.214879338876
i	0.00205604591045	0.00424774264675	0.0265952393232	0.275655460994	0.128702948461	0.146585380979	0.0860986853277	0.0447098168627	0.285348648292
t	0.00206560613682	0.00424115084892	0.0146159826077	0.360174786998	0.211873999487	0.176543648326	0.0734455754426	0.0593792639542	0.0976599410973
i	0.00237341897894	0.00576845524964	0.0104162933692	0.365981958999	0.298948413162	0.147184000775	0.0616789088142	0.0592260696514	0.0484224490324
n	0.00244041348298	0.00624476038321	0.00782987112307	0.276348749666	0.390724061054	0.182895503592	0.0569119426047	0.0437773505505	0.0328273241108
A	0.00104958968433	0.0023296177944	0.00312244436436	0.220287713222	0.406780377018	0.285830534531	0.0326299072016	0.0353934781835	0.0125763293396
n	0.00063407942811	0.000949882281467	0.00149571111145	0.176639857741	0.444830215673	0.314429388177	0.0296770380672	0.0255588133945	0.00578501231587
n	0.000477947662703	0.000878467243822	0.00119266537048	0.150077039914	0.402217175224	0.204142359392	0.0754073683557	0.0680954911315	0.097511490772
a	0.000495173340901	0.00101321824794	0.00129123182349	0.064151248638	0.234544231741	0.379996789797	0.110692352785	0.0809152670438	0.126900495157
ì	0.000759970846967	0.00097251061598	0.00164215730783	0.023519905646	0.11008013258	0.695034529932	0.0802262732617	0.0443636056813	0.0434009232857
