 	i	bambini	piccoli	li	vestono	i	genitori	</S>
a	0.508994175	0.4482829615	0.0156050469	0.000582139035	0.0013728426	0.000409619955	0.0137449216	0.011008287375
p	0.198800387933	0.755488333833	0.0164874164667	0.000539912540333	0.0012240809	0.000367577871667	0.0146296012	0.0124627137917
e	0.069194331811	0.869311644611	0.0145497236556	0.0206891089421	0.003595152	0.00618994222722	0.00678442276667	0.00968569293057
t	0.0255917737903	0.90662676487	0.0164499425519	0.027395857108	0.00436364766667	0.00812460523807	0.00387580908889	0.00757157414352
à	0.0091813478501	0.956437054957	0.014955501184	0.00944362946333	0.00164364452222	0.00281996041502	0.00252501402296	0.00299383802117
c	0.00523154625003	0.908557018319	0.070546160728	0.00364846688778	0.00175150040741	0.00108778336167	0.00769663786765	0.00148088998039
i	0.01205367775	0.684813456106	0.272999870243	0.00785228306259	0.00652688740247	0.00362875950389	0.0107203956226	0.00140468366013
a	0.0251175785833	0.401692068702	0.407231990081	0.105524201021	0.0143583031342	0.011355739168	0.00818398420753	0.0265361333867
k	0.0223356106944	0.215201364901	0.516676296694	0.134221719674	0.0188146360447	0.011059573156	0.0450658960692	0.0366248814622
è	0.0180263130648	0.113082993634	0.684600198898	0.070322112558	0.0311791040149	0.00572504731867	0.0603221100231	0.0167421309874
c	0.0155005847883	0.0556079992113	0.780404222966	0.052834091186	0.040496557005	0.00376786773956	0.042559401341	0.00882928702913
c	0.00597324392943	0.0221787502038	0.580923412989	0.287539270729	0.0591062470017	0.00779191604652	0.032020999447	0.00446618284304
i	0.0118059145431	0.0196030878679	0.28547418633	0.426178930243	0.160623039001	0.0592556296822	0.0334246354823	0.00363462124768
a	0.0486429635144	0.049558277956	0.22735144211	0.222547160081	0.171590923	0.109763906561	0.0490630404941	0.121482303416
a	0.0570063708381	0.055548350652	0.160744950703	0.0950342043603	0.081677282	0.12890829552	0.0493137808314	0.371766764472
n	0.031821708946	0.0313728785507	0.0758421265677	0.0394088755534	0.145028791667	0.106006160173	0.216969832277	0.353549646824
d	0.023807464982	0.0222110808502	0.0887596285226	0.0151875822845	0.293094583889	0.0467741260577	0.374324810759	0.135840764975
ì	0.0144341246607	0.0163078919501	0.0967907748409	0.0100203284282	0.31309483463	0.209112126353	0.29181574692	0.0484242056917
n	0.00539842686023	0.0078571879167	0.0440761322803	0.0089862299094	0.350120774877	0.333109515451	0.224697928973	0.0257538145639
n	0.00193719174341	0.00314887779023	0.0188636297601	0.0125313774031	0.309857691626	0.30821328515	0.162114596324	0.183333324188
u	0.00229193563114	0.00672438014808	0.0340268802534	0.0332770731344	0.150822503875	0.331889558383	0.196330488775	0.244637151396
n	0.00239843465371	0.00794868561936	0.0383772894845	0.0330410084115	0.0879505079583	0.236423714794	0.459332982925	0.134527367132
e	0.00488784176124	0.0114186437765	0.0486215292282	0.0267076285038	0.0874590426528	0.139510276931	0.583840520975	0.0975545113773
i	0.0127945579204	0.0190217442588	0.0936285797427	0.0290074615013	0.106265904218	0.0985215176437	0.520866810325	0.119893422792
g	0.0115410020068	0.0129814116429	0.0736150543142	0.0143018397454	0.068395981506	0.0472100921212	0.659944093442	0.112010566431
e	0.00458591016893	0.0062507521043	0.0410325601714	0.00494825829347	0.0261962989353	0.0162511945137	0.860412974481	0.0403221217437
n	0.00218186890631	0.00390554369143	0.0296034459105	0.00184839955116	0.0115786639784	0.00604672882457	0.92360506816	0.0212302833479
i	0.00088304006877	0.00152183072048	0.0114305095902	0.00094920800372	0.00697528145947	0.00310165146152	0.961876956053	0.0132615012493
t	0.000521297186257	0.00086152085016	0.0059472080634	0.000774721787907	0.0104178672865	0.00220011607717	0.971028385351	0.00824883654977
ò	0.000384648728752	0.000840337960053	0.00598323345447	0.00196746821597	0.0182351077622	0.00398438884906	0.934007915117	0.0345968035166
r	0.000224745279584	0.000709699206684	0.00566496439482	0.00243807400532	0.0155893084874	0.00451074811635	0.926112045039	0.0447503455055
i	0.00129704434319	0.0153219620556	0.0342950013749	0.0732990666018	0.0287534713958	0.0672924992055	0.713564738346	0.0661761761685
</S>	0.0024638823216	0.0302344335278	0.0652992136874	0.145038793301	0.0484229536979	0.131966644603	0.473110324173	0.103463723084
