 	guardando	le	nuvole	capisco	che	piove	</S>
k	0.95876073	0.0034350372	0.01338527	0.0076064192	0.00195297455	0.004858332	0.01000125365
a	0.965866146667	0.00473911063333	0.007244841	0.004999743	0.00387160528333	0.00346456543333	0.00981405646667
n	0.870380698889	0.0480773528778	0.0455887466667	0.0193884841333	0.00667364652778	0.00374664517778	0.00614448007222
o	0.823142786296	0.0653858826259	0.0594077108889	0.0255921368444	0.00656618427593	0.00421033615926	0.0156949063574
n	0.604212594099	0.174688249209	0.155672948963	0.0291853177481	0.00893239385864	0.00629128688642	0.0210172011191
ò	0.480572710033	0.26259657307	0.193151342654	0.0351769075827	0.00924235461955	0.00647486352881	0.0127853416064
n	0.472245780011	0.41162834769	0.0797598055513	0.0214217109942	0.00634050520652	0.00254646612627	0.0060574369688
t	0.214587350004	0.658187482563	0.0418543485171	0.0106013119314	0.0356609110688	0.0306186054254	0.00849001085627
a	0.0817454563347	0.754051640854	0.054500607839	0.0074364504438	0.0534596920229	0.0400985761085	0.00870759969542
t	0.0348705217782	0.660003446951	0.231209962613	0.0220855338146	0.032675648341	0.0155805702362	0.00357431044181
a	0.0398066739261	0.43353411565	0.416224864204	0.0391066536049	0.0443080021137	0.0103926093121	0.0166270502806
s	0.0400270436754	0.239116379883	0.601045098068	0.0449022502016	0.0464154113712	0.00752712743737	0.0209666885269
ì	0.0194266625918	0.102602957961	0.796304999356	0.0400863994005	0.0295664294571	0.00384063707912	0.00817191477563
n	0.0130964255306	0.072658385987	0.846649166452	0.0286193241335	0.0265333961524	0.00587375395971	0.00656948775854
n	0.00603729807687	0.0632964319957	0.678448402151	0.0188637340445	0.0589549500508	0.14696632732	0.0274327865862
e	0.00752358059229	0.0519813226652	0.456895280717	0.0356928090148	0.207602360017	0.207720489773	0.0325840955287
f	0.00813836153076	0.0347510138884	0.453557560239	0.157836989672	0.232282108672	0.0997448519243	0.0136890577429
a	0.00618423351025	0.0169201572961	0.368680663413	0.235730486557	0.282981501557	0.0609292886414	0.0285736231476
n	0.00565314617008	0.0103487711654	0.198985524471	0.350263485519	0.345208013852	0.0552074185471	0.0343336213825
o	0.00405939549003	0.0063038040218	0.121444803157	0.44383168184	0.357791084617	0.0472667455157	0.0193025141275
ò	0.00323808563001	0.00550195290727	0.0711601193857	0.39914466728	0.466285584872	0.0353458588386	0.0193237500425
k	0.00163433597667	0.00288585967909	0.0392801431286	0.356380509093	0.502688561624	0.0816295729462	0.0155009926808
a	0.00145323662556	0.0046688352697	0.0284688253762	0.275368239698	0.548171887208	0.122328560982	0.0195404032269
v	0.00325459194185	0.0058335701899	0.0240817338921	0.229932509899	0.539866055736	0.173442866994	0.0235887160756
r	0.00343347698062	0.00300398509663	0.011853472064	0.159301221633	0.428199311912	0.372404355665	0.0218042053585
è	0.00165615750687	0.00154298991554	0.00664053172133	0.0677556825443	0.294577227304	0.607928181888	0.0198992166195
c	0.000610415398957	0.000634809927513	0.00335180994044	0.0326453245148	0.201508542435	0.742413540629	0.0188355380398
h	0.000223516385319	0.000258888068171	0.00156164740681	0.0163693081049	0.146122480812	0.764620146876	0.0708440270133
i	0.000404062630773	0.00198840890939	0.00991185522894	0.013596405635	0.154155576937	0.702569832292	0.117373885671
</S>	0.000685302015387	0.0037975766547	0.0188679476145	0.0178081773175	0.184859178469	0.658001091146	0.115980737836
