 	il	morto	lo	piangono	lo	piangono	tutti	i	familiari	</S>
o	0.73420245	0.123989983	0.001751407525	0.02350503535	0.001106703625	0.0163348519	0.00851085555	0.00398820165	0.0745922791	0.012018275235
a	0.4140131629	0.443960781	0.00173766570833	0.0239556421167	0.001016172365	0.0165611748667	0.00758530051667	0.00399846663333	0.0748991331333	0.0122725312783
p	0.1393418241	0.799079750333	0.000984476679443	0.0157977690389	0.000396559935	0.00810801965557	0.00384510897222	0.00146173502444	0.0263903287111	0.00459444905943
e	0.0489550291	0.912606683444	0.00211942880315	0.0141835303463	0.000807272668333	0.00474605385186	0.00235191068074	0.00257553880481	0.00944740705703	0.00220710578648
s	0.0188111328	0.942448207815	0.00283134223438	0.0165411271154	0.000961009746111	0.00473017158395	0.00481098845025	0.0029581122116	0.00430755530568	0.00160027312883
a	0.00699558776667	0.959852599272	0.00208777804479	0.0159351802718	0.00043552224537	0.00440003269465	0.00559757850342	0.0011579371572	0.00249650222623	0.00104123625294
m	0.00339157838889	0.879942903091	0.0518397860149	0.0388554529906	0.00217500562179	0.0115188315982	0.00803193285447	0.0008998585624	0.00201903583308	0.00132561709431
m	0.00505844202963	0.730629964364	0.102072238672	0.0997477076635	0.00613434620726	0.0371092951994	0.0117290396182	0.00252291728747	0.00367941361103	0.00131665873144
è	0.00811639734321	0.561361424788	0.268955876224	0.0970754682212	0.0121295767358	0.0367834677331	0.00735770107273	0.00399873446249	0.00329740144701	0.000923981777147
n	0.00589443378107	0.467222301596	0.436027792075	0.0495370660737	0.0156833119119	0.0141629811777	0.00326931045758	0.00457957522083	0.00242335629234	0.00119987009238
o	0.00631104492702	0.348748479199	0.506004330692	0.0477794730246	0.047042772304	0.0111730636592	0.0136825150525	0.0137565922403	0.00302657006411	0.00247513536413
o	0.00770154464234	0.159108541733	0.425423450231	0.287728557675	0.0620365834347	0.0175749438864	0.0189462332508	0.0155874689801	0.00290485382137	0.00298781535471
k	0.00415795910078	0.074666341411	0.20321043341	0.628322285892	0.0343011141449	0.0327953176288	0.0120796673169	0.00594503971203	0.00287420967379	0.00164764398157
l	0.00194104928693	0.043312564637	0.12078005447	0.748552711964	0.0194579780483	0.0506544168763	0.00983017900563	0.00218735668934	0.0024421285246	0.000841573703857
è	0.00148932132898	0.0306072482123	0.143840378157	0.618146820655	0.148305215683	0.0469296932921	0.00667949666854	0.00207175266311	0.00135498594153	0.000575104591286
o	0.00162579774299	0.0154329220708	0.123333962719	0.408855106885	0.220894510228	0.0832100754307	0.139876025656	0.00302883882104	0.00193582124718	0.00180696314043
n	0.001614943581	0.0105961823569	0.0468153651397	0.362321502295	0.112709000743	0.25449435181	0.201134593552	0.00229147957368	0.00561031954906	0.00241230511348
e	0.002334558327	0.0108187924523	0.0268278626132	0.315657080765	0.121366155914	0.393284563937	0.105496426184	0.00727912269123	0.00761378784969	0.00932169843783
o	0.00426996557567	0.0137153291508	0.0222079442044	0.173220750922	0.173682888638	0.400712601312	0.0733285320613	0.0894387938971	0.0115081142832	0.0379150971459
k	0.00380319415856	0.0102872203169	0.0101145175348	0.074612424974	0.116159466213	0.533818000437	0.0887105306871	0.110660926732	0.0123900574277	0.0394436698286
l	0.00211025541952	0.013002187039	0.0048489289116	0.053521735658	0.059821942071	0.708991453479	0.100014268229	0.0374497251107	0.00660772420923	0.0136317698395
è	0.00127181366651	0.0128869226797	0.00481207477053	0.042201196886	0.073837857357	0.680959104493	0.133817980743	0.0390760524702	0.00606811196974	0.00506883837317
o	0.000668458465503	0.00537493889323	0.00466807355684	0.020130613962	0.0621004524523	0.433458538164	0.423070890248	0.0402588654901	0.00635597495658	0.00391314663439
n	0.000748906905168	0.00299102386441	0.00273182891228	0.009980202154	0.0225370716841	0.327650716055	0.604075493416	0.01530918793	0.0101556304522	0.0038198706448
e	0.00130506336839	0.0050687668548	0.0116333235974	0.0243827835513	0.0228422527614	0.397879092018	0.471485394472	0.0312691140767	0.0252038008174	0.00893029611493
ò	0.0011783270728	0.00561954501827	0.0146192231991	0.0287337723838	0.0225673801305	0.263554252339	0.583428311491	0.0399585310256	0.0270583452725	0.013282252705
l	0.000486137374267	0.00265407950609	0.0050869849097	0.0111143383279	0.0082964845535	0.147851542446	0.717255170497	0.0340628300085	0.0615337244242	0.011658707235
i	0.000664339924756	0.00387247093536	0.0135675588132	0.010773116776	0.0297448814845	0.132045699482	0.514091430166	0.124102203336	0.139504471475	0.0316338400783
i	0.00317039490825	0.00763280364512	0.0198729281044	0.0185317292587	0.0397830658282	0.0843525671607	0.390586140055	0.223945011112	0.143173690492	0.0689517000261
f	0.00572359983608	0.013335656215	0.0115030165348	0.0184710660862	0.0175348911761	0.0570305110536	0.471526553352	0.168737097037	0.176173983497	0.0599636504754
a	0.00450825717869	0.015362998405	0.0084039535116	0.0378860703621	0.00886163939203	0.128753447018	0.504498867784	0.0704204503457	0.193567161166	0.0277371512918
m	0.0023050098929	0.00952152640167	0.0082527393372	0.041486699354	0.00870250423068	0.141423691673	0.378822242595	0.202480261449	0.145324647055	0.0616806577639
i	0.0016767788643	0.00492828670056	0.0124728849457	0.022420764018	0.0173262487436	0.062050811891	0.193151490865	0.25960897615	0.357006755685	0.0693569677213
l	0.00111046316343	0.00288343436685	0.0117454806499	0.015393928586	0.0167557024079	0.0321331319637	0.0850239602883	0.10851871805	0.696147701895	0.0302874493738
i	0.000473603623143	0.00122478618895	0.00478568398463	0.00652847100867	0.00723543496263	0.0134818966546	0.0379413771294	0.05572707135	0.856110260632	0.0164914298913
à	0.000354927267714	0.00137984762965	0.00345858739488	0.00605964756956	0.00522641398754	0.0116090590515	0.0345745627431	0.0424454931167	0.861809930211	0.0330815750638
r	0.000252108479905	0.00125944886655	0.00220929220163	0.00494324908985	0.00300666226918	0.00931452058383	0.0332373929144	0.0264098667056	0.881341133404	0.0380263532879
i	0.000175402193968	0.00177168427885	0.00347170083721	0.00602284992995	0.00651181102973	0.0112780055946	0.0421955663048	0.0622527002352	0.841433334468	0.0248869393626
</S>	0.000217604661984	0.00284990313943	0.00577185141861	0.00897925746498	0.0114101990149	0.0166652547973	0.0666250081524	0.103137975118	0.754223067234	0.0301198646813
