 	se	aveva	visto	le	nuvole	le	nuvole	avrebbe	capito	che	stava	per	piovere	</S>
a	0.50921589	0.05454673	0.0096026033	0.00129503445	0.00375760007	0.000558640295	0.0018432439	0.000750781455	0.00078598168	0.001569681135	0.006222597015	0.01012010215	0.0423127465	0.35741830955
n	0.213222511767	0.35041275	0.0095241423	0.00187094231667	0.00208330487	0.000535496425	0.0014162594	0.000752394575	0.000698709906667	0.001542347165	0.006302324305	0.0113659177167	0.0417286288667	0.358544244183
ì	0.0729226298557	0.721141016667	0.0147116471	0.00319551677222	0.00193271179	0.000853460458333	0.001206835	0.000564307115	0.00217418041556	0.000843339861667	0.00261197924833	0.00926820790557	0.0408714463222	0.127702745061
c	0.0310942857852	0.831153928889	0.0231230850333	0.00689165309074	0.00250875726333	0.00100676080278	0.00142425813333	0.000586542185	0.00270136771185	0.000471877417222	0.00120795900944	0.00716866520186	0.0405133746074	0.0501474840203
h	0.0191773435951	0.77468399963	0.0804500783444	0.0199165720302	0.00509453462111	0.00701238765093	0.00346523934444	0.00135736730833	0.0122819189439	0.00308880071574	0.00467567874981	0.026336594634	0.0245291307025	0.0179303127401
e	0.011584046965	0.522311316543	0.311776719448	0.0379717423434	0.012012901207	0.0119687628836	0.00458831384815	0.00244329036944	0.0154485791713	0.00469810547191	0.00685578604994	0.0335917717447	0.0183666108008	0.0063820522567
t	0.0265624280883	0.314049595514	0.418465759816	0.120255945781	0.022608983069	0.0236012442945	0.0164347661494	0.00286832672315	0.0077503370471	0.00862587039064	0.00870748981665	0.0179708074482	0.00902250496693	0.00307596149557
o	0.0398249680294	0.187240601838	0.446941146605	0.156555621927	0.0348122923563	0.0268640954315	0.0223615563831	0.00665096817438	0.00634158054903	0.00964500566355	0.00844885170555	0.0157738514827	0.0266105674556	0.0119289369652
r	0.0245316316765	0.0827086456127	0.653664132202	0.0892089256423	0.0412800021188	0.0121132724438	0.0192625441277	0.00692618045813	0.00341733751968	0.00415646335452	0.00829209566852	0.00986181569423	0.0300876877185	0.0144893356217
ì	0.0099597788255	0.0325478854042	0.713648677401	0.143816640214	0.0434800923729	0.00663599864793	0.0162340083759	0.00264279505271	0.00124661009989	0.00191588013484	0.00814821543951	0.00401415984808	0.0103296822595	0.0053796178939
s	0.00520621444183	0.0135304176681	0.593577252467	0.279697270071	0.046857384791	0.015075774416	0.00955678295863	0.00164951291757	0.0110583353566	0.00157233089495	0.0033359225965	0.00709372769936	0.0071539382065	0.00463511601797
o	0.00438923518061	0.00794386188937	0.524654344156	0.32316494669	0.056397886597	0.0242833251387	0.00976570581954	0.00662937870586	0.0152658623522	0.00310570193165	0.00360024643217	0.00967614543312	0.00635078490217	0.00477255873932
