 	qui	ancora	stanno	con	la	luce	accesa	e	stanno	svegli	</S>
e	0.990125805	0.00478540475	0.000458252685	0.00026172773	0.00019797162	6.8261365e-05	0.00041605098	0.00026145765	0.00036210924	0.00217972915	0.00088319385
t	0.935884165	0.03541914975	0.00143023815167	0.00106769361	0.00077765069	8.67522363333e-05	0.000773615673333	0.00067742825	0.0006549176	0.00261023225	0.02061813375
t	0.898826215	0.0602573765833	0.00230375205056	0.00152127618667	0.00115382664333	0.000351977786778	0.00146581095778	0.00111465015	0.00102502383333	0.00485821898333	0.02712188213
ù	0.736497591667	0.233655625528	0.00817227458352	0.00195513197889	0.00134384642778	0.000476510585593	0.00163028225259	0.000863141213333	0.000925007334443	0.00515639176111	0.00932418318233
a	0.413711750556	0.447891921843	0.0195132775278	0.0063756043263	0.00599178854259	0.0054538049852	0.00727872901753	0.00434897420111	0.00828228646815	0.031319187687	0.0498326479864
n	0.186078387185	0.629597387281	0.0299444931759	0.00848805257543	0.00709698213086	0.0070922714084	0.00905196518584	0.00563387176704	0.0107356359727	0.0415095965623	0.0647713248288
k	0.0698305366283	0.78260699576	0.067598792392	0.00949357865848	0.00525891799362	0.00442405844947	0.00557144307528	0.00246990275568	0.00430674100757	0.0253168598541	0.0231221089929
ò	0.0253747925094	0.746125745253	0.167641907464	0.0165736082195	0.00660576366454	0.00389122451649	0.00442392342509	0.00128464689189	0.00214906840252	0.0181349962014	0.00779431681097
r	0.00993175273647	0.665785161751	0.262226989155	0.0285387144065	0.00973425355485	0.0068185443055	0.0040430150417	0.00135296930396	0.00179787720084	0.00634745391713	0.00342325960032
a	0.00642070127882	0.453802770584	0.430325476385	0.0634510014688	0.0190205081849	0.0084471509685	0.0059789150139	0.00281203640132	0.00509902360028	0.00246531123904	0.00217706253344
s	0.00507245939294	0.246845563528	0.513381172128	0.17596765049	0.034666740395	0.00733362252283	0.00557802010463	0.00301724813377	0.00555116045009	0.00129421334635	0.00129214034448
t	0.00296258746431	0.176703217843	0.520891704043	0.210999818163	0.0434119561317	0.0217147128409	0.00839276980154	0.00256565087792	0.00337128740003	0.00802347038212	0.00096280705816
è	0.00187410992144	0.096638979281	0.496220168014	0.238859924054	0.0847339953772	0.055505650947	0.00973108670051	0.00238645549264	0.00349364740001	0.010037532284	0.000518419688387
o	0.00192212957381	0.0396116200937	0.311834348005	0.430623791351	0.136327088459	0.059937767649	0.00616041740017	0.00234279149755	0.00428601506667	0.00371275385133	0.00324123818846
n	0.00261900445794	0.0233793460312	0.208079908002	0.55589921045	0.13908803282	0.0423475232163	0.00708594386672	0.00285158516585	0.00362229062222	0.00993442055044	0.00509270269615
m	0.00201676545265	0.0159832228771	0.158373927667	0.467745623483	0.158032237607	0.156822911072	0.0142912719556	0.00405959342195	0.00454696247407	0.0148474145168	0.00328009393205
o	0.00180896515088	0.00933964065903	0.0894281025557	0.382786907828	0.247238552536	0.228039693691	0.0155182459852	0.00481275647398	0.00830253282469	0.00843798097227	0.00428667757735
